assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,1,2,0,0,0.0,0.0,2020-09-12 11:30:00+00:00,0,8,0,0,0,0,1,0,76656,3,0,0.0,0,0,0,0,70,False,0,3,Mesut Özil,1,1,FUL,1150,1040,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,9,0,0,0.0,0.0,2020-09-19 19:00:00+00:00,0,19,0,0,0,0,2,0,68335,1,2,0.0,0,-16828,995,17823,69,True,0,3,Mesut Özil,1,2,WHU,1190,1290,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,23,0,0,0.0,0.0,2020-09-28 19:00:00+00:00,0,11,0,0,0,0,3,0,59793,1,3,0.0,0,-11451,675,12126,69,False,0,3,Mesut Özil,1,3,LIV,1190,1300,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,29,0,0,0.0,0.0,2020-10-04 13:00:00+00:00,0,15,0,0,0,0,4,0,56403,1,2,0.0,0,-5324,647,5971,68,True,0,3,Mesut Özil,1,4,SHU,1070,1010,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,44,0,0,0.0,0.0,2020-10-17 16:30:00+00:00,0,12,0,0,0,0,5,0,53689,0,1,0.0,0,-4224,616,4840,68,False,0,3,Mesut Özil,1,5,MCI,1280,1340,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,49,0,0,0.0,0.0,2020-10-25 19:15:00+00:00,0,9,0,0,0,0,6,0,51023,1,0,0.0,0,-3184,276,3460,68,True,0,3,Mesut Özil,1,6,LEI,1150,1230,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,64,0,0,0.0,0.0,2020-11-01 16:30:00+00:00,0,13,0,0,0,0,7,0,48026,1,0,0.0,0,-3147,57,3204,68,False,0,3,Mesut Özil,1,7,MUN,1250,1240,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,69,0,0,0.0,0.0,2020-11-08 19:15:00+00:00,0,2,0,0,0,0,8,0,46467,3,0,0.0,0,-1691,38,1729,68,True,0,3,Mesut Özil,1,8,AVL,1140,1100,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,82,0,0,0.0,0.0,2020-11-22 16:30:00+00:00,0,10,0,0,0,0,9,0,45182,0,0,0.0,0,-1364,14,1378,68,False,0,3,Mesut Özil,1,9,LEE,1060,1210,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,89,0,0,0.0,0.0,2020-11-29 19:15:00+00:00,0,20,0,0,0,0,10,0,44753,2,1,0.0,0,-525,12,537,68,True,0,3,Mesut Özil,1,10,WOL,1130,1120,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,106,0,0,0.0,0.0,2020-12-06 16:30:00+00:00,0,17,0,0,0,0,11,0,44303,0,2,0.0,0,-498,19,517,68,False,0,3,Mesut Özil,1,11,TOT,1130,1250,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,109,0,0,0.0,0.0,2020-12-13 19:15:00+00:00,0,4,0,0,0,0,12,0,44061,1,0,0.0,0,-324,19,343,68,True,0,3,Mesut Özil,1,12,BUR,1090,1080,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,119,0,0,0.0,0.0,2020-12-16 18:00:00+00:00,0,16,0,0,0,0,13,0,43855,1,1,0.0,0,-238,8,246,68,True,0,3,Mesut Özil,1,13,SOU,1110,1160,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,133,0,0,0.0,0.0,2020-12-19 17:30:00+00:00,0,7,0,0,0,0,14,0,43696,1,2,0.0,0,-197,5,202,68,False,0,3,Mesut Özil,1,14,EVE,1130,1200,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,139,0,0,0.0,0.0,2020-12-26 17:30:00+00:00,0,5,0,0,0,0,15,0,43434,1,3,0.0,0,-301,16,317,68,True,0,3,Mesut Özil,1,15,CHE,1300,1310,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,149,0,0,0.0,0.0,2020-12-29 18:00:00+00:00,0,3,0,0,0,0,16,0,43310,1,0,0.0,0,-151,3,154,68,False,0,3,Mesut Özil,1,16,BHA,1150,1100,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,168,0,0,0.0,0.0,2021-01-02 20:00:00+00:00,0,18,0,0,0,0,17,0,43178,4,0,0.0,0,-152,15,167,68,False,0,3,Mesut Özil,1,17,WBA,1040,1050,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,169,0,0,0.0,0.0,2021-01-14 20:00:00+00:00,0,6,0,0,0,0,18,0,42915,0,0,0.0,0,-285,14,299,68,True,0,3,Mesut Özil,1,18,CRY,1120,1020,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,179,0,0,0.0,0.0,2021-01-18 20:00:00+00:00,0,14,0,0,0,0,19,0,42856,0,3,0.0,0,-109,9,118,67,True,0,3,Mesut Özil,1,19,NEW,1060,1110,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,197,0,0,0.0,0.0,2021-01-26 20:15:00+00:00,0,16,0,0,0,0,20,0,42645,3,1,0.0,0,-237,3,240,67,False,0,3,Mesut Özil,1,20,SOU,1030,1110,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,199,0,0,0.0,0.0,2021-01-30 17:30:00+00:00,0,13,0,0,0,0,21,0,42545,0,0,0.0,0,-103,0,103,67,True,0,3,Mesut Özil,1,21,MUN,1280,1310,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,215,0,0,0.0,0.0,2021-02-02 18:00:00+00:00,0,20,0,0,0,0,22,0,42434,1,2,0.0,0,-109,0,109,67,False,0,3,Mesut Özil,1,22,WOL,1120,1040,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,219,0,0,0.0,0.0,2021-02-06 12:30:00+00:00,0,2,0,0,0,0,23,0,42302,0,1,0.0,0,-134,0,134,67,False,0,3,Mesut Özil,1,23,AVL,1120,1080,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,229,0,0,0.0,0.0,2021-02-14 16:30:00+00:00,0,10,0,0,0,0,24,0,42152,2,4,0.0,0,-142,0,142,67,True,0,3,Mesut Özil,1,24,LEE,1150,1170,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,239,0,0,0.0,0.0,2021-02-21 16:30:00+00:00,0,12,0,0,0,0,25,0,42028,1,0,0.0,0,-132,0,132,67,True,0,3,Mesut Özil,1,25,MCI,1320,1350,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,253,0,0,0.0,0.0,2021-02-28 12:00:00+00:00,0,9,0,0,0,0,26,0,41913,3,1,0.0,0,-117,0,117,67,False,0,3,Mesut Özil,1,26,LEI,1190,1150,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,261,0,0,0.0,0.0,2021-03-06 12:30:00+00:00,0,4,0,0,0,0,27,0,41826,1,1,0.0,0,-91,0,91,67,False,0,3,Mesut Özil,1,27,BUR,1040,1040,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,269,0,0,0.0,0.0,2021-03-14 16:30:00+00:00,0,17,0,0,0,0,28,0,41758,1,2,0.0,0,-68,0,68,67,True,0,3,Mesut Özil,1,28,TOT,1170,1290,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,288,0,0,0.0,0.0,2021-03-21 15:00:00+00:00,0,19,0,0,0,0,29,0,41707,3,3,0.0,0,-48,0,48,67,False,0,3,Mesut Özil,1,29,WHU,1140,1260,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,289,0,0,0.0,0.0,2021-04-03 19:00:00+00:00,0,11,0,0,0,0,30,0,41637,3,0,0.0,0,-74,0,74,67,True,0,3,Mesut Özil,1,30,LIV,1210,1230,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,305,0,0,0.0,0.0,2021-04-11 18:00:00+00:00,0,15,0,0,0,0,31,0,41605,3,0,0.0,0,-35,0,35,67,False,0,3,Mesut Özil,1,31,SHU,1020,1000,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,309,0,0,0.0,0.0,2021-04-18 12:30:00+00:00,0,8,0,0,0,0,32,0,41560,1,1,0.0,0,-47,0,47,67,True,0,3,Mesut Özil,1,32,FUL,1110,1060,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,319,0,0,0.0,0.0,2021-04-23 19:00:00+00:00,0,7,0,0,0,0,33,0,41526,1,0,0.0,0,-34,0,34,67,True,0,3,Mesut Özil,1,33,EVE,1100,1140,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,335,0,0,0.0,0.0,2021-05-02 13:00:00+00:00,0,14,0,0,0,0,34,0,41491,2,0,0.0,0,-31,0,31,67,False,0,3,Mesut Özil,1,34,NEW,1050,1030,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,339,0,0,0.0,0.0,2021-05-09 18:00:00+00:00,0,18,0,0,0,0,35,0,41456,1,3,0.0,0,-38,0,38,67,True,0,3,Mesut Özil,1,35,WBA,1000,1040,ARS,1130,1220,0,2020
0,0,0,0,0.0,1,354,0,0,0.0,0.0,2021-05-12 19:15:00+00:00,0,5,0,0,0,0,35,0,41456,1,0,0.0,0,-38,0,38,67,False,0,3,Mesut Özil,1,35,CHE,1260,1250,ARS,1150,1210,0,2020
0,0,0,0,0.0,1,362,0,0,0.0,0.0,2021-05-19 18:00:00+00:00,0,6,0,0,0,0,37,0,41416,3,1,0.0,0,-14,0,14,67,False,0,3,Mesut Özil,1,37,CRY,1030,1010,ARS,1150,1210,0,2020
