assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,40,8,0,0,0.0,0.0,2021-08-14 14:00:00+00:00,0,18,0,0,0,0,1,0,312088,2,3,0.0,0,0,0,0,75,False,0,4,Ollie Watkins,2,1,WAT,1090,1120,AVL,1110,1090,1,2021
0,0,0,0,0.0,40,11,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,14,0,0,0,0,2,0,207134,0,2,0.0,0,-105297,2638,107935,74,True,0,4,Ollie Watkins,2,2,NEW,1030,1070,AVL,1140,1090,1,2021
0,0,2,0,0.6,40,21,0,0,4.0,5.4,2021-08-28 14:00:00+00:00,11,3,0,0,0,0,3,0,133365,1,1,34.0,1,-77521,1168,78689,73,True,0,4,Ollie Watkins,2,3,BRE,1150,1120,AVL,1140,1090,1,2021
0,0,7,0,24.7,40,33,3,0,16.2,17.4,2021-09-11 16:30:00+00:00,90,6,0,0,0,0,4,0,115875,0,3,120.0,2,-21745,7451,29196,73,False,0,4,Ollie Watkins,2,4,CHE,1300,1250,AVL,1110,1090,1,2021
0,0,4,1,13.5,40,41,0,0,2.5,1.4,2021-09-18 16:30:00+00:00,90,8,0,0,0,0,5,0,131662,0,3,10.0,2,12172,27857,15685,73,True,0,4,Ollie Watkins,2,5,EVE,1090,1110,AVL,1140,1090,1,2021
0,0,0,1,2.0,40,58,0,0,3.8,8.4,2021-09-25 11:30:00+00:00,90,13,0,0,0,0,6,0,126133,1,0,28.0,2,-5910,11677,17587,73,False,0,4,Ollie Watkins,2,6,MUN,1170,1190,AVL,1110,1090,1,2021
0,0,22,0,2.7,40,68,2,1,8.2,31.8,2021-10-03 13:00:00+00:00,90,17,0,0,0,0,7,0,125892,1,2,47.0,6,-1888,9617,11505,73,False,0,4,Ollie Watkins,2,7,TOT,1190,1210,AVL,1110,1090,1,2021
1,0,15,0,22.7,40,72,3,0,7.9,8.6,2021-10-16 14:00:00+00:00,90,20,0,0,0,0,8,0,148197,3,2,48.0,4,18123,27615,9492,73,True,1,4,Ollie Watkins,2,8,WOL,1160,1100,AVL,1140,1090,1,2021
0,0,0,0,3.2,40,81,3,0,4.3,3.8,2021-10-22 19:00:00+00:00,90,1,0,0,0,0,9,0,151676,1,3,36.0,1,3139,15127,11988,73,False,1,4,Ollie Watkins,2,9,ARS,1150,1190,AVL,1110,1090,1,2021
0,1,26,0,2.7,40,91,4,1,8.1,44.2,2021-10-31 16:30:00+00:00,90,19,0,0,0,0,10,0,141166,4,1,34.0,7,-10989,7446,18435,73,True,0,4,Ollie Watkins,2,10,WHU,1150,1180,AVL,1140,1090,1,2021
0,0,5,0,23.3,40,109,1,0,4.3,3.8,2021-11-05 20:00:00+00:00,90,16,0,0,0,0,11,0,190113,0,1,16.0,2,44224,52261,8037,73,False,0,4,Ollie Watkins,2,11,SOU,1090,1120,AVL,1110,1090,1,2021
0,2,32,1,3.8,40,111,0,1,6.4,35.6,2021-11-20 15:00:00+00:00,90,4,0,0,0,0,12,0,208539,0,2,25.0,8,17507,36676,19169,73,True,0,4,Ollie Watkins,2,12,BHA,1160,1120,AVL,1140,1090,1,2021
0,0,-2,0,13.5,40,126,1,0,2.7,5.8,2021-11-27 15:00:00+00:00,90,7,0,0,0,0,13,0,269004,2,1,8.0,2,56179,69398,13219,74,False,0,4,Ollie Watkins,2,13,CRY,1110,1080,AVL,1110,1090,1,2021
0,3,31,0,13.4,40,131,2,1,8.1,40.6,2021-12-01 20:15:00+00:00,90,12,0,0,0,0,14,0,256497,2,1,27.0,9,-10504,20389,30893,74,True,0,4,Ollie Watkins,2,14,MCI,1360,1360,AVL,1140,1090,1,2021
0,0,9,0,23.8,40,141,1,0,7.6,12.8,2021-12-05 16:30:00+00:00,90,9,0,0,0,0,15,0,434596,1,2,39.0,2,170726,181421,10695,75,True,0,4,Ollie Watkins,2,15,LEI,1080,1160,AVL,1140,1090,1,2021
0,0,0,0,22.9,40,158,1,0,3.6,4.8,2021-12-11 15:00:00+00:00,90,11,0,0,0,0,16,0,460676,0,1,8.0,1,29972,71880,41908,75,False,1,4,Ollie Watkins,2,16,LIV,1300,1340,AVL,1110,1090,1,2021
1,3,43,1,37.8,40,167,0,1,26.6,67.0,2021-12-14 19:45:00+00:00,90,15,0,0,0,0,17,0,916260,2,0,161.0,12,420706,439951,19245,76,False,0,4,Ollie Watkins,2,17,NOR,1040,1040,AVL,1110,1090,1,2021
0,0,5,0,9.3,40,181,3,0,4.2,3.0,2021-12-26 17:30:00+00:00,90,6,0,0,0,0,19,0,1695693,3,1,30.0,2,10727,137583,126856,79,True,0,4,Ollie Watkins,2,19,CHE,1300,1290,AVL,1140,1090,1,2021
0,0,0,0,0.0,40,202,0,0,0.0,0.0,2022-01-02 14:00:00+00:00,0,3,0,0,0,0,21,0,1448060,1,2,0.0,0,-88134,116271,204405,78,False,0,4,Ollie Watkins,2,21,BRE,1120,1080,AVL,1110,1090,1,2021
0,0,-2,0,3.9,40,211,2,0,4.2,3.2,2022-01-15 17:30:00+00:00,90,13,0,0,0,0,22,0,1010226,2,2,35.0,2,-322254,44554,366808,77,True,0,4,Ollie Watkins,2,22,MUN,1190,1200,AVL,1140,1090,1,2021
0,0,1,1,3.1,40,225,0,0,1.7,4.0,2022-01-22 12:30:00+00:00,78,8,0,0,0,0,23,0,1182642,1,0,10.0,2,-6963,89340,96303,77,False,0,4,Ollie Watkins,2,23,EVE,1130,1110,AVL,1110,1090,1,2021
0,0,8,0,35.1,40,231,3,0,4.9,6.4,2022-02-09 20:00:00+00:00,90,10,0,0,0,0,24,0,1214749,3,3,7.0,2,25771,118647,92876,77,True,0,4,Ollie Watkins,2,24,LEE,1070,1100,AVL,1140,1090,1,2021
0,0,2,0,1.9,40,247,1,0,0.0,0.0,2022-02-13 14:00:00+00:00,71,14,0,0,0,0,25,0,1093203,0,1,1.0,2,-112992,35951,148943,77,False,0,4,Ollie Watkins,2,25,NEW,1050,1040,AVL,1110,1090,1,2021
0,0,4,0,17.8,40,252,1,0,5.1,5.0,2022-02-19 15:00:00+00:00,32,18,0,0,0,0,26,0,901238,1,0,28.0,1,-149361,27289,176650,76,True,0,4,Ollie Watkins,2,26,WAT,1040,1070,AVL,1140,1090,1,2021
0,0,26,1,0.9,40,263,0,1,6.2,40.4,2022-02-26 15:30:00+00:00,90,4,0,0,0,0,27,0,801211,2,0,21.0,5,-82348,17414,99762,76,False,1,4,Ollie Watkins,2,27,BHA,1160,1100,AVL,1110,1090,1,2021
0,0,36,1,32.7,40,271,0,1,12.2,50.8,2022-03-05 15:00:00+00:00,90,16,0,0,0,0,28,0,1002239,0,4,38.0,5,89437,159301,69864,75,True,1,4,Ollie Watkins,2,28,SOU,1140,1090,AVL,1140,1090,1,2021
0,0,4,1,1.2,40,196,0,0,4.8,4.4,2022-03-10 19:45:00+00:00,90,10,0,0,0,0,28,0,1002239,3,0,42.0,1,89437,159301,69864,75,False,1,4,Ollie Watkins,2,28,LEE,1080,1100,AVL,1110,1090,1,2021
0,0,7,0,10.6,40,290,2,0,7.8,4.0,2022-03-13 14:00:00+00:00,90,19,0,0,0,0,29,0,869276,1,2,63.0,2,-81708,34119,115827,75,False,0,4,Ollie Watkins,2,29,WHU,1110,1160,AVL,1110,1090,1,2021
0,0,4,0,1.3,40,291,1,0,3.4,2.2,2022-03-19 12:30:00+00:00,81,1,0,0,0,0,30,0,885216,1,0,30.0,2,9670,39783,30113,75,True,0,4,Ollie Watkins,2,30,ARS,1210,1220,AVL,1140,1090,1,2021
0,3,24,0,24.4,40,310,2,1,12.1,38.4,2022-04-02 14:00:00+00:00,90,20,0,0,0,0,31,0,832843,1,2,58.0,9,-65713,22851,88564,75,False,0,4,Ollie Watkins,2,31,WOL,1150,1080,AVL,1110,1090,1,2021
0,0,5,0,12.1,40,312,4,0,5.9,7.8,2022-04-09 16:30:00+00:00,90,17,0,0,0,0,32,0,815595,4,0,39.0,2,-19190,25003,44193,75,True,0,4,Ollie Watkins,2,32,TOT,1200,1210,AVL,1140,1090,1,2021
0,0,9,1,13.5,40,337,0,0,8.4,16.4,2022-04-23 14:00:00+00:00,90,9,0,0,0,0,34,0,714625,0,0,54.0,2,29361,73366,44005,74,False,0,4,Ollie Watkins,2,34,LEI,1100,1150,AVL,1110,1090,1,2021
0,3,34,1,36.9,40,341,0,1,14.5,34.8,2022-04-30 14:00:00+00:00,90,15,0,0,0,0,35,0,906401,0,2,73.0,9,186106,215541,29435,75,True,0,4,Ollie Watkins,2,35,NOR,1040,1030,AVL,1140,1090,1,2021
0,0,27,0,15.5,40,354,1,1,12.0,42.2,2022-05-07 14:00:00+00:00,90,5,0,0,0,0,36,0,1007319,3,1,62.0,5,102786,143996,41210,75,False,1,4,Ollie Watkins,2,36,BUR,1080,1060,AVL,1110,1090,1,2021
0,0,13,0,3.2,40,321,2,0,3.3,6.4,2022-05-10 19:00:00+00:00,80,11,0,0,0,0,36,0,1007319,2,1,23.0,2,102786,143996,41210,75,True,0,4,Ollie Watkins,2,36,LIV,1350,1350,AVL,1140,1090,1,2021
0,2,26,0,13.3,40,361,1,1,8.8,33.4,2022-05-15 13:00:00+00:00,90,7,0,0,0,0,37,0,895452,1,1,41.0,8,-73938,60431,134369,75,True,0,4,Ollie Watkins,2,37,CRY,1160,1160,AVL,1140,1090,1,2021
0,0,6,0,11.8,40,171,1,0,3.9,4.2,2022-05-19 19:00:00+00:00,77,5,0,0,0,0,37,0,895452,1,1,23.0,2,-73938,60431,134369,75,True,0,4,Ollie Watkins,2,37,BUR,1130,1100,AVL,1140,1090,1,2021
1,0,8,0,0.0,40,379,3,0,0.0,0.0,2022-05-22 15:00:00+00:00,90,12,0,0,0,0,38,0,808340,2,3,0.0,5,-104799,24904,129703,75,False,0,4,Ollie Watkins,2,38,MCI,1340,1340,AVL,1110,1090,1,2021
