assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,551,20,0,0,0.0,0.0,2020-09-26 19:00:00+00:00,0,16,0,0,0,0,3,0,0,1,0,0.0,0,0,0,0,45,True,0,3,Mace Goodridge,4,3,SOU,1110,1160,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,36,0,0,0.0,0.0,2020-10-03 19:00:00+00:00,0,14,0,0,0,0,4,0,202,1,3,0.0,0,83,107,24,45,False,0,3,Mace Goodridge,4,4,NEW,1050,1030,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,48,0,0,0.0,0.0,2020-10-19 16:30:00+00:00,0,18,0,0,0,0,5,0,340,0,0,0.0,0,34,101,67,45,False,0,3,Mace Goodridge,4,5,WBA,1040,1050,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,52,0,0,0.0,0.0,2020-10-26 20:00:00+00:00,0,17,0,0,0,0,6,0,432,1,0,0.0,0,43,95,52,45,True,0,3,Mace Goodridge,4,6,TOT,1170,1290,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,60,0,0,0.0,0.0,2020-10-31 15:00:00+00:00,0,5,0,0,0,0,7,0,503,3,0,0.0,0,11,92,81,45,True,0,3,Mace Goodridge,4,7,CHE,1300,1310,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,70,0,0,0.0,0.0,2020-11-06 17:30:00+00:00,0,3,0,0,0,0,8,0,508,0,0,0.0,0,-29,51,80,45,False,0,3,Mace Goodridge,4,8,BHA,1150,1100,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,80,0,0,0.0,0.0,2020-11-23 17:30:00+00:00,0,6,0,0,0,0,9,0,586,0,1,0.0,0,8,72,64,45,True,0,3,Mace Goodridge,4,9,CRY,1120,1020,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,95,0,0,0.0,0.0,2020-11-28 15:00:00+00:00,0,12,0,0,0,0,10,0,661,0,5,0.0,0,31,108,77,45,False,0,3,Mace Goodridge,4,10,MCI,1280,1340,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,101,0,0,0.0,0.0,2020-12-05 12:30:00+00:00,0,7,0,0,0,0,11,0,749,1,1,0.0,0,44,170,126,45,True,0,3,Mace Goodridge,4,11,EVE,1100,1140,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,109,0,0,0.0,0.0,2020-12-13 19:15:00+00:00,0,1,0,0,0,0,12,0,732,1,0,0.0,0,-37,73,110,45,False,0,3,Mace Goodridge,4,12,ARS,1130,1220,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,120,0,0,0.0,0.0,2020-12-17 18:00:00+00:00,0,2,0,0,0,0,13,0,728,0,0,0.0,0,-29,28,57,45,False,0,3,Mace Goodridge,4,13,AVL,1120,1080,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,130,0,0,0.0,0.0,2020-12-21 17:30:00+00:00,0,20,0,0,0,0,14,0,714,1,2,0.0,0,-24,29,53,45,True,0,3,Mace Goodridge,4,14,WOL,1130,1120,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,142,0,0,0.0,0.0,2020-12-27 12:00:00+00:00,0,10,0,0,0,0,15,0,781,0,1,0.0,0,12,69,57,45,False,0,3,Mace Goodridge,4,15,LEE,1060,1210,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,150,0,0,0.0,0.0,2020-12-29 18:00:00+00:00,0,15,0,0,0,0,16,0,802,0,1,0.0,0,-1,40,41,45,True,0,3,Mace Goodridge,4,16,SHU,1070,1010,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,379,0,0,0.0,0.0,2021-01-12 20:15:00+00:00,0,13,0,0,0,0,18,0,911,1,0,0.0,0,3,92,89,45,True,0,3,Mace Goodridge,4,18,MUN,1280,1310,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,187,0,0,0.0,0.0,2021-01-16 15:00:00+00:00,0,19,0,0,0,0,19,0,846,0,1,0.0,0,-11,35,46,45,False,0,3,Mace Goodridge,4,19,WHU,1140,1260,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,177,0,0,0.0,0.0,2021-01-21 20:00:00+00:00,0,11,0,0,0,0,19,0,846,1,0,0.0,0,-11,35,46,45,False,0,3,Mace Goodridge,4,19,LIV,1190,1300,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,190,0,0,0.0,0.0,2021-01-27 18:00:00+00:00,0,2,0,0,0,0,20,0,848,2,3,0.0,0,-14,43,57,45,True,0,3,Mace Goodridge,4,20,AVL,1140,1100,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,201,0,0,0.0,0.0,2021-01-31 12:00:00+00:00,0,5,0,0,0,0,21,0,826,0,2,0.0,0,-43,12,55,45,False,0,3,Mace Goodridge,4,21,CHE,1260,1250,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,210,0,0,0.0,0.0,2021-02-03 18:00:00+00:00,0,12,0,0,0,0,22,0,820,2,0,0.0,0,-17,28,45,45,True,0,3,Mace Goodridge,4,22,MCI,1320,1350,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,220,0,0,0.0,0.0,2021-02-06 15:00:00+00:00,0,3,0,0,0,0,23,0,741,1,1,0.0,0,-76,1,77,45,True,0,3,Mace Goodridge,4,23,BHA,1190,1130,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,232,0,0,0.0,0.0,2021-02-13 15:00:00+00:00,0,6,0,0,0,0,24,0,709,3,0,0.0,0,-33,0,33,45,False,0,3,Mace Goodridge,4,24,CRY,1030,1010,BUR,1090,1080,0,2020
0,0,0,0,0.0,551,160,0,0,0.0,0.0,2021-02-17 18:00:00+00:00,0,8,0,0,0,0,24,0,709,1,1,0.0,0,-33,0,33,45,True,0,3,Mace Goodridge,4,24,FUL,1110,1060,BUR,1040,1040,0,2020
0,0,0,0,0.0,551,242,0,0,0.0,0.0,2021-02-20 15:00:00+00:00,0,18,0,0,0,0,25,0,687,0,0,0.0,0,-25,0,25,45,True,0,3,Mace Goodridge,4,25,WBA,1000,1040,BUR,1040,1040,0,2020
