assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,3,0,0.3,328,0.0,0.0,0.0,1.76,4,2,0,0.5,0.4,2023-08-12 14:00:00+00:00,14,5,0,0,0,0,1,0,14400,0,1,4,4.0,1,0,0,0,50,False,0,4,Chiedozie Ogbene,12,BHA,1070,1135,LUT,1060,1120,1,2023
0,0,3,0,0.0,328,0.0,0.0,0.0,0.08,26,0,0,0.0,0.0,2023-08-25 19:00:00+00:00,13,7,0,0,0,0,3,0,12911,0,0,3,0.0,1,-1504,298,1802,50,False,0,4,Chiedozie Ogbene,12,CHE,1080,1170,LUT,1060,1120,1,2023
0,0,4,0,1.0,328,0.02,0.05,0.03,0.2,38,1,0,1.3,3.4,2023-09-01 19:00:00+00:00,12,19,0,0,0,0,4,0,12219,0,2,1,9.0,1,-1096,347,1443,49,True,0,4,Chiedozie Ogbene,12,WHU,1140,1150,LUT,1020,1090,1,2023
0,0,3,0,1.0,328,0.01,0.01,0.0,0.05,44,0,0,0.4,1.4,2023-09-16 14:00:00+00:00,16,10,0,0,0,0,5,0,11729,0,0,1,2.0,1,-983,451,1434,49,False,0,4,Chiedozie Ogbene,12,FUL,1050,1060,LUT,1060,1120,1,2023
0,0,13,0,43.6,328,0.42,0.46,0.04,0.59,58,1,0,7.2,11.0,2023-09-23 14:00:00+00:00,90,20,0,0,0,0,6,0,11062,1,1,1,17.0,2,-763,225,988,49,True,0,4,Chiedozie Ogbene,12,WOL,1105,1100,LUT,1020,1090,1,2023
0,0,8,0,2.3,328,0.01,0.05,0.04,2.9,63,1,0,2.4,8.2,2023-09-30 14:00:00+00:00,90,9,0,0,0,0,7,0,11956,1,2,1,13.0,2,692,1480,788,49,False,0,4,Chiedozie Ogbene,12,EVE,1125,1065,LUT,1060,1120,1,2023
0,0,1,0,12.8,328,0.03,0.26,0.23,1.04,15,2,0,2.3,0.0,2023-10-03 18:30:00+00:00,90,6,0,0,0,0,7,0,11956,1,2,1,10.0,2,692,1480,788,49,True,0,4,Chiedozie Ogbene,12,BUR,1050,1050,LUT,1020,1090,1,2023
0,0,15,0,12.8,328,0.48,0.58,0.1,1.99,77,1,0,4.0,12.4,2023-10-07 11:30:00+00:00,90,18,0,0,0,0,8,0,11545,1,1,0,15.0,2,-465,586,1051,49,True,0,4,Chiedozie Ogbene,12,TOT,1150,1310,LUT,1020,1090,1,2023
0,2,41,0,23.5,328,0.4,0.78,0.38,2.97,88,2,1,10.0,46.4,2023-10-21 14:00:00+00:00,90,16,0,0,0,0,9,0,11721,1,2,2,30.0,8,-34,723,757,49,False,0,4,Chiedozie Ogbene,12,NFO,1050,1080,LUT,1060,1120,1,2023
0,0,6,0,1.8,328,0.01,0.01,0.0,2.39,92,3,0,1.4,10.6,2023-10-29 14:00:00+00:00,90,2,0,0,0,0,10,0,13212,1,1,3,2.0,2,1262,1908,646,49,False,0,4,Chiedozie Ogbene,12,AVL,1140,1180,LUT,1060,1120,1,2023
0,0,10,1,7.1,328,0.01,0.04,0.03,2.79,105,0,0,3.2,9.6,2023-11-05 16:30:00+00:00,79,11,0,0,0,0,11,0,15493,1,1,1,15.0,2,2040,2994,954,49,True,0,4,Chiedozie Ogbene,12,LIV,1350,1390,LUT,1020,1090,1,2023
0,0,11,0,22.1,328,0.05,0.07,0.02,2.01,118,1,0,5.3,13.4,2023-11-11 15:00:00+00:00,85,14,0,0,0,0,12,0,17877,1,0,1,17.0,2,2122,3162,1040,49,False,0,4,Chiedozie Ogbene,12,MUN,1130,1120,LUT,1060,1120,1,2023
1,0,23,0,16.7,328,0.34,0.37,0.03,1.68,125,1,0,5.2,28.4,2023-11-25 15:00:00+00:00,90,8,0,0,0,0,13,0,17192,1,1,2,7.0,5,-549,1708,2257,49,True,0,4,Chiedozie Ogbene,12,CRY,1120,1085,LUT,1020,1090,1,2023
0,0,3,0,0.4,328,0.0,0.0,0.0,1.68,133,2,0,0.1,1.0,2023-12-02 15:00:00+00:00,59,4,0,0,0,0,14,0,19605,1,1,3,0.0,1,2004,2956,952,49,False,0,4,Chiedozie Ogbene,12,BRE,1110,1090,LUT,1060,1120,1,2023
0,0,5,0,4.5,328,0.0,0.0,0.0,0.71,146,1,0,1.1,6.4,2023-12-05 20:15:00+00:00,28,1,0,0,0,0,15,0,19185,0,4,3,0.0,1,-373,802,1175,49,True,0,4,Chiedozie Ogbene,12,ARS,1370,1360,LUT,1020,1090,1,2023
0,0,0,0,0.0,328,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10 14:00:00+00:00,0,13,0,0,0,0,16,0,18548,0,2,1,0.0,0,-748,597,1345,49,True,0,4,Chiedozie Ogbene,12,MCI,1360,1370,LUT,1020,1090,1,2023
0,0,3,0,10.5,328,0.01,0.01,0.0,0.4,175,0,0,1.5,2.2,2023-12-23 15:00:00+00:00,9,15,0,0,0,0,18,0,16819,0,0,1,2.0,1,-836,335,1171,49,True,0,4,Chiedozie Ogbene,12,NEW,1210,1355,LUT,1020,1090,1,2023
0,0,2,0,0.4,328,0.0,0.0,0.0,0.13,190,0,0,0.3,2.6,2023-12-26 15:00:00+00:00,18,17,0,0,0,0,19,0,16387,0,3,2,0.0,1,-592,366,958,49,False,0,4,Chiedozie Ogbene,12,SHU,1045,1020,LUT,1060,1120,1,2023
0,0,8,0,43.3,328,0.6,0.81,0.21,1.15,195,1,0,7.7,13.6,2023-12-30 12:30:00+00:00,45,7,0,0,0,0,20,0,15401,0,3,2,20.0,1,-1050,264,1314,49,True,0,4,Chiedozie Ogbene,12,CHE,1150,1230,LUT,1020,1090,1,2023
0,0,20,0,45.6,328,0.2,0.45,0.25,0.99,205,1,0,14.0,28.0,2024-01-12 19:45:00+00:00,90,6,0,0,0,0,21,0,14304,1,1,1,66.0,2,-1191,589,1780,49,False,0,4,Chiedozie Ogbene,12,BUR,1050,1040,LUT,1060,1120,1,2023
0,2,33,1,16.0,328,0.09,1.17,1.08,0.88,214,0,1,12.0,45.0,2024-01-30 19:45:00+00:00,90,5,0,0,0,0,22,0,13910,1,0,4,59.0,8,-623,306,929,49,True,0,4,Chiedozie Ogbene,12,BHA,1180,1240,LUT,1020,1090,1,2023
1,0,25,0,3.9,328,0.01,0.07,0.06,2.28,229,4,0,4.6,17.4,2024-02-03 15:00:00+00:00,90,15,0,0,0,0,23,0,14562,1,4,4,25.0,5,566,1054,488,49,False,0,4,Chiedozie Ogbene,12,NEW,1050,1160,LUT,1060,1120,1,2023
0,0,13,0,26.5,328,0.28,0.32,0.04,1.81,235,3,0,3.8,9.8,2024-02-10 15:00:00+00:00,90,17,0,0,0,0,24,0,16650,1,3,1,2.0,2,1903,2850,947,49,True,0,4,Chiedozie Ogbene,12,SHU,1020,1060,LUT,1020,1090,1,2023
