assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,5,0,0,0,0,1,0,3683,0,1,4,0.0,0,0,0,0,40,False,0,2,Reece Burke,12,BHA,1070,1135,LUT,1060,1120,1,2023
0,0,9,0,10.7,882,0.01,0.01,0.0,2.02,26,3,0,2.9,16.4,2023-08-25 19:00:00+00:00,76,7,0,0,0,0,3,0,2999,1,0,3,2.0,1,-220,153,373,40,False,0,2,Reece Burke,12,CHE,1080,1170,LUT,1060,1120,1,2023
0,0,13,0,11.7,882,0.01,0.27,0.26,1.06,38,2,0,3.9,14.4,2023-09-01 19:00:00+00:00,90,19,0,0,0,0,4,0,3762,1,2,1,13.0,1,206,485,279,40,True,0,2,Reece Burke,12,WHU,1140,1150,LUT,1020,1090,1,2023
0,0,11,0,0.5,882,0.0,0.0,0.0,0.93,44,1,0,2.7,20.0,2023-09-16 14:00:00+00:00,81,10,0,0,0,0,5,0,6457,1,0,1,6.0,2,1804,2429,625,40,False,0,2,Reece Burke,12,FUL,1050,1060,LUT,1060,1120,1,2023
0,0,9,0,2.7,882,0.03,0.09,0.06,0.59,58,1,0,1.7,7.6,2023-09-23 14:00:00+00:00,90,20,0,0,0,0,6,0,9411,1,1,1,7.0,2,2603,3385,782,40,True,0,2,Reece Burke,12,WOL,1105,1100,LUT,1020,1090,1,2023
0,0,6,0,0.1,882,0.0,0.0,0.0,2.25,63,1,0,1.1,10.4,2023-09-30 14:00:00+00:00,45,9,0,0,0,0,7,0,12994,1,2,1,0.0,1,2807,3744,937,40,False,0,2,Reece Burke,12,EVE,1125,1065,LUT,1060,1120,1,2023
1,0,16,0,12.2,882,0.08,0.13,0.05,1.01,15,2,0,5.7,24.0,2023-10-03 18:30:00+00:00,69,6,0,0,0,0,7,0,12994,0,2,1,21.0,3,2807,3744,937,40,True,1,2,Reece Burke,12,BUR,1050,1050,LUT,1020,1090,1,2023
0,0,9,0,21.6,882,0.04,0.04,0.0,1.99,77,1,0,5.1,27.6,2023-10-07 11:30:00+00:00,90,18,0,0,0,0,8,0,15381,1,1,0,2.0,2,2404,4415,2011,40,True,0,2,Reece Burke,12,TOT,1150,1310,LUT,1020,1090,1,2023
0,0,6,0,14.3,882,0.02,0.02,0.0,2.48,88,1,0,2.5,10.8,2023-10-21 14:00:00+00:00,54,16,0,0,0,0,9,0,22440,1,2,2,0.0,1,6430,8364,1934,40,False,0,2,Reece Burke,12,NFO,1050,1080,LUT,1060,1120,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29 14:00:00+00:00,0,2,0,0,0,0,10,0,20529,0,1,3,0.0,0,-1536,1282,2818,40,False,0,2,Reece Burke,12,AVL,1140,1180,LUT,1060,1120,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05 16:30:00+00:00,0,11,0,0,0,0,11,0,17095,0,1,1,0.0,0,-3419,91,3510,40,True,0,2,Reece Burke,12,LIV,1350,1390,LUT,1020,1090,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11 15:00:00+00:00,0,14,0,0,0,0,12,0,15260,0,0,1,0.0,0,-1798,80,1878,40,False,0,2,Reece Burke,12,MUN,1130,1120,LUT,1060,1120,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,8,0,0,0,0,13,0,14119,0,1,2,0.0,0,-1187,187,1374,40,True,0,2,Reece Burke,12,CRY,1120,1085,LUT,1020,1090,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02 15:00:00+00:00,0,4,0,0,0,0,14,0,13507,0,1,3,0.0,0,-741,117,858,40,False,0,2,Reece Burke,12,BRE,1110,1090,LUT,1060,1120,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05 20:15:00+00:00,0,1,0,0,0,0,15,0,12806,0,4,3,0.0,0,-714,48,762,40,True,0,2,Reece Burke,12,ARS,1370,1360,LUT,1020,1090,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10 14:00:00+00:00,0,13,0,0,0,0,16,0,12099,0,2,1,0.0,0,-710,13,723,40,True,0,2,Reece Burke,12,MCI,1360,1370,LUT,1020,1090,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23 15:00:00+00:00,0,15,0,0,0,0,18,0,10656,0,0,1,0.0,0,-584,15,599,40,True,0,2,Reece Burke,12,NEW,1210,1355,LUT,1020,1090,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26 15:00:00+00:00,0,17,0,0,0,0,19,0,10488,0,3,2,0.0,0,-262,48,310,40,False,0,2,Reece Burke,12,SHU,1045,1020,LUT,1060,1120,1,2023
0,0,0,0,0.0,882,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30 12:30:00+00:00,0,7,0,0,0,0,20,0,10083,0,3,2,0.0,0,-406,21,427,40,True,0,2,Reece Burke,12,CHE,1150,1230,LUT,1020,1090,1,2023
