assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,False,16,0,0,0,0,1,0,15836,0,1,1,0.0,0,0,0,0,40,False,0,1,Will Dennis,3,NFO,1140,1130,BOU,1140,1210,2024,,1.90915,4.0,1.90915,1.24405,10.0,1.24405
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,15,0,0,0,0,2,0,26709,0,1,1,0.0,0,2695,3749,1054,40,True,0,1,Will Dennis,3,NEW,1150,1290,BOU,1080,1190,2024,,2.53513,8.0,2.53513,1.89287,9.0,1.89287
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,8,0,0,0,0,3,0,36994,0,3,2,0.0,0,6156,9425,3269,40,False,0,1,Will Dennis,3,EVE,1130,1060,BOU,1140,1210,2024,,2.95688,7.0,2.95688,2.55629,15.0,2.55629
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,False,6,0,0,0,0,4,0,38870,0,1,0,0.0,0,1150,4145,2995,40,True,0,1,Will Dennis,3,CHE,1150,1360,BOU,1080,1190,2024,,1.53731,5.0,0.77614,0.932726,9.0,0.932726
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,12,0,0,0,0,5,0,39628,0,0,3,0.0,0,376,1700,1324,40,False,0,1,Will Dennis,3,LIV,1340,1360,BOU,1140,1210,2024,,1.46979,6.0,1.46979,2.43731,13.0,2.43731
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2024-09-30T19:00:00Z,0,False,17,0,0,0,0,6,0,40463,0,1,3,0.0,0,292,3344,3052,40,True,0,1,Will Dennis,3,SOU,1060,1090,BOU,1080,1190,2024,,1.44215,7.0,1.44215,0.696068,7.0,0.696068
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,11,0,0,0,0,7,0,42261,0,0,1,0.0,0,1267,2416,1149,40,False,0,1,Will Dennis,3,LEI,1050,1090,BOU,1140,1210,2024,,1.94963,7.0,1.94963,0.912063,2.0,0.912063
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2024-10-19T16:30:00Z,0,False,1,0,0,0,0,8,0,42801,0,0,2,0.0,0,277,1588,1311,40,True,0,1,Will Dennis,3,ARS,1370,1350,BOU,1080,1190,2024,,2.18419,7.0,1.42302,0.740758,4.0,0.740758
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,2,0,0,0,0,9,0,43083,0,1,1,0.0,0,7,970,963,40,False,0,1,Will Dennis,3,AVL,1080,1140,BOU,1140,1210,2024,,0.328651,6.0,0.328651,1.974,16.0,1.974
0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,False,13,0,0,0,0,10,0,45413,0,1,2,0.0,0,2017,3132,1115,40,True,0,1,Will Dennis,3,MCI,1230,1350,BOU,1080,1190,2024,,2.4493,6.0,2.4493,2.3527,17.0,2.3527
