assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
1,0,17,0,12.0,381,8,1,0,3.7,22.8,2021-08-14 14:00:00+00:00,78,2,0,0,0,0,1,0,6655,2,3,2.0,5,0,0,0,50,True,0,3,Tom Cleverley,18,AVL,1110,1090,WAT,1090,1120,1
0,0,11,0,5.4,381,12,2,0,5.6,15.2,2021-08-21 16:30:00+00:00,90,4,0,0,0,0,2,0,15650,0,2,35.0,2,4095,6066,1971,50,False,0,3,Tom Cleverley,18,BHA,1160,1100,WAT,1040,1070,1
0,0,5,0,0.9,381,27,0,0,0.5,3.6,2021-08-29 13:00:00+00:00,19,17,0,0,0,0,3,0,16009,0,1,0.0,1,-157,3067,3224,50,False,0,3,Tom Cleverley,18,TOT,1190,1210,WAT,1040,1070,1
0,0,0,0,0.0,381,40,0,0,0.0,0.0,2021-09-11 14:00:00+00:00,0,20,0,0,0,0,4,0,16021,2,0,0.0,0,-752,3629,4381,50,True,0,3,Tom Cleverley,18,WOL,1160,1100,WAT,1090,1120,1
0,0,13,0,46.8,381,47,1,0,6.8,21.6,2021-09-18 14:00:00+00:00,81,15,0,0,0,0,5,0,14186,3,1,0.0,2,-2055,877,2932,50,False,0,3,Tom Cleverley,18,NOR,1040,1040,WAT,1040,1070,1
0,0,-2,0,0.8,381,60,1,0,0.0,0.0,2021-09-25 14:00:00+00:00,45,14,0,0,0,0,6,0,13394,1,1,0.0,1,-1062,750,1812,50,True,0,3,Tom Cleverley,18,NEW,1030,1070,WAT,1090,1120,1
0,0,0,0,0.0,381,65,0,0,0.0,0.0,2021-10-02 14:00:00+00:00,0,10,0,0,0,0,7,0,11856,0,1,0.0,0,-1604,525,2129,50,False,0,3,Tom Cleverley,18,LEE,1080,1100,WAT,1040,1070,1
0,0,6,0,1.3,381,80,3,0,0.5,3.2,2021-10-16 11:30:00+00:00,45,11,0,0,0,0,8,0,11084,5,0,0.0,1,-1004,470,1474,50,True,0,3,Tom Cleverley,18,LIV,1350,1350,WAT,1090,1120,1
0,0,0,0,0.0,381,86,0,0,0.0,0.0,2021-10-23 14:00:00+00:00,0,8,0,0,0,0,9,0,10506,5,2,0.0,0,-643,229,872,49,False,0,3,Tom Cleverley,18,EVE,1130,1110,WAT,1040,1070,1
0,0,6,0,15.4,381,99,0,0,2.1,5.6,2021-10-30 14:00:00+00:00,45,16,0,0,0,0,10,0,9781,1,0,0.0,1,-784,114,898,49,True,0,3,Tom Cleverley,18,SOU,1140,1090,WAT,1090,1120,1
0,0,0,0,0.0,381,101,0,0,0.0,0.0,2021-11-07 14:00:00+00:00,0,1,0,0,0,0,11,0,9443,0,1,0.0,0,-408,67,475,49,False,0,3,Tom Cleverley,18,ARS,1150,1190,WAT,1040,1070,1
0,0,11,0,2.8,381,119,1,0,0.9,6.4,2021-11-20 15:00:00+00:00,90,13,0,0,0,0,12,0,9166,1,4,0.0,2,-338,106,444,48,True,0,3,Tom Cleverley,18,MUN,1190,1200,WAT,1090,1120,1
0,0,10,0,57.0,381,127,3,0,7.4,14.8,2021-11-28 14:00:00+00:00,45,9,0,0,0,0,13,0,9713,2,4,2.0,1,419,738,319,48,False,0,3,Tom Cleverley,18,LEI,1100,1150,WAT,1040,1070,1
0,0,9,0,25.8,381,135,2,0,6.6,16.0,2021-12-01 19:30:00+00:00,84,6,0,0,0,0,14,0,9774,2,1,24.0,1,41,408,367,48,True,1,3,Tom Cleverley,18,CHE,1300,1290,WAT,1090,1120,1
