assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,125,1,0,0,0.0,0.0,2020-09-12 14:00:00+00:00,0,16,0,0,0,0,1,0,5946,0,1,0.0,0,0,0,0,45,True,0,2,Gary Cahill,6,SOU,1110,1160,CRY,1030,1010,0
0,0,0,0,0.0,125,15,0,0,0.0,0.0,2020-09-19 16:30:00+00:00,0,13,0,0,0,0,2,0,5794,3,1,0.0,0,-870,211,1081,45,False,0,2,Gary Cahill,6,MUN,1250,1240,CRY,1120,1020,0
0,0,0,0,0.0,125,21,0,0,0.0,0.0,2020-09-26 14:00:00+00:00,0,7,0,0,0,0,3,0,5103,2,1,0.0,0,-899,195,1094,45,True,0,2,Gary Cahill,6,EVE,1100,1140,CRY,1030,1010,0
0,0,0,0,0.0,125,31,0,0,0.0,0.0,2020-10-03 11:30:00+00:00,0,5,0,0,0,0,4,0,4720,0,4,0.0,0,-495,106,601,45,False,0,2,Gary Cahill,6,CHE,1260,1250,CRY,1120,1020,0
0,0,14,0,0.0,125,40,1,0,2.6,26.0,2020-10-18 13:00:00+00:00,90,3,0,0,0,0,5,0,5291,1,1,0.0,2,377,896,519,45,True,0,2,Gary Cahill,6,BHA,1190,1130,CRY,1030,1010,0
0,0,0,0,0.0,125,53,0,0,0.0,0.0,2020-10-24 14:00:00+00:00,0,8,0,0,0,0,6,0,6523,2,1,0.0,0,925,2162,1237,45,False,0,2,Gary Cahill,6,FUL,1150,1040,CRY,1120,1020,0
0,0,0,0,0.0,125,68,0,0,0.0,0.0,2020-10-30 20:00:00+00:00,0,20,0,0,0,0,7,0,5905,0,2,0.0,0,-596,230,826,45,False,0,2,Gary Cahill,6,WOL,1120,1040,CRY,1120,1020,0
0,0,0,0,0.0,125,72,0,0,0.0,0.0,2020-11-07 15:00:00+00:00,0,10,0,0,0,0,8,0,5699,1,4,0.0,0,-253,204,457,45,True,0,2,Gary Cahill,6,LEE,1150,1170,CRY,1030,1010,0
0,0,0,0,0.0,125,80,0,0,0.0,0.0,2020-11-23 17:30:00+00:00,0,4,0,0,0,0,9,0,7491,0,1,0.0,0,1158,1635,477,45,False,0,2,Gary Cahill,6,BUR,1040,1040,CRY,1120,1020,0
0,0,11,0,0.8,125,92,2,0,1.3,10.0,2020-11-27 20:00:00+00:00,90,14,0,0,0,0,10,0,8183,2,0,2.0,1,491,1063,572,45,True,0,2,Gary Cahill,6,NEW,1060,1110,CRY,1030,1010,0
0,0,15,0,11.1,125,107,1,0,4.8,17.0,2020-12-06 12:00:00+00:00,90,18,0,0,0,0,11,0,9346,5,1,20.0,2,711,1361,650,45,False,0,2,Gary Cahill,6,WBA,1040,1050,CRY,1120,1020,0
0,0,15,0,21.4,125,110,1,0,4.3,15.8,2020-12-13 14:15:00+00:00,90,17,0,0,0,0,12,0,9884,1,1,6.0,2,444,1254,810,45,True,0,2,Gary Cahill,6,TOT,1170,1290,CRY,1030,1010,0
0,0,0,0,0.0,125,125,0,0,0.0,0.0,2020-12-16 20:00:00+00:00,0,19,0,0,0,0,13,0,11139,1,1,0.0,0,964,1417,453,45,False,0,2,Gary Cahill,6,WHU,1140,1260,CRY,1120,1020,0
0,0,9,0,1.3,125,132,7,0,1.3,9.2,2020-12-19 12:30:00+00:00,90,11,0,0,0,0,14,0,11186,7,0,2.0,-1,-11,907,918,45,True,0,2,Gary Cahill,6,LIV,1210,1230,CRY,1030,1010,0
0,0,0,0,0.0,125,140,0,0,0.0,0.0,2020-12-26 15:00:00+00:00,0,2,0,0,0,0,15,0,10443,0,3,0.0,0,-975,1238,2213,45,False,0,2,Gary Cahill,6,AVL,1120,1080,CRY,1120,1020,0
0,0,0,0,0.0,125,152,0,0,0.0,0.0,2020-12-28 15:00:00+00:00,0,9,0,0,0,0,16,0,9074,1,1,0.0,0,-1382,26,1408,45,True,0,2,Gary Cahill,6,LEI,1150,1230,CRY,1030,1010,0
0,0,0,0,0.0,125,162,0,0,0.0,0.0,2021-01-02 15:00:00+00:00,0,15,0,0,0,0,17,0,8063,0,2,0.0,0,-1056,35,1091,45,True,0,2,Gary Cahill,6,SHU,1070,1010,CRY,1030,1010,0
0,0,0,0,0.0,125,169,0,0,0.0,0.0,2021-01-14 20:00:00+00:00,0,1,0,0,0,0,18,0,7256,0,0,0.0,0,-714,68,782,45,False,0,2,Gary Cahill,6,ARS,1130,1220,CRY,1120,1020,0
0,0,11,0,0.3,125,185,4,0,2.4,19.2,2021-01-17 19:15:00+00:00,90,12,0,0,0,0,19,0,7448,0,4,4.0,0,-14,243,257,45,False,0,2,Gary Cahill,6,MCI,1280,1340,CRY,1120,1020,0
0,0,14,0,0.8,125,195,3,0,3.2,29.4,2021-01-26 18:00:00+00:00,90,19,0,0,0,0,20,0,8089,3,2,2.0,1,407,793,386,45,True,0,2,Gary Cahill,6,WHU,1190,1290,CRY,1030,1010,0
0,0,0,0,0.0,125,202,0,0,0.0,0.0,2021-01-30 15:00:00+00:00,0,20,0,0,0,0,21,0,8387,0,1,0.0,0,215,541,326,45,True,0,2,Gary Cahill,6,WOL,1130,1120,CRY,1030,1010,0
0,0,21,0,0.3,125,217,1,1,5.4,36.4,2021-02-02 20:15:00+00:00,90,14,0,0,0,0,22,0,8419,2,1,17.0,8,-72,332,404,45,False,0,2,Gary Cahill,6,NEW,1050,1030,CRY,1120,1020,0
0,0,4,0,0.4,125,222,2,0,2.3,18.2,2021-02-08 20:00:00+00:00,90,10,0,0,0,0,23,0,10742,0,2,4.0,0,1925,2289,364,45,False,1,2,Gary Cahill,6,LEE,1060,1210,CRY,1120,1020,0
0,0,0,0,0.0,125,232,0,0,0.0,0.0,2021-02-13 15:00:00+00:00,0,4,0,0,0,0,24,0,12586,3,0,0.0,0,1549,2673,1124,45,True,0,2,Gary Cahill,6,BUR,1090,1080,CRY,1030,1010,0
0,0,18,0,0.0,125,241,1,0,3.5,34.8,2021-02-22 20:00:00+00:00,90,3,0,0,0,0,25,0,12043,2,1,0.0,2,-685,731,1416,45,False,0,2,Gary Cahill,6,BHA,1150,1100,CRY,1120,1020,0
0,2,27,1,0.2,125,250,0,0,3.5,17.0,2021-02-28 12:00:00+00:00,90,8,0,0,0,0,26,0,12854,0,0,18.0,8,502,1431,929,45,True,0,2,Gary Cahill,6,FUL,1110,1060,CRY,1030,1010,0
0,2,25,1,0.6,125,281,0,0,1.5,14.2,2021-03-03 20:15:00+00:00,90,13,0,0,0,0,26,0,12854,0,0,0.0,8,502,1431,929,45,True,0,2,Gary Cahill,6,MUN,1280,1310,CRY,1030,1010,0
0,0,9,0,0.4,125,266,4,0,0.8,5.8,2021-03-07 19:15:00+00:00,90,17,0,0,0,0,27,0,14246,1,4,2.0,-1,1164,1767,603,45,False,1,2,Gary Cahill,6,TOT,1130,1250,CRY,1120,1020,0
0,0,21,1,0.1,125,270,0,0,1.8,15.8,2021-03-13 15:00:00+00:00,90,18,0,0,0,0,28,0,16302,0,1,2.0,5,1810,2767,957,45,True,1,2,Gary Cahill,6,WBA,1000,1040,CRY,1030,1010,0
0,0,13,0,0.6,125,292,1,0,1.5,12.0,2021-04-05 17:00:00+00:00,90,7,0,0,0,0,30,0,15599,1,1,2.0,2,96,666,570,45,False,0,2,Gary Cahill,6,EVE,1130,1200,CRY,1120,1020,0
0,0,21,0,0.1,125,301,4,0,3.6,35.4,2021-04-10 16:30:00+00:00,90,5,0,0,0,0,31,0,16331,4,1,0.0,0,622,1110,488,45,True,0,2,Gary Cahill,6,CHE,1300,1310,CRY,1030,1010,0
0,0,0,0,0.0,125,323,0,0,0.0,0.0,2021-04-26 19:00:00+00:00,0,9,0,0,0,0,33,0,15544,1,2,0.0,0,-444,328,772,45,False,0,2,Gary Cahill,6,LEI,1190,1150,CRY,1120,1020,0
0,0,0,0,0.0,125,332,0,0,0.0,0.0,2021-05-01 11:30:00+00:00,0,12,0,0,0,0,34,0,14991,2,0,0.0,0,-591,217,808,45,True,0,2,Gary Cahill,6,MCI,1320,1350,CRY,1030,1010,0
1,2,31,1,10.5,125,346,0,0,7.8,40.2,2021-05-08 14:00:00+00:00,90,15,0,0,0,0,35,0,17254,2,0,27.0,11,1974,2598,624,45,False,0,2,Gary Cahill,6,SHU,1020,1000,CRY,1120,1020,0
0,0,0,0,0.0,125,317,0,0,0.0,0.0,2021-05-11 19:15:00+00:00,0,16,0,0,0,0,35,0,17254,1,3,0.0,0,1974,2598,624,45,False,0,2,Gary Cahill,6,SOU,1030,1110,CRY,1120,1020,0
0,0,13,0,30.9,125,355,2,0,7.8,20.6,2021-05-16 11:00:00+00:00,90,2,0,0,0,0,36,0,20137,2,3,26.0,1,2516,3341,825,45,True,0,2,Gary Cahill,6,AVL,1140,1100,CRY,1030,1010,0
0,0,11,0,10.2,125,362,3,0,3.3,16.8,2021-05-19 18:00:00+00:00,90,1,0,0,0,0,37,0,19356,3,1,6.0,1,-412,609,1021,45,True,0,2,Gary Cahill,6,ARS,1150,1210,CRY,1030,1010,0
0,0,5,0,0.1,125,374,2,0,3.0,12.4,2021-05-23 15:00:00+00:00,90,11,0,0,0,0,38,0,18960,0,2,17.0,1,-442,572,1014,45,False,0,2,Gary Cahill,6,LIV,1190,1300,CRY,1120,1020,0
