assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,3,33,1,14.8,81,1,0,1,11.0,60.2,2021-08-13 19:00:00+00:00,90,1,0,0,0,0,1,0,15606,0,2,35.0,11,0,0,0,55,True,0,3,Sergi Canós Tenés,3,ARS,1210,1220,BRE,1120,1080,1
0,0,8,1,22.8,81,13,0,0,4.0,15.4,2021-08-21 14:00:00+00:00,90,7,0,0,0,0,2,0,221559,0,0,2.0,3,127874,149870,21996,55,False,0,3,Sergi Canós Tenés,3,CRY,1110,1080,BRE,1150,1120,1
0,0,10,0,1.2,81,21,1,0,3.6,8.4,2021-08-28 14:00:00+00:00,90,2,0,0,0,0,3,0,268454,1,1,26.0,2,29472,77051,47579,55,False,0,3,Sergi Canós Tenés,3,AVL,1140,1090,BRE,1150,1120,1
0,0,10,1,1.3,81,32,0,0,0.7,5.6,2021-09-11 14:00:00+00:00,60,4,0,0,0,0,4,0,252273,1,0,0.0,2,-20790,49453,70243,55,True,1,3,Sergi Canós Tenés,3,BHA,1160,1120,BRE,1120,1080,1
0,0,10,1,7.8,81,50,0,0,1.9,7.6,2021-09-18 11:30:00+00:00,67,20,0,0,0,0,5,0,219996,2,0,4.0,3,-33636,11959,45595,55,False,0,3,Sergi Canós Tenés,3,WOL,1150,1080,BRE,1150,1120,1
0,0,12,0,4.1,81,52,3,0,1.9,13.2,2021-09-25 16:30:00+00:00,90,11,0,0,0,0,6,0,193998,3,3,2.0,2,-28084,4736,32820,55,True,0,3,Sergi Canós Tenés,3,LIV,1350,1350,BRE,1120,1080,1
1,0,9,0,1.2,81,69,1,0,4.3,6.4,2021-10-03 13:00:00+00:00,90,19,0,0,0,0,7,0,180811,2,1,35.0,4,-14822,4855,19677,55,False,1,3,Sergi Canós Tenés,3,WHU,1110,1160,BRE,1150,1120,1
0,0,2,0,4.8,81,73,1,0,0.9,0.4,2021-10-16 16:30:00+00:00,71,6,0,0,0,0,8,0,172134,1,0,4.0,1,-9682,4693,14375,55,True,1,3,Sergi Canós Tenés,3,CHE,1300,1290,BRE,1120,1080,1
0,0,8,0,36.5,81,82,2,0,5.1,12.6,2021-10-24 13:00:00+00:00,90,9,0,0,0,0,9,0,165565,2,1,2.0,2,-6916,4459,11375,55,True,0,3,Sergi Canós Tenés,3,LEI,1080,1160,BRE,1120,1080,1
0,0,11,0,16.8,81,92,3,0,4.5,10.6,2021-10-30 14:00:00+00:00,76,5,0,0,0,0,10,0,168892,1,3,18.0,2,1643,16292,14649,55,False,0,3,Sergi Canós Tenés,3,BUR,1080,1060,BRE,1150,1120,1
0,0,11,0,7.1,81,102,2,0,9.4,11.4,2021-11-06 15:00:00+00:00,90,15,0,0,0,0,11,0,170614,2,1,75.0,2,435,12380,11945,55,True,0,3,Sergi Canós Tenés,3,NOR,1040,1030,BRE,1120,1080,1
2,2,31,0,25.3,81,116,3,0,7.1,40.8,2021-11-20 15:00:00+00:00,90,14,0,0,0,0,12,0,159981,3,3,5.0,10,-10786,5470,16256,55,False,0,3,Sergi Canós Tenés,3,NEW,1050,1040,BRE,1150,1120,1
0,0,2,1,1.0,81,122,0,0,0.8,3.4,2021-11-28 14:00:00+00:00,86,8,0,0,0,0,13,0,183325,0,1,4.0,2,21096,28216,7120,55,True,1,3,Sergi Canós Tenés,3,EVE,1090,1110,BRE,1120,1080,1
0,0,1,0,1.2,81,140,2,0,0.8,2.6,2021-12-02 19:30:00+00:00,69,17,1,0,0,0,14,0,167898,0,2,4.0,0,-14069,3698,17767,55,False,0,3,Sergi Canós Tenés,3,TOT,1190,1210,BRE,1150,1120,1
0,0,17,0,11.9,81,143,1,1,12.4,43.0,2021-12-05 14:00:00+00:00,71,10,0,0,0,0,15,0,156167,2,2,69.0,6,-12242,3632,15874,55,False,1,3,Sergi Canós Tenés,3,LEE,1080,1100,BRE,1150,1120,1
0,0,0,0,0.0,81,152,0,0,0.0,0.0,2021-12-10 20:00:00+00:00,0,18,0,0,0,0,16,0,133786,1,2,0.0,0,-21096,3689,24785,55,True,0,3,Sergi Canós Tenés,3,WAT,1040,1070,BRE,1120,1080,1
0,0,9,0,30.4,81,182,2,0,7.4,16.4,2021-12-26 20:00:00+00:00,90,4,0,0,0,0,19,0,123680,0,2,27.0,2,-1588,2626,4214,55,False,0,3,Sergi Canós Tenés,3,BHA,1160,1100,BRE,1150,1120,1
0,0,2,0,0.0,81,192,0,0,0.0,0.0,2021-12-29 20:15:00+00:00,21,12,0,0,0,0,20,0,119580,1,0,0.0,1,-2406,775,3181,55,True,0,3,Sergi Canós Tenés,3,MCI,1360,1360,BRE,1120,1080,1
0,0,5,0,0.4,81,202,1,0,0.7,4.2,2022-01-02 14:00:00+00:00,53,2,0,0,0,0,21,0,164481,1,2,2.0,1,13425,18929,5504,55,True,0,3,Sergi Canós Tenés,3,AVL,1110,1090,BRE,1120,1080,1
0,0,5,0,1.2,81,176,4,0,0.7,3.6,2022-01-11 19:45:00+00:00,75,16,0,0,0,0,21,0,164481,1,4,2.0,2,13425,18929,5504,55,False,0,3,Sergi Canós Tenés,3,SOU,1090,1120,BRE,1150,1120,1
0,0,4,0,1.3,81,214,2,0,2.6,5.0,2022-01-16 14:00:00+00:00,41,11,0,0,0,0,22,0,117419,0,3,20.0,1,-12909,1187,14096,55,False,0,3,Sergi Canós Tenés,3,LIV,1300,1340,BRE,1150,1120,1
0,0,5,0,0.8,81,162,2,0,0.7,6.4,2022-01-19 20:00:00+00:00,63,13,0,0,0,0,22,0,117419,3,1,0.0,2,-12909,1187,14096,55,True,0,3,Sergi Canós Tenés,3,MUN,1190,1200,BRE,1120,1080,1
0,0,10,0,2.3,81,222,2,0,2.7,12.4,2022-01-22 15:00:00+00:00,82,20,0,0,0,0,23,0,115623,2,1,12.0,2,-5902,779,6681,55,True,0,3,Sergi Canós Tenés,3,WOL,1160,1100,BRE,1120,1080,1
0,0,7,0,10.0,81,238,1,0,1.3,3.4,2022-02-09 19:45:00+00:00,61,12,0,0,0,0,24,0,111998,0,2,0.0,2,-3957,851,4808,55,False,0,3,Sergi Canós Tenés,3,MCI,1340,1340,BRE,1150,1120,1
0,0,3,1,14.6,81,241,0,0,3.8,12.0,2022-02-12 15:00:00+00:00,85,7,0,0,0,0,25,0,110249,0,0,11.0,2,-1896,1653,3549,55,True,1,3,Sergi Canós Tenés,3,CRY,1160,1160,BRE,1120,1080,1
0,0,7,0,2.5,81,251,2,0,2.2,17.4,2022-02-19 15:00:00+00:00,83,1,0,0,0,0,26,0,107084,1,2,2.0,2,-2533,1264,3797,55,False,0,3,Sergi Canós Tenés,3,ARS,1150,1190,BRE,1150,1120,1
0,0,3,0,0.7,81,262,0,0,0.2,1.4,2022-02-26 15:00:00+00:00,18,14,0,0,0,0,27,0,108290,2,0,0.0,1,-23,2115,2138,55,True,0,3,Sergi Canós Tenés,3,NEW,1030,1070,BRE,1120,1080,1
0,0,4,1,12.5,81,277,0,0,5.1,12.6,2022-03-05 15:00:00+00:00,81,15,0,0,0,0,28,0,104937,3,1,26.0,3,-2819,621,3440,55,False,0,3,Sergi Canós Tenés,3,NOR,1040,1040,BRE,1150,1120,1
0,0,13,1,48.1,81,282,0,0,9.3,16.4,2022-03-12 15:00:00+00:00,74,5,0,0,0,0,29,0,104304,0,2,28.0,3,-959,1408,2367,55,True,0,3,Sergi Canós Tenés,3,BUR,1130,1100,BRE,1120,1080,1
0,0,0,0,0.0,81,293,0,0,0.0,0.0,2022-03-20 14:00:00+00:00,0,9,0,0,0,0,30,0,106315,1,2,0.0,0,296,1570,1274,55,False,0,3,Sergi Canós Tenés,3,LEI,1100,1150,BRE,1150,1120,1
0,0,3,0,0.0,81,303,0,0,0.1,1.0,2022-04-02 14:00:00+00:00,2,6,0,0,0,0,31,0,102788,4,1,0.0,1,-2078,222,2300,55,False,0,3,Sergi Canós Tenés,3,CHE,1300,1250,BRE,1150,1120,1
0,0,3,0,0.3,81,313,0,0,1.3,5.4,2022-04-10 13:00:00+00:00,12,19,0,0,0,0,32,0,101697,0,2,7.0,1,-1181,124,1305,55,True,0,3,Sergi Canós Tenés,3,WHU,1150,1180,BRE,1120,1080,1
0,0,0,0,0.0,81,328,0,0,0.0,0.0,2022-04-16 14:00:00+00:00,0,18,0,0,0,0,33,0,100616,2,1,0.0,0,-1005,262,1267,55,False,0,3,Sergi Canós Tenés,3,WAT,1090,1120,BRE,1150,1120,1
0,0,0,0,0.0,81,332,0,0,0.0,0.0,2022-04-23 16:30:00+00:00,0,17,0,0,0,0,34,0,97838,0,0,0.0,0,-2803,22,2825,55,True,0,3,Sergi Canós Tenés,3,TOT,1200,1210,BRE,1120,1080,1
0,0,0,0,0.0,81,344,0,0,0.0,0.0,2022-05-02 19:00:00+00:00,0,13,0,0,0,0,35,0,96330,0,3,0.0,0,-1617,18,1635,55,False,0,3,Sergi Canós Tenés,3,MUN,1170,1190,BRE,1150,1120,1
0,0,0,0,0.0,81,352,0,0,0.0,0.0,2022-05-07 14:00:00+00:00,0,16,0,0,0,0,36,0,95024,0,3,0.0,0,-1247,24,1271,55,True,0,3,Sergi Canós Tenés,3,SOU,1140,1090,BRE,1120,1080,1
0,0,0,0,0.0,81,362,0,0,0.0,0.0,2022-05-15 15:30:00+00:00,0,8,0,0,0,0,37,0,94423,3,2,0.0,0,-662,76,738,55,False,0,3,Sergi Canós Tenés,3,EVE,1130,1110,BRE,1150,1120,1
0,0,10,0,0.0,81,372,1,1,0.0,0.0,2022-05-22 15:00:00+00:00,16,10,0,0,0,1,38,0,94335,2,1,0.0,3,-174,249,423,55,True,0,3,Sergi Canós Tenés,3,LEE,1070,1100,BRE,1120,1080,1
