assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,447,6,0,0,0.0,0.0,2020-09-12 19:00:00+00:00,0,14,0,0,0,0,1,0,409,2,0,0.0,0,0,0,0,55,True,0,4,Albian Ajeti,19,NEW,1060,1110,WHU,1140,1260,0
0,0,0,0,0.0,447,9,0,0,0.0,0.0,2020-09-19 19:00:00+00:00,0,1,0,0,0,0,2,0,574,1,2,0.0,0,33,146,113,55,False,0,4,Albian Ajeti,19,ARS,1130,1220,WHU,1190,1290,0
0,0,0,0,0.0,447,28,0,0,0.0,0.0,2020-09-27 18:00:00+00:00,0,20,0,0,0,0,3,0,538,0,4,0.0,0,-73,109,182,55,True,0,4,Albian Ajeti,19,WOL,1130,1120,WHU,1140,1260,0
0,0,0,0,0.0,447,34,0,0,0.0,0.0,2020-10-04 11:00:00+00:00,0,9,0,0,0,0,4,0,496,3,0,0.0,0,-64,48,112,55,False,0,4,Albian Ajeti,19,LEI,1190,1150,WHU,1190,1290,0
0,0,0,0,0.0,447,47,0,0,0.0,0.0,2020-10-18 15:30:00+00:00,0,17,0,0,0,0,5,0,518,3,3,0.0,0,1,62,61,55,False,0,4,Albian Ajeti,19,TOT,1130,1250,WHU,1190,1290,0
0,0,0,0,0.0,447,57,0,0,0.0,0.0,2020-10-24 11:30:00+00:00,0,12,0,0,0,0,6,0,560,1,1,0.0,0,22,67,45,55,True,0,4,Albian Ajeti,19,MCI,1320,1350,WHU,1140,1260,0
0,0,0,0,0.0,447,63,0,0,0.0,0.0,2020-10-31 17:30:00+00:00,0,11,0,0,0,0,7,0,548,1,2,0.0,0,-25,44,69,55,False,0,4,Albian Ajeti,19,LIV,1190,1300,WHU,1190,1290,0
0,0,0,0,0.0,447,78,0,0,0.0,0.0,2020-11-07 20:00:00+00:00,0,8,0,0,0,0,8,0,518,0,1,0.0,0,-35,21,56,55,True,0,4,Albian Ajeti,19,FUL,1110,1060,WHU,1140,1260,0
0,0,0,0,0.0,447,86,0,0,0.0,0.0,2020-11-22 14:00:00+00:00,0,15,0,0,0,0,9,0,517,1,0,0.0,0,-4,18,22,55,False,0,4,Albian Ajeti,19,SHU,1020,1000,WHU,1190,1290,0
0,0,0,0,0.0,447,98,0,0,0.0,0.0,2020-11-30 20:00:00+00:00,0,2,0,0,0,0,10,0,514,1,2,0.0,0,-2,6,8,55,True,0,4,Albian Ajeti,19,AVL,1140,1100,WHU,1140,1260,0
0,0,0,0,0.0,447,108,0,0,0.0,0.0,2020-12-05 17:30:00+00:00,0,13,0,0,0,0,11,0,528,3,1,0.0,0,10,24,14,55,True,0,4,Albian Ajeti,19,MUN,1280,1310,WHU,1140,1260,0
0,0,0,0,0.0,447,113,0,0,0.0,0.0,2020-12-11 20:00:00+00:00,0,10,0,0,0,0,12,0,537,2,1,0.0,0,7,26,19,55,False,0,4,Albian Ajeti,19,LEE,1060,1210,WHU,1190,1290,0
0,0,0,0,0.0,447,125,0,0,0.0,0.0,2020-12-16 20:00:00+00:00,0,6,0,0,0,0,13,0,528,1,1,0.0,0,-15,5,20,55,True,0,4,Albian Ajeti,19,CRY,1120,1020,WHU,1140,1260,0
0,0,0,0,0.0,447,131,0,0,0.0,0.0,2020-12-21 20:00:00+00:00,0,5,0,0,0,0,14,0,525,0,3,0.0,0,-1,12,13,55,False,0,4,Albian Ajeti,19,CHE,1260,1250,WHU,1190,1290,0
0,0,0,0,0.0,447,147,0,0,0.0,0.0,2020-12-27 14:15:00+00:00,0,3,0,0,0,0,15,0,530,2,2,0.0,0,1,14,13,55,True,0,4,Albian Ajeti,19,BHA,1190,1130,WHU,1140,1260,0
0,0,0,0,0.0,447,156,0,0,0.0,0.0,2020-12-29 18:00:00+00:00,0,16,0,0,0,0,16,0,534,0,0,0.0,0,2,7,5,55,False,0,4,Albian Ajeti,19,SOU,1030,1110,WHU,1190,1290,0
0,0,0,0,0.0,447,163,0,0,0.0,0.0,2021-01-01 17:30:00+00:00,0,7,0,0,0,0,17,0,542,1,0,0.0,0,8,29,21,55,False,0,4,Albian Ajeti,19,EVE,1130,1200,WHU,1190,1290,0
0,0,0,0,0.0,447,187,0,0,0.0,0.0,2021-01-16 15:00:00+00:00,0,4,0,0,0,0,19,0,548,0,1,0.0,0,6,9,3,55,True,0,4,Albian Ajeti,19,BUR,1090,1080,WHU,1140,1260,0
0,0,0,0,0.0,447,175,0,0,0.0,0.0,2021-01-19 18:00:00+00:00,0,18,0,0,0,0,19,0,548,1,2,0.0,0,6,9,3,55,True,0,4,Albian Ajeti,19,WBA,1000,1040,WHU,1140,1260,0
0,0,0,0,0.0,447,195,0,0,0.0,0.0,2021-01-26 18:00:00+00:00,0,6,0,0,0,0,20,0,540,3,2,0.0,0,-8,8,16,55,False,0,4,Albian Ajeti,19,CRY,1030,1010,WHU,1190,1290,0
0,0,0,0,0.0,447,208,0,0,0.0,0.0,2021-01-31 16:30:00+00:00,0,11,0,0,0,0,21,0,538,3,1,0.0,0,-2,0,2,55,True,0,4,Albian Ajeti,19,LIV,1210,1230,WHU,1140,1260,0
0,0,0,0,0.0,447,209,0,0,0.0,0.0,2021-02-03 20:15:00+00:00,0,2,0,0,0,0,22,0,533,3,1,0.0,0,-4,0,4,55,False,0,4,Albian Ajeti,19,AVL,1120,1080,WHU,1190,1290,0
0,0,0,0,0.0,447,221,0,0,0.0,0.0,2021-02-06 17:30:00+00:00,0,8,0,0,0,0,23,0,519,0,0,0.0,0,-15,0,15,55,False,0,4,Albian Ajeti,19,FUL,1150,1040,WHU,1190,1290,0
0,0,0,0,0.0,447,238,0,0,0.0,0.0,2021-02-15 18:00:00+00:00,0,15,0,0,0,0,24,0,516,0,3,0.0,0,-3,0,3,55,True,0,4,Albian Ajeti,19,SHU,1070,1010,WHU,1140,1260,0
0,0,0,0,0.0,447,247,0,0,0.0,0.0,2021-02-21 12:00:00+00:00,0,17,0,0,0,0,25,0,515,1,2,0.0,0,-1,0,1,55,True,0,4,Albian Ajeti,19,TOT,1170,1290,WHU,1140,1260,0
0,0,0,0,0.0,447,254,0,0,0.0,0.0,2021-02-27 12:30:00+00:00,0,12,0,0,0,0,26,0,513,1,2,0.0,0,-2,0,2,55,False,0,4,Albian Ajeti,19,MCI,1280,1340,WHU,1190,1290,0
0,0,0,0,0.0,447,268,0,0,0.0,0.0,2021-03-08 20:00:00+00:00,0,10,0,0,0,0,27,0,510,0,2,0.0,0,-3,0,3,55,True,0,4,Albian Ajeti,19,LEE,1150,1170,WHU,1140,1260,0
0,0,0,0,0.0,447,275,0,0,0.0,0.0,2021-03-14 19:15:00+00:00,0,13,0,0,0,0,28,0,510,0,1,0.0,0,0,0,0,55,False,0,4,Albian Ajeti,19,MUN,1250,1240,WHU,1190,1290,0
0,0,0,0,0.0,447,288,0,0,0.0,0.0,2021-03-21 15:00:00+00:00,0,1,0,0,0,0,29,0,508,3,3,0.0,0,-2,0,2,55,True,0,4,Albian Ajeti,19,ARS,1150,1210,WHU,1140,1260,0
0,0,0,0,0.0,447,298,0,0,0.0,0.0,2021-04-05 19:15:00+00:00,0,20,0,0,0,0,30,0,505,3,2,0.0,0,-3,0,3,55,False,0,4,Albian Ajeti,19,WOL,1120,1040,WHU,1190,1290,0
0,0,0,0,0.0,447,308,0,0,0.0,0.0,2021-04-11 13:05:00+00:00,0,9,0,0,0,0,31,0,505,2,3,0.0,0,0,0,0,55,True,0,4,Albian Ajeti,19,LEI,1150,1230,WHU,1140,1260,0
0,0,0,0,0.0,447,316,0,0,0.0,0.0,2021-04-17 11:30:00+00:00,0,14,0,0,0,0,32,0,504,2,3,0.0,0,-1,0,1,55,False,0,4,Albian Ajeti,19,NEW,1050,1030,WHU,1190,1290,0
0,0,0,0,0.0,447,327,0,0,0.0,0.0,2021-04-24 16:30:00+00:00,0,5,0,0,0,0,33,0,502,1,0,0.0,0,-2,0,2,55,True,0,4,Albian Ajeti,19,CHE,1300,1310,WHU,1140,1260,0
0,0,0,0,0.0,447,330,0,0,0.0,0.0,2021-05-03 19:15:00+00:00,0,4,0,0,0,0,34,0,502,2,1,0.0,0,0,0,0,55,False,0,4,Albian Ajeti,19,BUR,1040,1040,WHU,1190,1290,0
0,0,0,0,0.0,447,347,0,0,0.0,0.0,2021-05-09 15:30:00+00:00,0,7,0,0,0,0,35,0,502,1,0,0.0,0,0,0,0,55,True,0,4,Albian Ajeti,19,EVE,1100,1140,WHU,1140,1260,0
0,0,0,0,0.0,447,349,0,0,0.0,0.0,2021-05-15 19:00:00+00:00,0,3,0,0,0,0,36,0,502,1,1,0.0,0,0,0,0,55,False,0,4,Albian Ajeti,19,BHA,1150,1100,WHU,1190,1290,0
0,0,0,0,0.0,447,368,0,0,0.0,0.0,2021-05-19 19:15:00+00:00,0,18,0,0,0,0,37,0,502,3,1,0.0,0,0,0,0,55,False,0,4,Albian Ajeti,19,WBA,1040,1050,WHU,1190,1290,0
0,0,0,0,0.0,447,377,0,0,0.0,0.0,2021-05-23 15:00:00+00:00,0,16,0,0,0,0,38,0,500,0,3,0.0,0,-2,0,2,55,True,0,4,Albian Ajeti,19,SOU,1110,1160,WHU,1140,1260,0
