assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,3,0,0.3,1166,0.0,0.0,0.0,0.44,202,0,0,0.3,0.2,2024-01-21,1,3,0,0,0,0,21,0,0,0,4,0,2.0,1,0,0,0,45,False,0,0,0,0,0.0,3,Kaide Gordon,12,BOU,1055,1145,LIV,1350,1390,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2024-01-31,0,6,0,0,0,0,22,0,35,0,1,4,0.0,0,20,30,10,45,True,0,0,0,0,0.0,3,Kaide Gordon,12,CHE,1150,1230,LIV,1210,1270,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,221,0,0,0.0,0.0,2024-02-04,0,1,0,0,0,0,23,0,93,0,1,3,0.0,0,42,55,13,45,False,0,0,0,0,0.0,3,Kaide Gordon,12,ARS,1370,1330,LIV,1350,1390,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2024-02-10,0,21,0,0,0,0,24,0,172,0,1,3,0.0,0,58,85,27,45,True,0,0,0,0,0.0,3,Kaide Gordon,12,BUR,1050,1050,LIV,1210,1270,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2024-02-17,0,4,0,0,0,0,25,0,265,0,4,1,0.0,0,75,138,63,45,False,0,0,0,0,0.0,3,Kaide Gordon,12,BRE,1110,1090,LIV,1350,1390,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21,0,22,0,0,0,0,25,0,265,0,1,4,0.0,0,75,138,63,45,True,0,0,0,0,0.0,3,Kaide Gordon,12,LUT,1060,1120,LIV,1210,1270,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2024-03-02,0,16,0,0,0,0,27,0,373,0,1,0,0.0,0,36,79,43,45,False,0,0,0,0,0.0,3,Kaide Gordon,12,NFO,1050,1080,LIV,1350,1390,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,277,0,0,0.0,0.0,2024-03-10,0,13,0,0,0,0,28,0,385,0,1,1,0.0,0,-9,39,48,45,True,0,0,0,0,0.0,3,Kaide Gordon,12,MCI,1360,1370,LIV,1210,1270,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2024-03-31,0,5,0,0,0,0,30,0,444,0,1,2,0.0,0,21,49,28,45,True,0,0,0,0,0.0,3,Kaide Gordon,12,BHA,1180,1240,LIV,1210,1270,2023,0.0,
0,0,0,0,0.0,1166,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2024-04-04,0,23,0,0,0,0,31,0,444,0,1,3,0.0,0,-8,17,25,45,True,0,0,0,0,0.0,3,Kaide Gordon,12,SHU,1020,1060,LIV,1210,1270,2023,0.0,
