id,first_name,second_name,value,penalties_order,rolling_opponent_xg_3,rolling_total_points_3,rolling_shots_3,rolling_expected_assists_3,rolling_expected_goals_3,rolling_ict_index_3,rolling_influence_3,rolling_threat_3,rolling_yellow_cards_3,rolling_opponent_deep_3,rolling_team_deep_3,rolling_bps_3,rolling_adjusted_xg_3,rolling_key_passes_3,rolling_opponent_xg_5,rolling_total_points_5,rolling_shots_5,rolling_expected_assists_5,rolling_expected_goals_5,rolling_ict_index_5,rolling_influence_5,rolling_threat_5,rolling_yellow_cards_5,rolling_opponent_deep_5,rolling_team_deep_5,rolling_bps_5,rolling_adjusted_xg_5,rolling_key_passes_5,rolling_opponent_xg_8,rolling_total_points_8,rolling_shots_8,rolling_expected_assists_8,rolling_expected_goals_8,rolling_ict_index_8,rolling_influence_8,rolling_threat_8,rolling_yellow_cards_8,rolling_opponent_deep_8,rolling_team_deep_8,rolling_bps_8,rolling_adjusted_xg_8,rolling_key_passes_8,rolling_opponent_xg_12,rolling_total_points_12,rolling_shots_12,rolling_expected_assists_12,rolling_expected_goals_12,rolling_ict_index_12,rolling_influence_12,rolling_threat_12,rolling_yellow_cards_12,rolling_opponent_deep_12,rolling_team_deep_12,rolling_bps_12,rolling_adjusted_xg_12,rolling_key_passes_12,avg_yellow_cards,average_season_goals,average_season_assists,pred_minutes,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
268,Liam,Delap,56,,2.6542033333333337,1.3333333333333333,2.333333333333333,0.3432554105917613,0.515527625878652,4.6000000000000005,3.4,19.33333333333333,0.6666666666666666,12.333333333333334,5.333333333333333,1.6666666666666667,0.515527625878652,1.6666666666666667,2.27654,1.6,2.2,0.2205600306391716,0.5652303010225296,4.28,3.0000000000000027,23.4,0.4,9.2,4.6,0.8,0.5652303010225296,1.2,2.09266,3.25,1.75,0.2166580227203667,0.529994810000062,4.8375,11.775,22.125,0.375,8.875,4.625,9.875,0.529994810000062,1.125,2.332075833333333,3.9166666666666665,1.9166666666666667,0.150745692042013,0.4738022039333979,5.258333333333333,16.966666666666665,24.0,0.4166666666666667,8.333333333333334,4.833333333333333,14.666666666666666,0.4738022039333979,0.9166666666666666,0.3125,0.375,0.0625,66.2,6,10,1070,1150,1080,1360,IPS,CHE,19.0,1,24,4
268,Liam,Delap,56,,2.6542033333333337,1.3333333333333333,2.333333333333333,0.3432554105917613,0.515527625878652,4.6000000000000005,3.4,19.33333333333333,0.6666666666666666,12.333333333333334,5.333333333333333,1.6666666666666667,0.515527625878652,1.6666666666666667,2.27654,1.6,2.2,0.2205600306391716,0.5652303010225296,4.28,3.0000000000000027,23.4,0.4,9.2,4.6,0.8,0.5652303010225296,1.2,2.09266,3.25,1.75,0.2166580227203667,0.529994810000062,4.8375,11.775,22.125,0.375,8.875,4.625,9.875,0.529994810000062,1.125,2.332075833333333,3.9166666666666665,1.9166666666666667,0.150745692042013,0.4738022039333979,5.258333333333333,16.966666666666665,24.0,0.4166666666666667,8.333333333333334,4.833333333333333,14.666666666666666,0.4738022039333979,0.9166666666666666,0.3125,0.375,0.0625,66.2,5,10,1070,1100,1080,1200,IPS,BHA,21.0,1,24,4
268,Liam,Delap,56,,2.6542033333333337,1.3333333333333333,2.333333333333333,0.3432554105917613,0.515527625878652,4.6000000000000005,3.4,19.33333333333333,0.6666666666666666,12.333333333333334,5.333333333333333,1.6666666666666667,0.515527625878652,1.6666666666666667,2.27654,1.6,2.2,0.2205600306391716,0.5652303010225296,4.28,3.0000000000000027,23.4,0.4,9.2,4.6,0.8,0.5652303010225296,1.2,2.09266,3.25,1.75,0.2166580227203667,0.529994810000062,4.8375,11.775,22.125,0.375,8.875,4.625,9.875,0.529994810000062,1.125,2.332075833333333,3.9166666666666665,1.9166666666666667,0.150745692042013,0.4738022039333979,5.258333333333333,16.966666666666665,24.0,0.4166666666666667,8.333333333333334,4.833333333333333,14.666666666666666,0.4738022039333979,0.9166666666666666,0.3125,0.375,0.0625,66.2,13,10,1070,1230,1080,1350,IPS,MCI,22.0,1,24,4
272,George,Hirst,54,1.0,2.6542033333333337,4.0,0.3333333333333333,0.1063328484694163,0.1119520366191864,3.533333333333333,18.466666666666665,8.333333333333334,0.3333333333333333,12.333333333333334,5.333333333333333,14.333333333333334,0.1119520366191864,0.6666666666666666,2.27654,2.8,0.2,0.0637997090816497,0.0671712219715118,2.18,11.16,5.4,0.2,9.2,4.6,9.6,0.0671712219715118,0.4,2.09266,2.125,0.375,0.0427683244924992,0.1074938960373401,2.0875,7.524999999999999,8.5,0.125,8.875,4.625,7.0,0.1074938960373401,0.375,2.332075833333333,2.125,0.375,0.0427683244924992,0.1074938960373401,2.0875,7.524999999999999,8.5,0.125,8.333333333333334,4.833333333333333,7.0,0.1074938960373401,0.375,0.125,0.125,0.125,0.0,6,10,1070,1150,1080,1360,IPS,CHE,19.0,1,24,4
272,George,Hirst,54,1.0,2.6542033333333337,4.0,0.3333333333333333,0.1063328484694163,0.1119520366191864,3.533333333333333,18.466666666666665,8.333333333333334,0.3333333333333333,12.333333333333334,5.333333333333333,14.333333333333334,0.1119520366191864,0.6666666666666666,2.27654,2.8,0.2,0.0637997090816497,0.0671712219715118,2.18,11.16,5.4,0.2,9.2,4.6,9.6,0.0671712219715118,0.4,2.09266,2.125,0.375,0.0427683244924992,0.1074938960373401,2.0875,7.524999999999999,8.5,0.125,8.875,4.625,7.0,0.1074938960373401,0.375,2.332075833333333,2.125,0.375,0.0427683244924992,0.1074938960373401,2.0875,7.524999999999999,8.5,0.125,8.333333333333334,4.833333333333333,7.0,0.1074938960373401,0.375,0.125,0.125,0.125,0.0,5,10,1070,1100,1080,1200,IPS,BHA,21.0,1,24,4
272,George,Hirst,54,1.0,2.6542033333333337,4.0,0.3333333333333333,0.1063328484694163,0.1119520366191864,3.533333333333333,18.466666666666665,8.333333333333334,0.3333333333333333,12.333333333333334,5.333333333333333,14.333333333333334,0.1119520366191864,0.6666666666666666,2.27654,2.8,0.2,0.0637997090816497,0.0671712219715118,2.18,11.16,5.4,0.2,9.2,4.6,9.6,0.0671712219715118,0.4,2.09266,2.125,0.375,0.0427683244924992,0.1074938960373401,2.0875,7.524999999999999,8.5,0.125,8.875,4.625,7.0,0.1074938960373401,0.375,2.332075833333333,2.125,0.375,0.0427683244924992,0.1074938960373401,2.0875,7.524999999999999,8.5,0.125,8.333333333333334,4.833333333333333,7.0,0.1074938960373401,0.375,0.125,0.125,0.125,0.0,13,10,1070,1230,1080,1350,IPS,MCI,22.0,1,24,4
276,Freddie,Ladapo,45,,2.6542033333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,5.333333333333333,0.0,0.0,0.0,2.27654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.6,0.0,0.0,0.0,2.09266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875,4.625,0.0,0.0,0.0,2.332075833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1070,1150,1080,1360,IPS,CHE,19.0,1,24,4
276,Freddie,Ladapo,45,,2.6542033333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,5.333333333333333,0.0,0.0,0.0,2.27654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.6,0.0,0.0,0.0,2.09266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875,4.625,0.0,0.0,0.0,2.332075833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,1070,1100,1080,1200,IPS,BHA,21.0,1,24,4
276,Freddie,Ladapo,45,,2.6542033333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,5.333333333333333,0.0,0.0,0.0,2.27654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.6,0.0,0.0,0.0,2.09266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875,4.625,0.0,0.0,0.0,2.332075833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,10,1070,1230,1080,1350,IPS,MCI,22.0,1,24,4
198,Odsonne,Edouard,51,,2.070586666666667,1.0,0.0,0.0,0.0,0.4666666666666666,0.6666666666666666,3.333333333333333,0.0,9.666666666666666,3.0,3.0,0.0,0.0,2.2615540000000003,1.2,0.8,0.0162310078740119,0.0590581059455871,1.3,1.0,9.0,0.0,10.0,3.2,2.6,0.0590581059455871,0.2,2.0871775,1.1666666666666667,0.8333333333333334,0.0176555548484126,0.054281381269296,1.3333333333333333,0.8333333333333334,8.333333333333334,0.0,8.625,4.25,2.333333333333333,0.054281381269296,0.3333333333333333,2.4727283333333334,1.1666666666666667,0.8333333333333334,0.0176555548484126,0.054281381269296,1.3333333333333333,0.8333333333333334,8.333333333333334,0.0,9.25,4.916666666666667,2.333333333333333,0.054281381269296,0.3333333333333333,0.0,0.0,0.0,0.0,13,11,1050,1230,1090,1350,LEI,MCI,19.0,1,24,4
198,Odsonne,Edouard,51,,2.070586666666667,1.0,0.0,0.0,0.0,0.4666666666666666,0.6666666666666666,3.333333333333333,0.0,9.666666666666666,3.0,3.0,0.0,0.0,2.2615540000000003,1.2,0.8,0.0162310078740119,0.0590581059455871,1.3,1.0,9.0,0.0,10.0,3.2,2.6,0.0590581059455871,0.2,2.0871775,1.1666666666666667,0.8333333333333334,0.0176555548484126,0.054281381269296,1.3333333333333333,0.8333333333333334,8.333333333333334,0.0,8.625,4.25,2.333333333333333,0.054281381269296,0.3333333333333333,2.4727283333333334,1.1666666666666667,0.8333333333333334,0.0176555548484126,0.054281381269296,1.3333333333333333,0.8333333333333334,8.333333333333334,0.0,9.25,4.916666666666667,2.333333333333333,0.054281381269296,0.3333333333333333,0.0,0.0,0.0,0.0,7,11,1050,1140,1090,1110,LEI,CRY,21.0,1,24,4
198,Odsonne,Edouard,51,,2.070586666666667,1.0,0.0,0.0,0.0,0.4666666666666666,0.6666666666666666,3.333333333333333,0.0,9.666666666666666,3.0,3.0,0.0,0.0,2.2615540000000003,1.2,0.8,0.0162310078740119,0.0590581059455871,1.3,1.0,9.0,0.0,10.0,3.2,2.6,0.0590581059455871,0.2,2.0871775,1.1666666666666667,0.8333333333333334,0.0176555548484126,0.054281381269296,1.3333333333333333,0.8333333333333334,8.333333333333334,0.0,8.625,4.25,2.333333333333333,0.054281381269296,0.3333333333333333,2.4727283333333334,1.1666666666666667,0.8333333333333334,0.0176555548484126,0.054281381269296,1.3333333333333333,0.8333333333333334,8.333333333333334,0.0,9.25,4.916666666666667,2.333333333333333,0.054281381269296,0.3333333333333333,0.0,0.0,0.0,0.0,9,11,1050,1140,1090,1160,LEI,FUL,22.0,1,24,4
286,Tom,Cannon,45,,2.070586666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,3.0,0.0,0.0,0.0,2.2615540000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,0.0,0.0,0.0,2.0871775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,4.25,0.0,0.0,0.0,2.4727283333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,11,1050,1230,1090,1350,LEI,MCI,19.0,1,24,4
286,Tom,Cannon,45,,2.070586666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,3.0,0.0,0.0,0.0,2.2615540000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,0.0,0.0,0.0,2.0871775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,4.25,0.0,0.0,0.0,2.4727283333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,11,1050,1140,1090,1110,LEI,CRY,21.0,1,24,4
286,Tom,Cannon,45,,2.070586666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,3.0,0.0,0.0,0.0,2.2615540000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,0.0,0.0,0.0,2.0871775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,4.25,0.0,0.0,0.0,2.4727283333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,1050,1140,1090,1160,LEI,FUL,22.0,1,24,4
289,Patson,Daka,48,3.0,2.070586666666667,3.0,0.3333333333333333,0.0,0.1001590987046559,2.5,16.066666666666666,7.666666666666667,0.0,9.666666666666666,3.0,11.666666666666666,0.1001590987046559,0.0,2.2615540000000003,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,10.0,3.2,8.4,0.0754300372675061,0.0,2.0871775,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,8.625,4.25,8.4,0.0754300372675061,0.0,2.4727283333333334,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,9.25,4.916666666666667,8.4,0.0754300372675061,0.0,0.0,0.2,0.0,19.2,13,11,1050,1230,1090,1350,LEI,MCI,19.0,1,24,4
289,Patson,Daka,48,3.0,2.070586666666667,3.0,0.3333333333333333,0.0,0.1001590987046559,2.5,16.066666666666666,7.666666666666667,0.0,9.666666666666666,3.0,11.666666666666666,0.1001590987046559,0.0,2.2615540000000003,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,10.0,3.2,8.4,0.0754300372675061,0.0,2.0871775,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,8.625,4.25,8.4,0.0754300372675061,0.0,2.4727283333333334,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,9.25,4.916666666666667,8.4,0.0754300372675061,0.0,0.0,0.2,0.0,19.2,7,11,1050,1140,1090,1110,LEI,CRY,21.0,1,24,4
289,Patson,Daka,48,3.0,2.070586666666667,3.0,0.3333333333333333,0.0,0.1001590987046559,2.5,16.066666666666666,7.666666666666667,0.0,9.666666666666666,3.0,11.666666666666666,0.1001590987046559,0.0,2.2615540000000003,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,10.0,3.2,8.4,0.0754300372675061,0.0,2.0871775,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,8.625,4.25,8.4,0.0754300372675061,0.0,2.4727283333333334,2.2,0.6,0.0,0.0754300372675061,1.8,10.080000000000002,6.8,0.0,9.25,4.916666666666667,8.4,0.0754300372675061,0.0,0.0,0.2,0.0,19.2,9,11,1050,1140,1090,1160,LEI,FUL,22.0,1,24,4
306,Jamie,Vardy,56,1.0,2.070586666666667,5.0,3.333333333333333,0.1775988936424255,0.4024911299347877,5.466666666666666,17.733333333333334,32.666666666666664,0.0,9.666666666666666,3.0,16.333333333333332,0.4024911299347877,0.3333333333333333,2.2615540000000003,4.8,2.6,0.2215338826179504,0.4281673178076744,5.6,21.88,29.2,0.2,10.0,3.2,17.4,0.4281673178076744,0.4,2.0871775,4.875,2.0,0.2199224457144737,0.3528473125770688,5.7875,21.75,25.75,0.125,8.625,4.25,18.375,0.3528473125770688,0.75,2.4727283333333334,4.166666666666667,1.8333333333333333,0.1562016066163778,0.3438126252343257,4.683333333333334,17.766666666666666,20.916666666666668,0.25,9.25,4.916666666666667,15.416666666666666,0.3120972557614247,0.5833333333333334,0.25,0.375,0.1875,72.0,13,11,1050,1230,1090,1350,LEI,MCI,19.0,1,24,4
306,Jamie,Vardy,56,1.0,2.070586666666667,5.0,3.333333333333333,0.1775988936424255,0.4024911299347877,5.466666666666666,17.733333333333334,32.666666666666664,0.0,9.666666666666666,3.0,16.333333333333332,0.4024911299347877,0.3333333333333333,2.2615540000000003,4.8,2.6,0.2215338826179504,0.4281673178076744,5.6,21.88,29.2,0.2,10.0,3.2,17.4,0.4281673178076744,0.4,2.0871775,4.875,2.0,0.2199224457144737,0.3528473125770688,5.7875,21.75,25.75,0.125,8.625,4.25,18.375,0.3528473125770688,0.75,2.4727283333333334,4.166666666666667,1.8333333333333333,0.1562016066163778,0.3438126252343257,4.683333333333334,17.766666666666666,20.916666666666668,0.25,9.25,4.916666666666667,15.416666666666666,0.3120972557614247,0.5833333333333334,0.25,0.375,0.1875,72.0,7,11,1050,1140,1090,1110,LEI,CRY,21.0,1,24,4
306,Jamie,Vardy,56,1.0,2.070586666666667,5.0,3.333333333333333,0.1775988936424255,0.4024911299347877,5.466666666666666,17.733333333333334,32.666666666666664,0.0,9.666666666666666,3.0,16.333333333333332,0.4024911299347877,0.3333333333333333,2.2615540000000003,4.8,2.6,0.2215338826179504,0.4281673178076744,5.6,21.88,29.2,0.2,10.0,3.2,17.4,0.4281673178076744,0.4,2.0871775,4.875,2.0,0.2199224457144737,0.3528473125770688,5.7875,21.75,25.75,0.125,8.625,4.25,18.375,0.3528473125770688,0.75,2.4727283333333334,4.166666666666667,1.8333333333333333,0.1562016066163778,0.3438126252343257,4.683333333333334,17.766666666666666,20.916666666666668,0.25,9.25,4.916666666666667,15.416666666666666,0.3120972557614247,0.5833333333333334,0.25,0.375,0.1875,72.0,9,11,1050,1140,1090,1160,LEI,FUL,22.0,1,24,4
316,Darwin,Núñez Ribeiro,71,3.0,1.3364066666666667,1.6666666666666667,1.3333333333333333,0.1358042856057485,0.2217746923367182,1.7666666666666666,6.066666666666666,8.666666666666666,0.6666666666666666,5.666666666666667,10.333333333333334,5.0,0.2217746923367182,0.3333333333333333,1.258817,1.6,1.2,0.1120664581656455,0.1580726116895675,2.3600000000000003,6.4,11.2,0.4,5.4,10.4,6.4,0.1580726116895675,0.6,1.257679375,2.625,1.625,0.1779781384393572,0.2931749131530523,3.6625,11.25,18.0,0.375,5.25,9.625,11.25,0.2931749131530523,0.625,1.1857225833333331,2.5,1.4166666666666667,0.11996686225757,0.2275942123184601,3.45,12.233333333333334,15.833333333333334,0.3333333333333333,4.916666666666667,9.5,11.333333333333334,0.2275942123184601,0.5,0.3076923076923077,0.1538461538461538,0.1538461538461538,43.8,11,12,1340,1080,1360,1110,LIV,LEI,18.0,1,24,4
316,Darwin,Núñez Ribeiro,71,3.0,1.3364066666666667,1.6666666666666667,1.3333333333333333,0.1358042856057485,0.2217746923367182,1.7666666666666666,6.066666666666666,8.666666666666666,0.6666666666666666,5.666666666666667,10.333333333333334,5.0,0.2217746923367182,0.3333333333333333,1.258817,1.6,1.2,0.1120664581656455,0.1580726116895675,2.3600000000000003,6.4,11.2,0.4,5.4,10.4,6.4,0.1580726116895675,0.6,1.257679375,2.625,1.625,0.1779781384393572,0.2931749131530523,3.6625,11.25,18.0,0.375,5.25,9.625,11.25,0.2931749131530523,0.625,1.1857225833333331,2.5,1.4166666666666667,0.11996686225757,0.2275942123184601,3.45,12.233333333333334,15.833333333333334,0.3333333333333333,4.916666666666667,9.5,11.333333333333334,0.2275942123184601,0.5,0.3076923076923077,0.1538461538461538,0.1538461538461538,43.8,14,12,1340,1140,1360,1170,LIV,MUN,20.0,1,24,4
316,Darwin,Núñez Ribeiro,71,3.0,1.3364066666666667,1.6666666666666667,1.3333333333333333,0.1358042856057485,0.2217746923367182,1.7666666666666666,6.066666666666666,8.666666666666666,0.6666666666666666,5.666666666666667,10.333333333333334,5.0,0.2217746923367182,0.3333333333333333,1.258817,1.6,1.2,0.1120664581656455,0.1580726116895675,2.3600000000000003,6.4,11.2,0.4,5.4,10.4,6.4,0.1580726116895675,0.6,1.257679375,2.625,1.625,0.1779781384393572,0.2931749131530523,3.6625,11.25,18.0,0.375,5.25,9.625,11.25,0.2931749131530523,0.625,1.1857225833333331,2.5,1.4166666666666667,0.11996686225757,0.2275942123184601,3.45,12.233333333333334,15.833333333333334,0.3333333333333333,4.916666666666667,9.5,11.333333333333334,0.2275942123184601,0.5,0.3076923076923077,0.1538461538461538,0.1538461538461538,43.8,10,12,1340,1070,1360,1080,LIV,IPS,23.0,1,24,4
321,Cody,Gakpo,71,,1.3364066666666667,4.0,2.0,0.0641389607141415,0.2454153671860695,6.733333333333333,20.26666666666667,33.333333333333336,0.3333333333333333,5.666666666666667,10.333333333333334,16.0,0.2454153671860695,1.0,1.258817,4.4,2.6,0.0960803966969251,0.5082893028855324,7.279999999999999,21.72,35.6,0.4,5.4,10.4,19.0,0.5082893028855324,1.0,1.257679375,4.125,2.25,0.0680152063723653,0.3442986393347382,5.8,18.8,27.125,0.25,5.25,9.625,17.375,0.3442986393347382,0.75,1.1857225833333331,3.4166666666666665,1.8333333333333333,0.1559360547301669,0.2472716656823953,5.333333333333333,16.383333333333333,20.33333333333333,0.25,4.916666666666667,9.5,15.5,0.2472716656823953,1.25,0.25,0.1875,0.0625,67.0,11,12,1340,1080,1360,1110,LIV,LEI,18.0,1,24,4
321,Cody,Gakpo,71,,1.3364066666666667,4.0,2.0,0.0641389607141415,0.2454153671860695,6.733333333333333,20.26666666666667,33.333333333333336,0.3333333333333333,5.666666666666667,10.333333333333334,16.0,0.2454153671860695,1.0,1.258817,4.4,2.6,0.0960803966969251,0.5082893028855324,7.279999999999999,21.72,35.6,0.4,5.4,10.4,19.0,0.5082893028855324,1.0,1.257679375,4.125,2.25,0.0680152063723653,0.3442986393347382,5.8,18.8,27.125,0.25,5.25,9.625,17.375,0.3442986393347382,0.75,1.1857225833333331,3.4166666666666665,1.8333333333333333,0.1559360547301669,0.2472716656823953,5.333333333333333,16.383333333333333,20.33333333333333,0.25,4.916666666666667,9.5,15.5,0.2472716656823953,1.25,0.25,0.1875,0.0625,67.0,14,12,1340,1140,1360,1170,LIV,MUN,20.0,1,24,4
321,Cody,Gakpo,71,,1.3364066666666667,4.0,2.0,0.0641389607141415,0.2454153671860695,6.733333333333333,20.26666666666667,33.333333333333336,0.3333333333333333,5.666666666666667,10.333333333333334,16.0,0.2454153671860695,1.0,1.258817,4.4,2.6,0.0960803966969251,0.5082893028855324,7.279999999999999,21.72,35.6,0.4,5.4,10.4,19.0,0.5082893028855324,1.0,1.257679375,4.125,2.25,0.0680152063723653,0.3442986393347382,5.8,18.8,27.125,0.25,5.25,9.625,17.375,0.3442986393347382,0.75,1.1857225833333331,3.4166666666666665,1.8333333333333333,0.1559360547301669,0.2472716656823953,5.333333333333333,16.383333333333333,20.33333333333333,0.25,4.916666666666667,9.5,15.5,0.2472716656823953,1.25,0.25,0.1875,0.0625,67.0,10,12,1340,1070,1360,1080,LIV,IPS,23.0,1,24,4
351,Erling,Haaland,148,1.0,1.7737533333333335,3.6666666666666665,1.6666666666666667,0.0307077914476394,0.3295259028673171,4.0666666666666655,14.6,20.33333333333333,0.0,6.0,8.0,14.333333333333334,0.3295259028673171,0.3333333333333333,1.964791,3.6,1.8,0.1583167716860771,0.2893741220235824,5.18,15.760000000000003,23.0,0.0,6.6,7.6,15.0,0.2893741220235825,1.0,2.306113125,3.375,3.625,0.1060186624526977,0.7795355524867773,6.8375,15.225000000000003,41.875,0.125,6.5,9.125,12.75,0.7795355524867773,0.875,1.9735009166666664,3.25,3.8333333333333335,0.1034915503114461,0.7803604987760385,7.116666666666667,15.000000000000002,44.41666666666666,0.0833333333333333,6.333333333333333,11.166666666666666,13.0,0.7803604987760385,0.9166666666666666,0.1176470588235294,0.7647058823529411,0.0588235294117647,90.0,8,13,1140,1150,1300,1100,MCI,EVE,18.0,1,24,4
351,Erling,Haaland,148,1.0,1.7737533333333335,3.6666666666666665,1.6666666666666667,0.0307077914476394,0.3295259028673171,4.0666666666666655,14.6,20.33333333333333,0.0,6.0,8.0,14.333333333333334,0.3295259028673171,0.3333333333333333,1.964791,3.6,1.8,0.1583167716860771,0.2893741220235824,5.18,15.760000000000003,23.0,0.0,6.6,7.6,15.0,0.2893741220235825,1.0,2.306113125,3.375,3.625,0.1060186624526977,0.7795355524867773,6.8375,15.225000000000003,41.875,0.125,6.5,9.125,12.75,0.7795355524867773,0.875,1.9735009166666664,3.25,3.8333333333333335,0.1034915503114461,0.7803604987760385,7.116666666666667,15.000000000000002,44.41666666666666,0.0833333333333333,6.333333333333333,11.166666666666666,13.0,0.7803604987760385,0.9166666666666666,0.1176470588235294,0.7647058823529411,0.0588235294117647,90.0,19,13,1140,1070,1300,1130,MCI,WHU,20.0,1,24,4
351,Erling,Haaland,148,1.0,1.7737533333333335,3.6666666666666665,1.6666666666666667,0.0307077914476394,0.3295259028673171,4.0666666666666655,14.6,20.33333333333333,0.0,6.0,8.0,14.333333333333334,0.3295259028673171,0.3333333333333333,1.964791,3.6,1.8,0.1583167716860771,0.2893741220235824,5.18,15.760000000000003,23.0,0.0,6.6,7.6,15.0,0.2893741220235825,1.0,2.306113125,3.375,3.625,0.1060186624526977,0.7795355524867773,6.8375,15.225000000000003,41.875,0.125,6.5,9.125,12.75,0.7795355524867773,0.875,1.9735009166666664,3.25,3.8333333333333335,0.1034915503114461,0.7803604987760385,7.116666666666667,15.000000000000002,44.41666666666666,0.0833333333333333,6.333333333333333,11.166666666666666,13.0,0.7803604987760385,0.9166666666666666,0.1176470588235294,0.7647058823529411,0.0588235294117647,90.0,6,13,1140,1150,1300,1360,MCI,CHE,23.0,1,24,4
352,Julián,Álvarez,70,,1.7737533333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.964791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,7.6,0.0,0.0,0.0,2.306113125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.125,0.0,0.0,0.0,1.9735009166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,13,1140,1150,1300,1100,MCI,EVE,18.0,1,24,4
352,Julián,Álvarez,70,,1.7737533333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.964791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,7.6,0.0,0.0,0.0,2.306113125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.125,0.0,0.0,0.0,1.9735009166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,13,1140,1070,1300,1130,MCI,WHU,20.0,1,24,4
352,Julián,Álvarez,70,,1.7737533333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.964791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,7.6,0.0,0.0,0.0,2.306113125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.125,0.0,0.0,0.0,1.9735009166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13,1140,1150,1300,1360,MCI,CHE,23.0,1,24,4
