assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07 13:00:00+00:00,0,14,0,0,0,0,1,0,830,0,2,1,0.0,0,0,0,0,45,False,0,3,Taylor Richards,5,MUN,1140,1165,BHA,1150,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2022-08-13 14:00:00+00:00,0,15,0,0,0,0,2,0,657,0,0,0,0.0,0,-163,0,163,45,True,0,3,Taylor Richards,5,NEW,1300,1220,BHA,1140,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21 13:00:00+00:00,0,19,0,0,0,0,3,0,569,0,2,0,0.0,0,-88,0,88,45,False,0,3,Taylor Richards,5,WHU,1145,1060,BHA,1150,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2022-08-27 14:00:00+00:00,0,11,0,0,0,0,4,0,510,0,0,1,0.0,0,-67,0,67,45,True,0,3,Taylor Richards,5,LEE,1075,1120,BHA,1140,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2022-08-30 18:30:00+00:00,0,9,0,0,0,0,5,0,477,0,1,2,0.0,0,-31,0,31,45,False,0,3,Taylor Richards,5,FUL,1070,1120,BHA,1150,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2022-09-04 13:00:00+00:00,0,10,0,0,0,0,6,0,451,0,2,5,0.0,0,-30,0,30,45,True,0,3,Taylor Richards,5,LEI,1110,1120,BHA,1140,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2022-10-01 14:00:00+00:00,0,12,0,0,0,0,9,0,410,0,3,3,0.0,0,-18,0,18,45,False,0,3,Taylor Richards,5,LIV,1180,1260,BHA,1150,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08 16:30:00+00:00,0,18,0,0,0,0,10,0,403,0,1,0,0.0,0,-6,0,6,45,True,0,3,Taylor Richards,5,TOT,1210,1230,BHA,1140,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2022-10-14 19:00:00+00:00,0,4,0,0,0,0,11,0,390,0,0,2,0.0,0,-14,0,14,45,False,0,3,Taylor Richards,5,BRE,1100,1130,BHA,1150,1200,1
0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18 18:30:00+00:00,0,16,0,0,0,0,12,0,381,0,0,0,0.0,0,-6,0,6,45,True,0,3,Taylor Richards,5,NFO,1100,1105,BHA,1140,1200,1
