assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,1247,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12,0,7,0,0,0,0,1,0,7288,0,1,0,0.0,0,0,0,0,50,True,0,0,0,0,0.0,4,Rhian Brewster,,CRY,1120,1085,,,,2023
0,0,0,0,0.0,1247,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18,0,16,0,0,0,0,2,0,5729,0,1,2,0.0,0,-1655,158,1813,50,False,0,0,0,0,0.0,4,Rhian Brewster,,NFO,1050,1080,,,,2023
0,0,0,0,0.0,1247,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27,0,13,0,0,0,0,3,0,4568,0,2,1,0.0,0,-1271,92,1363,49,True,0,0,0,0,0.0,4,Rhian Brewster,,MCI,1360,1370,,,,2023
0,0,0,0,0.0,1247,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02,0,8,0,0,0,0,4,0,4026,0,2,2,0.0,0,-606,115,721,49,True,0,0,0,0,0.0,4,Rhian Brewster,,EVE,1125,1080,,,,2023
0,0,0,0,0.0,1247,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16,0,18,0,0,0,0,5,0,3572,0,1,2,0.0,0,-504,175,679,49,False,0,0,0,0,0.0,4,Rhian Brewster,,TOT,1110,1230,,,,2023
0,0,0,0,0.0,1247,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24,0,15,0,0,0,0,6,0,3318,0,8,0,0.0,0,-276,83,359,49,True,0,0,0,0,0.0,4,Rhian Brewster,,NEW,1210,1355,,,,2023
0,0,3,0,10.8,1247,0.0480884574353694,0.02,0.0,0.47,69,0,0,2.1,4.0,2023-09-30,11,19,0,0,0,0,7,0,3093,0,0,2,6.0,1,-237,77,314,49,False,0,0,1,0,0.0,4,Rhian Brewster,,WHU,1055,1150,,,,2023
0,0,3,0,0.0,1247,0.0,0.0,0.0,0.33,76,1,0,0.0,0.0,2023-10-07,11,9,0,0,0,0,8,0,3318,0,1,3,0.0,1,69,297,228,49,False,0,0,0,0,0.0,4,Rhian Brewster,,FUL,1050,1060,,,,2023
0,0,1,0,1.8,1247,0.0,0.05,0.0152927506715059,0.5,89,1,0,1.5,4.2,2023-10-21,38,14,0,0,0,0,9,0,3490,0,2,1,9.0,1,46,240,194,49,True,0,1,0,0,0.0152927506715059,4,Rhian Brewster,,MUN,1210,1230,,,,2023
0,0,1,0,0.3,1247,0.0,0.0,0.0,1.42,91,3,0,1.0,3.2,2023-10-28,58,1,0,0,0,0,10,0,3800,1,0,5,6.0,1,179,386,207,49,False,0,0,0,0,0.0,4,Rhian Brewster,,ARS,1370,1330,,,,2023
