assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,12,0,43.3,518,0.1336221843957901,0.21,0.072511613368988,0.25,5,1,0,7.0,19.4,2024-08-17,90,False,15,0,0,0,0,1,0,5433,1,0,1,7.0,2,0,0,0,50,False,0,1,3,0,0.072511613368988,3,Flynn Downes,17,NEW,1100,1130,SOU,1060,1090,2024,0.072511613368988,,1.95483,13.0,1.95483,0.433489,4.0,0.433489
0,0,13,0,14.9,518,0.0616405978798866,0.06,0.0,2.45,18,1,0,3.5,17.6,2024-08-24,90,False,16,0,0,0,0,2,0,6240,1,1,0,2.0,1,-127,360,487,50,True,1,0,1,0,0.0,3,Flynn Downes,17,NFO,1230,1130,SOU,1060,1050,2024,0.0,,0.214952,4.0,0.214952,2.86475,9.0,2.86475
0,0,22,0,44.0,518,0.3485919237136841,0.42,0.0236742533743381,2.78,22,3,0,6.7,18.0,2024-08-31,90,False,4,0,0,0,0,3,0,5852,1,1,3,5.0,2,-643,211,854,50,False,0,1,3,0,0.0236742533743381,3,Flynn Downes,17,BRE,1070,1090,SOU,1060,1090,2024,0.0236742533743381,,1.64713,14.0,1.64713,3.86281,15.0,3.86281
0,0,8,0,8.5,518,0.0,0.02,0.0,2.67,38,3,0,2.3,8.8,2024-09-14,90,False,14,0,0,0,0,4,0,5719,1,3,0,6.0,2,-412,469,881,49,True,0,0,0,0,0.0,3,Flynn Downes,17,MUN,1140,1170,SOU,1060,1050,2024,0.0,,1.35593,3.0,0.545317,3.02693,17.0,3.02693
0,0,18,0,18.4,518,0.547236442565918,0.28,0.0210982579737901,1.69,48,1,0,3.1,8.6,2024-09-21,90,False,10,0,0,0,0,5,0,6607,1,1,1,4.0,1,649,1192,543,49,True,1,1,1,0,0.0210982579737901,3,Flynn Downes,17,IPS,1070,1080,SOU,1060,1050,2024,0.0210982579737901,,2.89813,7.0,2.89813,1.645,5.0,1.645
0,0,13,0,30.7,518,0.070495568215847,0.14,0.0,1.38,52,3,0,4.0,9.4,2024-09-30,90,False,3,0,0,0,0,6,0,6072,1,1,3,0.0,1,-539,253,792,49,False,1,0,2,0,0.0,3,Flynn Downes,17,BOU,1080,1190,SOU,1060,1090,2024,0.0,,0.696068,7.0,0.696068,1.44215,7.0,1.44215
0,0,9,0,13.9,518,0.0166959650814533,0.04,0.0194791331887245,2.83,61,3,0,2.3,7.2,2024-10-05,90,False,1,0,0,0,0,7,0,5788,1,1,3,2.0,2,-346,245,591,49,False,0,1,1,0,0.0194791331887245,3,Flynn Downes,17,ARS,1260,1240,SOU,1060,1090,2024,0.0194791331887245,,1.27313,3.0,1.27313,3.25165,14.0,3.25165
0,0,15,0,5.1,518,0.0,0.21,0.5381451845169067,3.21,78,3,0,5.5,14.8,2024-10-19,90,False,11,0,0,0,0,8,0,5581,1,3,2,35.0,2,-302,142,444,49,True,0,1,0,0,0.5381451845169067,3,Flynn Downes,17,LEI,1080,1110,SOU,1060,1050,2024,0.5381451845169067,,2.42776,8.0,2.42776,2.83826,11.0,2.0771
0,0,9,0,4.6,518,0.0,0.0,0.0,2.42,89,1,0,1.4,9.4,2024-10-26,86,False,13,0,0,0,0,9,0,5380,1,0,1,0.0,1,-232,81,313,49,False,1,0,0,0,0.0,3,Flynn Downes,17,MCI,1140,1300,SOU,1060,1090,2024,0.0,,0.369989,6.0,0.369989,3.16286,12.0,3.16286
0,0,12,1,20.2,518,0.1158898770809173,0.19,0.0,1.56,98,0,0,3.3,12.6,2024-11-02,90,False,8,0,0,0,0,10,0,5378,1,0,1,0.0,3,-64,260,324,48,True,0,0,1,0,0.0,3,Flynn Downes,17,EVE,1150,1100,SOU,1060,1050,2024,0.0,,0.540345,6.0,0.540345,1.78581,4.0,1.78581
0,0,0,0,0.0,518,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2024-11-09,0,False,20,0,0,0,0,11,0,5997,0,0,2,0.0,0,530,798,268,48,False,0,0,0,0,0.0,3,Flynn Downes,17,WOL,1070,1100,SOU,1060,1090,2024,0.0,,0.792655,6.0,0.792655,0.912781,7.0,0.912781
0,0,14,0,0.2,518,0.0,0.05,0.0694763511419296,3.15,120,3,0,2.7,9.8,2024-11-24,90,False,12,0,0,0,0,12,0,5445,1,3,2,17.0,2,-557,116,673,48,True,0,1,0,0,0.0694763511419296,3,Flynn Downes,17,LIV,1360,1360,SOU,1060,1050,2024,0.0694763511419296,,1.53985,6.0,0.642015,3.18835,13.0,2.42718
0,0,19,0,2.6,518,0.0,0.08,0.0785514116287231,1.07,122,1,1,5.3,33.2,2024-11-29,65,False,5,0,0,0,0,13,0,5331,1,1,1,17.0,6,-173,132,305,48,False,1,1,0,1,0.0785514116287231,3,Flynn Downes,17,BHA,1080,1140,SOU,1060,1090,2024,0.0785514116287231,,0.934969,4.0,0.934969,1.86986,16.0,1.86986
0,0,0,0,0.0,518,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2024-12-04,0,False,6,0,0,0,0,14,0,4938,0,5,1,0.0,0,-399,132,531,48,True,0,0,0,0,0.0,3,Flynn Downes,17,CHE,1150,1360,SOU,1060,1050,2024,0.0,,1.91014,6.0,1.91014,5.8331,18.0,5.8331
0,0,9,0,12.0,518,0.0,0.01,0.0,1.17,141,1,0,1.9,4.8,2024-12-07,78,False,2,0,0,0,0,15,0,5251,1,0,1,2.0,1,245,550,305,48,False,1,0,0,0,0.0,3,Flynn Downes,17,AVL,1080,1140,SOU,1060,1090,2024,0.0,,0.385832,7.0,0.385832,2.51338,13.0,2.51338
