assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,6,0,0,0,0,3,0,0,0,1,1,0.0,0,0,0,0,45,False,0,3,Kaden Rodney,7,CHE,1130,1320,CRY,1100,1090,2024,,0.459708,6.0,0.459708,2.97743,4.0,2.97743
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,False,11,0,0,0,0,4,0,1601,0,2,2,0.0,0,1031,1275,244,45,True,0,3,Kaden Rodney,7,LEI,1120,1080,CRY,1100,1090,2024,,2.88716,15.0,2.12599,1.65187,7.0,1.65187
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2024-09-21T16:30:00Z,0,False,14,0,0,0,0,5,0,2003,0,0,0,0.0,0,242,475,233,45,True,0,3,Kaden Rodney,7,MUN,1140,1170,CRY,1100,1090,2024,,1.66928,5.0,1.66928,2.35056,12.0,2.35056
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,8,0,0,0,0,6,0,2199,0,1,2,0.0,0,107,373,266,45,False,0,3,Kaden Rodney,7,EVE,1080,1080,CRY,1100,1090,2024,,1.12358,8.0,1.12358,1.10959,6.0,1.10959
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2024-10-05T11:30:00Z,0,False,12,0,0,0,0,7,0,2358,0,1,0,0.0,0,14,309,295,45,True,0,3,Kaden Rodney,7,LIV,1370,1360,CRY,1100,1090,2024,,0.609481,3.0,0.609481,2.07332,11.0,2.07332
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2024-10-21T19:00:00Z,0,False,16,0,0,0,0,8,0,2499,0,0,1,0.0,0,10,203,193,45,False,0,3,Kaden Rodney,7,NFO,1140,1120,CRY,1100,1090,2024,,0.835001,5.0,0.835001,1.88573,9.0,1.88573
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2024-10-27T14:00:00Z,0,False,18,0,0,0,0,9,0,2524,0,0,1,0.0,0,-15,134,149,45,True,0,3,Kaden Rodney,7,TOT,1170,1350,CRY,1100,1090,2024,,0.978611,7.0,0.978611,1.0192,7.0,1.0192
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2024-11-02T17:30:00Z,0,False,20,0,0,0,0,10,0,2590,0,2,2,0.0,0,-13,149,162,45,False,0,3,Kaden Rodney,7,WOL,1060,1090,CRY,1100,1090,2024,,2.64849,2.0,2.64849,1.65018,6.0,1.65018
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,9,0,0,0,0,11,0,2584,0,2,0,0.0,0,-48,118,166,45,True,0,3,Kaden Rodney,7,FUL,1140,1180,CRY,1100,1090,2024,,1.96037,4.0,1.96037,2.25331,7.0,2.25331
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,2,0,0,0,0,12,0,2603,0,2,2,0.0,0,-38,126,164,45,False,0,3,Kaden Rodney,7,AVL,1120,1200,CRY,1100,1090,2024,,1.61437,2.0,1.61437,3.04455,11.0,2.28338
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,15,0,0,0,0,13,0,2599,0,1,1,0.0,0,-41,85,126,45,True,0,3,Kaden Rodney,7,NEW,1130,1310,CRY,1100,1090,2024,,2.29595,11.0,2.29595,0.020989,2.0,0.020989
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2024-12-03T19:30:00Z,0,False,10,0,0,0,0,14,0,2584,0,1,0,0.0,0,-45,88,133,45,False,0,3,Kaden Rodney,7,IPS,1070,1050,CRY,1100,1090,2024,,1.65422,6.0,1.65422,0.471708,2.0,0.471708
0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,13,0,0,0,0,15,0,2634,0,2,2,0.0,0,12,158,146,45,True,0,3,Kaden Rodney,7,MCI,1350,1390,CRY,1100,1090,2024,,1.21476,6.0,1.21476,1.5846,16.0,1.5846
