assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,3,0,0,0,0,6,0,266,0,3,2,0.0,0,125,145,20,45,True,0,2,Loïc Badé,16,BOU,1110,1080,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16 19:00:00+00:00,0,9,0,0,0,0,8,0,1350,0,3,2,0.0,0,175,248,73,45,True,0,2,Loïc Badé,16,FUL,1065,1140,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03 19:00:00+00:00,0,10,0,0,0,0,9,0,1397,0,0,4,0.0,0,-73,130,203,45,False,0,2,Loïc Badé,16,LEI,1065,1200,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10 19:00:00+00:00,0,2,0,0,0,0,10,0,1625,0,1,1,0.0,0,-14,135,149,45,True,0,2,Loïc Badé,16,AVL,1075,1130,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2022-10-15 14:00:00+00:00,0,20,0,0,0,0,11,0,1806,0,0,1,0.0,0,3,133,130,45,False,0,2,Loïc Badé,16,WOL,1100,1060,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18 18:30:00+00:00,0,5,0,0,0,0,12,0,2037,0,0,0,0.0,0,63,166,103,45,False,0,2,Loïc Badé,16,BHA,1140,1200,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22 11:30:00+00:00,0,12,0,0,0,0,13,0,2018,0,0,1,0.0,0,-98,83,181,45,True,0,2,Loïc Badé,16,LIV,1250,1300,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30 14:00:00+00:00,0,1,0,0,0,0,14,0,2109,0,0,5,0.0,0,-62,92,154,45,False,0,2,Loïc Badé,16,ARS,1250,1240,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2022-11-05 15:00:00+00:00,0,4,0,0,0,0,15,0,2266,0,2,2,0.0,0,14,131,117,45,True,0,2,Loïc Badé,16,BRE,1160,1200,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2022-11-12 15:00:00+00:00,0,7,0,0,0,0,16,0,2334,0,0,1,0.0,0,-59,86,145,45,True,0,2,Loïc Badé,16,CRY,1110,1090,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27 20:00:00+00:00,0,14,0,0,0,0,17,0,2667,0,0,3,0.0,0,16,232,216,45,False,0,2,Loïc Badé,16,MUN,1140,1165,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01 16:30:00+00:00,0,6,0,0,0,0,18,0,2793,0,1,1,0.0,0,12,109,97,45,True,0,2,Loïc Badé,16,CHE,1220,1220,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04 19:30:00+00:00,0,17,0,0,0,0,19,0,2858,0,1,0,0.0,0,-14,75,89,45,False,0,2,Loïc Badé,16,SOU,1070,1060,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-01-14 15:00:00+00:00,0,10,0,0,0,0,20,0,2677,0,0,2,0.0,0,-208,12,220,45,True,0,2,Loïc Badé,16,LEI,1110,1120,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21 15:00:00+00:00,0,3,0,0,0,0,21,0,2604,0,1,1,0.0,0,-83,0,83,45,False,0,2,Loïc Badé,16,BOU,1020,1050,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05 14:00:00+00:00,0,11,0,0,0,0,22,0,2505,0,0,1,0.0,0,-98,0,98,45,True,0,2,Loïc Badé,16,LEE,1075,1120,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11 15:00:00+00:00,0,9,0,0,0,0,23,0,2456,0,0,2,0.0,0,-49,0,49,45,False,0,2,Loïc Badé,16,FUL,1070,1120,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2023-02-18 15:00:00+00:00,0,13,0,0,0,0,24,0,2428,0,1,1,0.0,0,-31,0,31,45,True,0,2,Loïc Badé,16,MCI,1340,1380,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25 15:00:00+00:00,0,19,0,0,0,0,25,0,2404,0,0,4,0.0,0,-22,0,22,45,False,0,2,Loïc Badé,16,WHU,1145,1060,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2023-03-05 14:00:00+00:00,0,8,0,0,0,0,26,0,2384,0,2,2,0.0,0,-22,0,22,45,True,0,2,Loïc Badé,16,EVE,1100,1090,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11 15:00:00+00:00,0,18,0,0,0,0,27,0,2364,0,1,3,0.0,0,-19,0,19,45,False,0,2,Loïc Badé,16,TOT,1140,1170,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17 20:00:00+00:00,0,15,0,0,0,0,28,0,2351,0,2,1,0.0,0,-13,0,13,45,True,0,2,Loïc Badé,16,NEW,1300,1220,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01 14:00:00+00:00,0,20,0,0,0,0,29,0,2330,0,1,1,0.0,0,-22,0,22,45,True,0,2,Loïc Badé,16,WOL,1100,1080,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04 18:45:00+00:00,0,11,0,0,0,0,29,0,2330,0,1,2,0.0,0,-22,0,22,45,False,0,2,Loïc Badé,16,LEE,1070,1130,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08 14:00:00+00:00,0,2,0,0,0,0,30,0,2321,0,0,2,0.0,0,-9,0,9,45,False,0,2,Loïc Badé,16,AVL,1070,1070,NFO,1100,1105,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16 15:30:00+00:00,0,14,0,0,0,0,31,0,2313,0,2,0,0.0,0,-7,0,7,45,True,0,2,Loïc Badé,16,MUN,1220,1220,NFO,1065,1030,1
0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22 14:00:00+00:00,0,12,0,0,0,0,32,0,2307,0,2,3,0.0,0,-6,0,6,45,False,0,2,Loïc Badé,16,LIV,1180,1260,NFO,1100,1105,1
