assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,19,0,11.7,785,0.07,0.07,0.0,1.28,9,1,0,5.3,32.8,2023-08-13T15:30:00Z,90,12,0,0,0,0,1,0,168173,1,1,1,8.0,2,0,0,0,50,True,0,2,Thiago Emiliano da Silva,6,LIV,1350,1390,CHE,1080,1170,2023,,1.93258,11.0,1.93258,1.29994,9.0,1.29994
0,0,16,0,4.3,785,0.04,0.08,0.04,1.8,19,3,0,3.7,27.8,2023-08-20T15:30:00Z,90,19,0,0,0,0,2,0,247836,1,1,3,5.0,1,14631,30150,15519,50,False,0,2,Thiago Emiliano da Silva,6,WHU,1055,1150,CHE,1150,1230,2023,,1.60916,9.0,0.847993,1.71234,3.0,0.951168
0,0,28,1,0.8,785,0.01,0.01,0.0,0.43,26,0,0,3.1,28.2,2023-08-25T19:00:00Z,90,22,0,0,0,0,3,0,288905,1,0,3,2.0,6,17555,39974,22419,50,True,0,2,Thiago Emiliano da Silva,6,LUT,1060,1120,CHE,1080,1170,2023,,3.41419,17.0,3.41419,0.465741,4.0,0.465741
0,0,18,0,14.1,785,0.03,0.09,0.06,0.71,35,1,0,6.1,29.4,2023-09-02T14:00:00Z,90,16,0,0,0,0,4,0,343751,1,1,0,17.0,2,29842,47857,18015,50,True,0,2,Thiago Emiliano da Silva,6,NFO,1125,1080,CHE,1080,1170,2023,,2.28442,18.0,2.28442,1.1505,2.0,1.1505
0,0,26,1,1.1,785,0.01,0.01,0.0,1.19,42,0,0,1.1,10.2,2023-09-17T13:00:00Z,90,3,0,0,0,0,5,0,358292,1,0,0,0.0,6,-5293,20592,25885,50,False,0,2,Thiago Emiliano da Silva,6,BOU,1055,1145,CHE,1150,1230,2023,,1.39677,17.0,1.39677,1.32515,9.0,1.32515
0,0,23,0,21.4,785,0.04,0.04,0.0,1.04,55,1,0,5.4,32.2,2023-09-24T13:00:00Z,90,2,0,0,0,0,6,0,367728,1,1,0,0.0,2,1549,15663,14114,50,True,0,2,Thiago Emiliano da Silva,6,AVL,1220,1350,CHE,1080,1170,2023,,1.19716,8.0,1.19716,1.13479,6.0,1.13479
0,2,30,1,0.2,785,0.0,0.0,0.0,1.08,64,0,0,2.5,24.8,2023-10-02T19:00:00Z,90,9,0,0,0,0,7,0,360667,1,2,0,0.0,8,-12059,11648,23707,50,False,0,2,Thiago Emiliano da Silva,6,FUL,1050,1060,CHE,1150,1230,2023,,1.98461,8.0,1.98461,0.889383,7.0,0.889383
0,0,9,0,1.5,785,0.01,0.01,0.0,0.75,73,1,0,1.8,16.8,2023-10-07T14:00:00Z,90,21,0,0,0,0,8,0,401375,1,4,1,0.0,1,26168,40518,14350,50,False,1,2,Thiago Emiliano da Silva,6,BUR,1050,1040,CHE,1150,1230,2023,,1.97566,10.0,1.2145,0.956642,3.0,0.956642
0,0,13,0,0.5,785,0.01,0.01,0.0,1.06,84,2,0,2.0,19.4,2023-10-21T16:30:00Z,90,1,0,0,0,0,9,0,377447,1,2,2,0.0,0,-20612,9799,30411,50,True,1,2,Thiago Emiliano da Silva,6,ARS,1370,1360,CHE,1080,1170,2023,,1.71838,8.0,0.957211,1.05791,5.0,1.05791
0,0,16,0,5.8,785,0.11,0.17,0.06,2.16,95,2,0,3.3,18.6,2023-10-28T11:30:00Z,90,4,0,0,0,0,10,0,369840,1,2,0,9.0,1,-11230,11632,22862,50,True,0,2,Thiago Emiliano da Silva,6,BRE,1055,1150,CHE,1080,1170,2023,,1.71801,16.0,1.71801,2.48137,6.0,2.48137
