assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,6,0,1.3,1245,0.0,0.0,0.0,1.8,7,1,0,1.7,13.2,2023-08-12,79,7,0,0,0,0,1,0,33202,1,1,0,2.0,2,0,0,0,40,True,0,0,0,0,0.0,2,Chris Basham,,CRY,1120,1085,,,,2023
0,0,6,0,1.3,1245,0.0,0.0,0.0,0.55,17,1,0,2.1,15.8,2023-08-18,32,16,0,0,0,0,2,0,52199,0,1,2,4.0,1,8770,12509,3739,40,False,0,0,0,0,0.0,2,Chris Basham,,NFO,1050,1080,,,,2023
0,0,2,0,0.0,1245,0.0,0.0,0.0,0.61,30,1,0,0.2,2.0,2023-08-27,10,13,0,0,0,0,3,0,101328,0,2,1,0.0,1,39621,52895,13274,40,True,0,0,0,0,0.0,2,Chris Basham,,MCI,1360,1370,,,,2023
0,0,5,0,0.1,1245,0.0,0.0,0.0,0.1,40,0,0,0.5,4.6,2023-09-02,22,8,0,0,0,0,4,0,108826,0,2,2,0.0,1,6433,17649,11216,40,True,0,0,0,0,0.0,2,Chris Basham,,EVE,1125,1080,,,,2023
0,0,3,0,0.8,1245,0.0,0.1,0.3671560287475586,1.87,48,2,0,1.8,13.6,2023-09-16,90,18,0,0,0,0,5,0,108745,1,1,2,4.0,0,-1013,7133,8146,40,False,1,1,0,0,0.3671560287475586,2,Chris Basham,,TOT,1110,1230,,,,2023
0,0,5,0,12.3,1245,0.0559477061033248,0.05,0.0,0.87,60,1,0,1.8,5.8,2023-09-24,15,15,0,0,0,0,6,0,104598,0,8,0,0.0,1,-4201,1758,5959,40,True,0,0,1,0,0.0,2,Chris Basham,,NEW,1210,1355,,,,2023
0,0,3,0,11.5,1245,0.0869297534227371,0.04,0.0419807434082031,0.61,69,0,0,2.1,5.6,2023-09-30,34,19,0,0,0,0,7,0,99640,0,0,2,4.0,1,-4770,1405,6175,40,False,0,1,1,0,0.0419807434082031,2,Chris Basham,,WHU,1055,1150,,,,2023
0,0,5,0,0.1,1245,0.0,0.0,0.0,0.71,76,0,0,0.9,8.6,2023-10-07,34,9,0,0,0,0,8,0,96957,1,1,3,0.0,1,-3192,2277,5469,40,False,0,0,0,0,0.0,2,Chris Basham,,FUL,1050,1060,,,,2023
0,0,0,0,0.0,1245,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21,0,14,0,0,0,0,9,0,80479,0,2,1,0.0,0,-16431,175,16606,40,True,0,0,0,0,0.0,2,Chris Basham,,MUN,1210,1230,,,,2023
0,0,0,0,0.0,1245,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2023-10-28,0,1,0,0,0,0,10,0,72213,0,0,5,0.0,0,-8538,87,8625,40,False,0,0,0,0,0.0,2,Chris Basham,,ARS,1370,1330,,,,2023
