assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,371,1,0,0,0.0,0.0,2020-09-12 14:00:00+00:00,0,6,0,0,0,0,1,0,19987,0,1,0.0,0,0,0,0,45,False,0,1,Angus Gunn,16,CRY,1030,1010,SOU,1110,1160,0
0,0,0,0,0.0,371,17,0,0,0.0,0.0,2020-09-20 11:00:00+00:00,0,17,0,0,0,0,2,0,20173,5,2,0.0,0,-2038,476,2514,45,True,0,1,Angus Gunn,16,TOT,1170,1290,SOU,1030,1110,0
0,0,0,0,0.0,371,20,0,0,0.0,0.0,2020-09-26 19:00:00+00:00,0,4,0,0,0,0,3,0,18921,1,0,0.0,0,-1971,351,2322,45,False,0,1,Angus Gunn,16,BUR,1040,1040,SOU,1110,1160,0
0,0,0,0,0.0,371,37,0,0,0.0,0.0,2020-10-04 11:00:00+00:00,0,18,0,0,0,0,4,0,18158,0,2,0.0,0,-1255,285,1540,45,True,0,1,Angus Gunn,16,WBA,1000,1040,SOU,1030,1110,0
0,0,0,0,0.0,371,39,0,0,0.0,0.0,2020-10-17 14:00:00+00:00,0,5,0,0,0,0,5,0,17033,3,3,0.0,0,-1511,497,2008,44,False,0,1,Angus Gunn,16,CHE,1260,1250,SOU,1110,1160,0
0,0,0,0,0.0,371,56,0,0,0.0,0.0,2020-10-25 14:00:00+00:00,0,7,0,0,0,0,6,0,14618,0,2,0.0,0,-2376,31,2407,44,True,0,1,Angus Gunn,16,EVE,1100,1140,SOU,1030,1110,0
0,0,0,0,0.0,371,59,0,0,0.0,0.0,2020-11-01 12:00:00+00:00,0,2,0,0,0,0,7,0,13499,4,3,0.0,0,-1243,19,1262,44,False,0,1,Angus Gunn,16,AVL,1120,1080,SOU,1110,1160,0
0,0,0,0,0.0,371,76,0,0,0.0,0.0,2020-11-06 20:00:00+00:00,0,14,0,0,0,0,8,0,12680,0,2,0.0,0,-847,26,873,44,True,0,1,Angus Gunn,16,NEW,1060,1110,SOU,1030,1110,0
0,0,0,0,0.0,371,88,0,0,0.0,0.0,2020-11-23 20:00:00+00:00,0,20,0,0,0,0,9,0,11809,1,1,0.0,0,-853,33,886,44,False,0,1,Angus Gunn,16,WOL,1120,1040,SOU,1110,1160,0
0,0,0,0,0.0,371,96,0,0,0.0,0.0,2020-11-29 14:00:00+00:00,0,13,0,0,0,0,10,0,11399,3,2,0.0,0,-455,8,463,44,True,0,1,Angus Gunn,16,MUN,1280,1310,SOU,1030,1110,0
0,0,0,0,0.0,371,100,0,0,0.0,0.0,2020-12-07 20:00:00+00:00,0,3,0,0,0,0,11,0,10889,2,1,0.0,0,-505,29,534,43,False,0,1,Angus Gunn,16,BHA,1150,1100,SOU,1110,1160,0
0,0,0,0,0.0,371,117,0,0,0.0,0.0,2020-12-13 12:00:00+00:00,0,15,0,0,0,0,12,0,10634,0,3,0.0,0,-298,12,310,43,True,0,1,Angus Gunn,16,SHU,1070,1010,SOU,1030,1110,0
0,0,0,0,0.0,371,119,0,0,0.0,0.0,2020-12-16 18:00:00+00:00,0,1,0,0,0,0,13,0,10436,1,1,0.0,0,-206,518,724,43,False,0,1,Angus Gunn,16,ARS,1130,1220,SOU,1110,1160,0
0,0,0,0,0.0,371,136,0,0,0.0,0.0,2020-12-19 15:00:00+00:00,0,12,0,0,0,0,14,0,10220,1,0,0.0,0,-229,522,751,43,True,0,1,Angus Gunn,16,MCI,1320,1350,SOU,1030,1110,0
0,0,0,0,0.0,371,141,0,0,0.0,0.0,2020-12-26 15:00:00+00:00,0,8,0,0,0,0,15,0,9933,0,0,0.0,0,-279,26,305,43,False,0,1,Angus Gunn,16,FUL,1150,1040,SOU,1110,1160,0
0,0,0,0,0.0,371,156,0,0,0.0,0.0,2020-12-29 18:00:00+00:00,0,19,0,0,0,0,16,0,9743,0,0,0.0,0,-199,7,206,43,True,0,1,Angus Gunn,16,WHU,1190,1290,SOU,1030,1110,0
0,0,0,0,0.0,371,166,0,0,0.0,0.0,2021-01-04 20:00:00+00:00,0,11,0,0,0,0,17,0,9563,0,1,0.0,0,-189,17,206,43,True,0,1,Angus Gunn,16,LIV,1210,1230,SOU,1030,1110,0
0,0,0,0,0.0,371,183,0,0,0.0,0.0,2021-01-16 20:00:00+00:00,0,9,0,0,0,0,19,0,9075,0,2,0.0,0,-174,10,184,43,False,0,1,Angus Gunn,16,LEI,1190,1150,SOU,1110,1160,0
0,0,0,0,0.0,371,197,0,0,0.0,0.0,2021-01-26 20:15:00+00:00,0,1,0,0,0,0,20,0,8931,3,1,0.0,0,-179,7,186,43,True,0,1,Angus Gunn,16,ARS,1150,1210,SOU,1030,1110,0
0,0,0,0,0.0,371,206,0,0,0.0,0.0,2021-01-30 20:00:00+00:00,0,2,0,0,0,0,21,0,8818,1,0,0.0,0,-113,0,113,43,True,0,1,Angus Gunn,16,AVL,1140,1100,SOU,1030,1110,0
0,0,0,0,0.0,371,213,0,0,0.0,0.0,2021-02-02 20:15:00+00:00,0,13,0,0,0,0,22,0,8715,0,9,0.0,0,-99,0,99,43,False,0,1,Angus Gunn,16,MUN,1250,1240,SOU,1110,1160,0
0,0,0,0,0.0,371,225,0,0,0.0,0.0,2021-02-06 15:00:00+00:00,0,14,0,0,0,0,23,0,8618,2,3,0.0,0,-99,0,99,43,False,0,1,Angus Gunn,16,NEW,1050,1030,SOU,1110,1160,0
0,0,0,0,0.0,371,236,0,0,0.0,0.0,2021-02-14 12:00:00+00:00,0,20,0,0,0,0,24,0,8494,2,1,0.0,0,-125,0,125,43,True,0,1,Angus Gunn,16,WOL,1130,1120,SOU,1030,1110,0
0,0,0,0,0.0,371,246,0,0,0.0,0.0,2021-02-20 12:30:00+00:00,0,5,0,0,0,0,25,0,8423,1,1,0.0,0,-74,0,74,43,True,0,1,Angus Gunn,16,CHE,1300,1310,SOU,1030,1110,0
0,0,0,0,0.0,371,172,0,0,0.0,0.0,2021-02-23 18:00:00+00:00,0,10,0,0,0,0,25,0,8423,0,3,0.0,0,-74,0,74,43,False,0,1,Angus Gunn,16,LEE,1060,1210,SOU,1110,1160,0
0,0,0,0,0.0,371,251,0,0,0.0,0.0,2021-03-01 20:00:00+00:00,0,7,0,0,0,0,26,0,8318,0,1,0.0,0,-103,0,103,43,False,0,1,Angus Gunn,16,EVE,1130,1200,SOU,1110,1160,0
0,0,0,0,0.0,371,265,0,0,0.0,0.0,2021-03-06 15:00:00+00:00,0,15,0,0,0,0,27,0,8254,2,0,0.0,0,-69,0,69,43,False,0,1,Angus Gunn,16,SHU,1020,1000,SOU,1110,1160,0
0,0,0,0,0.0,371,325,0,0,0.0,0.0,2021-03-10 18:00:00+00:00,0,12,0,0,0,0,27,0,8254,2,5,0.0,0,-69,0,69,43,False,0,1,Angus Gunn,16,MCI,1280,1340,SOU,1110,1160,0
0,0,0,0,0.0,371,277,0,0,0.0,0.0,2021-03-14 12:00:00+00:00,0,3,0,0,0,0,28,0,8211,2,1,0.0,0,-46,0,46,43,True,0,1,Angus Gunn,16,BHA,1190,1130,SOU,1030,1110,0
0,0,0,0,0.0,371,297,0,0,0.0,0.0,2021-04-04 11:00:00+00:00,0,4,0,0,0,0,30,0,8137,2,3,0.0,0,-23,0,23,43,True,0,1,Angus Gunn,16,BUR,1090,1080,SOU,1030,1110,0
0,0,0,0,0.0,371,307,0,0,0.0,0.0,2021-04-12 17:00:00+00:00,0,18,0,0,0,0,31,0,8118,0,3,0.0,0,-21,0,21,43,False,0,1,Angus Gunn,16,WBA,1040,1050,SOU,1110,1160,0
0,0,0,0,0.0,371,286,0,0,0.0,0.0,2021-04-21 17:00:00+00:00,0,17,0,0,0,0,32,0,8086,1,2,0.0,0,-30,0,30,43,False,0,1,Angus Gunn,16,TOT,1130,1250,SOU,1110,1160,0
0,0,0,0,0.0,371,336,0,0,0.0,0.0,2021-04-30 19:00:00+00:00,0,9,0,0,0,0,34,0,8054,1,1,0.0,0,-19,0,19,43,True,0,1,Angus Gunn,16,LEI,1150,1230,SOU,1030,1110,0
0,0,0,0,0.0,371,344,0,0,0.0,0.0,2021-05-08 19:15:00+00:00,0,11,0,0,0,0,35,0,8036,0,2,0.0,0,-19,0,19,43,False,0,1,Angus Gunn,16,LIV,1190,1300,SOU,1110,1160,0
0,0,0,0,0.0,371,317,0,0,0.0,0.0,2021-05-11 19:15:00+00:00,0,6,0,0,0,0,35,0,8036,1,3,0.0,0,-19,0,19,43,True,0,1,Angus Gunn,16,CRY,1120,1020,SOU,1030,1110,0
0,0,0,0,0.0,371,357,0,0,0.0,0.0,2021-05-15 14:00:00+00:00,0,8,0,0,0,0,36,0,8018,1,3,0.0,0,-20,0,20,43,True,0,1,Angus Gunn,16,FUL,1110,1060,SOU,1030,1110,0
0,0,0,0,0.0,371,366,0,0,0.0,0.0,2021-05-18 17:00:00+00:00,0,10,0,0,0,0,37,0,7996,2,0,0.0,0,-20,0,20,43,True,0,1,Angus Gunn,16,LEE,1150,1170,SOU,1030,1110,0
0,0,0,0,0.0,371,377,0,0,0.0,0.0,2021-05-23 15:00:00+00:00,0,19,0,0,0,0,38,0,7965,0,3,0.0,0,-29,0,29,43,False,0,1,Angus Gunn,16,WHU,1140,1260,SOU,1110,1160,0
