assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position
0,0,4,0,1.3,86,0.0,0.28,0.373125821352005,1.17,8,1,0,4.2,7.8,2024-08-18,90,False,7,0,0,0,0,1,0,32185,1,1,2,33.0,2,0,0,0,45,True,0,Kristoffer Ajer,86,1,0,0,0.373125821352005,4,CRY,1140,1110,BRE,1070,1090,1.4793896666666662,7.333333333333333,2.059533333333333,8.666666666666666,1.34863125,7.5,1.8481475,9.0,1.835085,8.6,1.5780778,8.4,1.6207263846153843,8.076923076923077,1.585715538461539,8.846153846153847,1.569843875,7.4375,1.70620575,9.5,1.54045565,7.25,1.7801081,10.05,2.27067,10.666666666666666,0.6987876666666667,3.0,1.96647,9.75,0.8726357499999999,4.0,1.860498,9.0,0.8083665999999999,4.0,1.8203767692307693,7.153846153846154,1.2780112769230767,6.076923076923077,1.58501475,6.5625,1.3909635375,6.0,1.4688533,6.6,1.52814568,6.75,2024,DEF
0,0,-2,0,11.6,86,0.0353314541280269,0.01,0.0,2.65,16,2,0,2.5,11.8,2024-08-25,90,False,12,0,0,0,0,2,0,37758,1,0,2,2.0,1,-441,2879,3320,45,False,0,Kristoffer Ajer,86,0,1,0,0.0,4,LIV,1340,1360,BRE,1100,1350,1.6698099999999998,5.666666666666667,1.9567933333333336,9.0,1.4547022500000002,5.75,1.8315425,7.5,1.355033,6.2,1.708032,8.0,1.6240963846153846,7.3076923076923075,1.5148570769230771,8.76923076923077,1.540566375,7.3125,1.71181575,9.3125,1.54512215,7.0,1.7569581000000003,9.6,3.829370000000001,14.0,1.263468333333333,5.666666666666667,3.6875825,16.0,1.2406137499999996,6.5,3.4086620000000005,16.8,1.151296,6.2,2.825043846153846,16.307692307692307,1.1487894615384615,5.923076923076923,2.916590625,15.875,1.1685740624999998,6.0625,2.9537576000000003,14.85,1.1886658,6.1,2024,DEF
0,0,5,0,0.2,86,0.0,0.0,0.0,0.87,22,0,0,0.6,3.6,2024-08-31,38,False,17,0,0,0,0,3,0,50299,1,1,3,2.0,1,7852,12820,4968,45,True,0,Kristoffer Ajer,86,0,0,0,0.0,4,SOU,1060,1090,BRE,1070,1090,1.179816333333333,2.6666666666666665,2.5055933333333336,12.333333333333334,1.36666725,4.75,2.1472875,12.0,1.2552096,5.0,2.008988,10.2,1.4690224615384615,7.230769230769231,1.5584316923076924,9.692307692307692,1.4631950625,6.8125,1.688643875,9.9375,1.4708746,6.9,1.8317711,10.2,1.1698073333333334,7.0,2.4338963333333328,11.0,1.09327025,5.75,2.4289672500000004,13.75,0.904546,4.6,2.1973438,13.2,1.1268315384615386,5.538461538461538,2.108507923076923,10.923076923076923,1.0957273125,5.1875,1.978620875,10.375,1.0244356,5.0,1.84891665,10.05,2024,DEF
0,0,7,0,6.1,86,0.0,0.02,0.0,1.08,37,2,0,1.8,9.4,2024-09-14,71,False,13,0,0,0,0,4,0,36830,1,1,2,2.0,1,-11735,895,12630,45,False,0,Kristoffer Ajer,86,0,0,0,0.0,4,MCI,1140,1300,BRE,1100,1350,1.9002296666666665,6.0,1.8378233333333327,13.0,1.85056475,5.75,2.2909775,12.75,1.8658958,6.8,2.047256,12.4,1.7097586923076922,8.153846153846153,1.5625424615384618,9.23076923076923,1.67313325,7.6875,1.6329857500000002,9.625,1.5841965999999998,7.0,1.7460306,10.15,2.483843333333334,15.333333333333334,0.8294766666666668,4.666666666666667,2.4416425000000004,15.5,0.6821472500000001,3.5,2.493976,13.6,0.9142878,3.8,2.691384846153846,15.153846153846152,0.9080321923076924,3.4615384615384617,2.5499364375,15.0625,0.94618696875,3.9375,2.49056665,15.55,0.926481675,3.85,2024,DEF
0,0,0,0,10.9,86,0.2274121791124344,0.01,0.0,3.01,49,2,0,1.5,4.4,2024-09-21,78,False,18,0,0,0,0,5,0,36902,1,1,3,0.0,0,-972,1326,2298,45,False,1,Kristoffer Ajer,86,0,1,0,0.0,4,TOT,1140,1300,BRE,1100,1350,1.7903296666666666,7.666666666666667,1.9728966666666663,19.0,1.68790725,6.0,1.766565,15.25,1.6906398,5.8,2.14334,14.6,1.6943517692307692,8.0,1.4744678461538463,10.0,1.655265125,7.375,1.6007395,10.6875,1.59345655,7.15,1.7182776,10.65,1.6790216666666666,9.333333333333334,1.1189030000000002,4.333333333333333,1.61120375,12.25,1.0957122499999998,3.75,1.928313,12.6,1.0160322,3.4,1.7912054615384616,11.846153846153848,1.7195940000000005,5.6923076923076925,1.8843969375,12.4375,1.653883375,5.75,1.8721091,12.7,1.6633795500000002,5.75,2024,DEF
0,0,10,0,5.5,86,0.0,0.02,0.0,0.99,53,1,0,2.3,17.2,2024-09-28,90,False,19,0,0,0,0,6,0,37583,1,1,1,0.0,2,104,3565,3461,45,True,0,Kristoffer Ajer,86,0,0,0,0.0,4,WHU,1070,1130,BRE,1070,1090,1.9357716666666664,8.666666666666666,2.36491,17.666666666666668,1.5661385,7.0,2.453375,18.5,1.5290388,5.8,2.192214,15.6,1.519636,6.769230769230769,1.697948230769231,10.76923076923077,1.5565379375,7.5,1.7096463750000002,11.1875,1.5456808,7.25,1.8601276,11.15,0.796062333333333,7.0,2.825416666666667,12.0,0.9805992499999996,6.5,2.4630875000000003,10.5,1.3454194,6.2,2.50453,10.0,1.367323076923077,4.615384615384615,2.499982769230769,12.076923076923077,1.373263375,4.8125,2.38134875,12.5,1.34657525,4.5,2.4613755,12.65,2024,DEF
0,0,-3,0,2.6,86,0.0,0.02,0.0,0.84,63,2,0,1.9,10.6,2024-10-05,90,False,20,0,0,0,0,7,0,40240,1,3,5,6.0,0,1845,4316,2471,45,True,1,Kristoffer Ajer,86,0,0,0,0.0,4,WOL,1070,1120,BRE,1070,1090,0.7715756666666663,6.0,2.1087390000000004,17.0,1.54438425,8.25,1.99333675,16.25,1.3269552,7.0,2.1384234,17.2,1.5155531538461535,6.6923076923076925,1.671377230769231,11.076923076923077,1.533849375,7.75,1.6649543125,10.6875,1.4794329,7.1,1.74958245,11.2,0.9129106666666664,4.0,1.991393333333334,10.0,0.919091,4.0,1.8462175,9.75,1.2188928,4.8,1.882844,9.0,0.9654230769230768,3.615384615384616,2.344116923076923,11.76923076923077,1.0629025,4.25,2.126460625,10.75,1.09010945,4.7,2.1275946,10.95,2024,DEF
0,0,2,0,2.4,86,0.0565729476511478,0.02,0.0,1.33,75,2,0,1.1,7.0,2024-10-19,90,False,14,0,0,0,0,8,0,38205,1,1,2,2.0,0,-2175,1342,3517,45,False,1,Kristoffer Ajer,86,0,1,0,0.0,4,MUN,1140,1110,BRE,1100,1350,1.7996389999999998,7.0,1.823227,13.0,1.61246425,6.75,1.75561775,15.25,2.0625334000000004,8.4,1.7339202,15.0,1.724360076923077,7.153846153846154,1.6354483076923076,11.384615384615383,1.714093125,7.8125,1.5398601875000002,10.5625,1.6609994499999998,7.5,1.65751215,10.75,1.1332726666666668,6.333333333333333,2.5364296666666672,9.666666666666666,1.606687,9.0,2.2413047499999994,8.0,1.5855235999999997,8.4,2.2138378,8.2,1.6327018461538465,8.76923076923077,1.9058015384615383,8.153846153846153,1.5705770625000002,8.4375,2.19222875,9.625,1.5567261,8.05,2.192108,11.25,2024,DEF
0,0,0,0,0.0,86,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2024-10-26,0,False,10,0,0,0,0,9,0,39921,0,3,4,0.0,0,1020,3037,2017,45,True,0,Kristoffer Ajer,86,0,0,0,0.0,4,IPS,1070,1080,BRE,1070,1090,1.7993983333333332,6.333333333333333,1.1134736666666667,11.333333333333334,1.57294,6.0,1.80880775,12.75,1.4685400000000002,6.0,1.7576042,14.6,1.7091395384615384,7.0,1.7070676923076924,11.846153846153848,1.5720914375,6.6875,1.58835925,10.875,1.6388001,7.1,1.64235315,11.1,1.4015699999999998,5.0,2.382333333333334,6.666666666666667,1.4624275,5.0,2.5112825,6.75,1.3142066,4.2,2.360418,7.8,1.012585125,3.25,2.4997700000000003,8.875,1.012585125,3.25,2.4997700000000003,8.875,1.012585125,3.25,2.4997700000000003,8.875,2024,DEF
0,0,0,0,0.0,86,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2024-11-04,0,False,9,0,0,0,0,10,0,33628,0,1,2,0.0,0,-5889,203,6092,45,False,0,Kristoffer Ajer,86,0,0,0,0.0,4,FUL,1140,1110,BRE,1100,1350,3.0415343333333333,7.0,1.372928,9.333333333333334,2.37370625,7.0,1.2493502499999998,10.0,2.077678,6.6,1.7784422,11.4,1.7334264615384616,6.6923076923076925,1.7962354615384617,11.846153846153848,1.801674625,6.75,1.615418,10.75,1.7199716000000005,7.4,1.6175871500000003,10.95,2.2948366666666664,7.0,1.2292116666666666,8.0,2.0801075,6.25,1.0754965,8.0,2.306368,6.4,1.0799332,7.0,1.695549653846154,5.230769230769231,1.290152076923077,6.076923076923077,1.7081055937499998,6.0625,1.2768510625,6.125,1.744457975,7.1,1.38027885,6.55,2024,DEF
