assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,12,0,0.6,1596,0.01,0.01,0.0,2.21,1,3,0,2.3,20.2,2023-08-11 19:00:00+00:00,90,13,0,0,0,0,1,0,41402,1,3,0,2.0,1,0,0,0,40,True,0,2,Ameen Al-Dakhil,21,MCI,1360,1370,BUR,1050,1040,1,2023
0,0,11,0,10.4,1596,0.18,0.18,0.0,2.51,25,3,0,2.1,9.0,2023-08-27 13:00:00+00:00,90,2,0,0,0,0,3,0,60613,1,3,1,2.0,1,4559,11032,6473,40,True,0,2,Ameen Al-Dakhil,21,AVL,1220,1350,BUR,1050,1040,1,2023
0,0,6,0,1.3,1596,0.01,0.1,0.09,2.27,34,5,0,0.9,0.0,2023-09-02 14:00:00+00:00,90,18,0,0,0,0,4,0,62030,1,5,2,8.0,0,163,6700,6537,40,True,0,2,Ameen Al-Dakhil,21,TOT,1150,1310,BUR,1050,1040,1,2023
0,0,15,0,0.7,1596,0.0,0.04,0.04,0.72,47,1,0,2.6,20.2,2023-09-18 18:45:00+00:00,90,16,0,0,0,0,5,0,62946,1,1,1,5.0,2,-357,5856,6213,40,False,0,2,Ameen Al-Dakhil,21,NFO,1050,1080,BUR,1050,1050,1,2023
0,0,15,0,14.8,1596,0.28,0.28,0.0,0.91,54,1,0,3.3,18.2,2023-09-23 19:00:00+00:00,90,14,0,0,0,0,6,0,63670,1,1,0,0.0,2,475,4711,4236,40,True,0,2,Ameen Al-Dakhil,21,MUN,1210,1230,BUR,1050,1040,1,2023
0,0,6,0,0.2,1596,0.0,0.06,0.06,3.19,66,2,0,2.3,6.2,2023-09-30 14:00:00+00:00,90,15,0,0,0,0,7,0,79963,1,0,2,17.0,1,13979,18830,4851,40,False,0,2,Ameen Al-Dakhil,21,NEW,1050,1160,BUR,1050,1050,1,2023
0,0,9,0,0.1,1596,0.0,0.0,0.0,1.31,15,1,0,1.3,13.2,2023-10-03 18:30:00+00:00,90,22,0,0,0,0,7,0,79963,1,2,1,0.0,2,13979,18830,4851,40,False,0,2,Ameen Al-Dakhil,21,LUT,1020,1090,BUR,1050,1050,1,2023
0,0,-1,0,0.0,1596,0.0,0.0,0.0,0.32,73,1,0,0.1,0.6,2023-10-07 14:00:00+00:00,45,6,1,0,0,0,8,0,84160,1,4,1,0.0,-1,5167,14506,9339,40,True,0,2,Ameen Al-Dakhil,21,CHE,1150,1230,BUR,1050,1040,1,2023
0,0,11,0,1.0,1596,0.0,0.0,0.0,3.24,83,3,0,1.7,16.0,2023-10-21 14:00:00+00:00,90,4,0,0,0,0,9,0,78714,1,0,3,0.0,1,-5438,3832,9270,40,False,0,2,Ameen Al-Dakhil,21,BRE,1110,1090,BUR,1050,1050,1,2023
0,0,12,0,0.5,1596,0.0,0.0,0.0,1.08,93,2,0,1.6,15.4,2023-10-28 14:00:00+00:00,90,3,0,0,0,0,10,0,80900,1,1,2,0.0,0,1513,6791,5278,40,False,1,2,Ameen Al-Dakhil,21,BOU,1055,1145,BUR,1050,1050,1,2023
