assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,67,7,0,0,0.0,0.0,2020-09-14 19:15:00+00:00,0,5,0,0,0,0,1,0,22681,3,1,0.0,0,0,0,0,45,True,0,2,Joël Veltman,3,CHE,1300,1310,BHA,1150,1100,0
0,0,0,0,0.0,67,16,0,0,0.0,0.0,2020-09-20 13:00:00+00:00,0,14,0,0,0,0,2,0,21500,3,0,0.0,0,-3610,845,4455,45,False,0,2,Joël Veltman,3,NEW,1050,1030,BHA,1190,1130,0
0,0,0,0,0.0,67,19,0,0,0.0,0.0,2020-09-26 11:30:00+00:00,0,13,0,0,0,0,3,0,17976,3,2,0.0,0,-4280,733,5013,44,True,0,2,Joël Veltman,3,MUN,1280,1310,BHA,1150,1100,0
0,0,10,0,4.9,67,32,2,0,2.6,16.6,2020-10-03 14:00:00+00:00,45,7,0,0,0,0,4,0,15576,2,4,4.0,0,-2785,379,3164,44,False,0,2,Joël Veltman,3,EVE,1130,1200,BHA,1190,1130,0
0,0,0,0,0.0,67,40,0,0,0.0,0.0,2020-10-18 13:00:00+00:00,0,6,0,0,0,0,5,0,14803,1,1,0.0,0,-1271,1151,2422,43,False,0,2,Joël Veltman,3,CRY,1030,1010,BHA,1190,1130,0
0,0,12,0,0.1,67,51,1,0,1.8,17.6,2020-10-26 17:30:00+00:00,90,18,0,0,0,0,6,0,14385,1,1,0.0,2,-598,869,1467,43,True,0,2,Joël Veltman,3,WBA,1000,1040,BHA,1150,1100,0
0,0,12,0,1.1,67,67,2,0,1.3,11.6,2020-11-01 19:15:00+00:00,90,17,0,0,0,0,7,0,15224,1,2,0.0,1,484,1608,1124,43,False,0,2,Joël Veltman,3,TOT,1130,1250,BHA,1190,1130,0
0,3,31,1,40.9,67,70,0,0,6.2,20.6,2020-11-06 17:30:00+00:00,82,4,0,0,0,0,8,0,16626,0,0,0.0,9,960,2145,1185,43,True,0,2,Joël Veltman,3,BUR,1090,1080,BHA,1150,1100,0
0,0,10,0,0.3,67,79,1,0,2.3,22.2,2020-11-21 15:00:00+00:00,45,2,0,0,0,0,9,0,29407,2,1,0.0,1,10419,13305,2886,43,False,0,2,Joël Veltman,3,AVL,1120,1080,BHA,1190,1130,0
0,0,12,0,10.5,67,90,1,0,2.8,17.4,2020-11-28 12:30:00+00:00,90,11,0,0,0,0,10,0,30947,1,1,0.0,1,2160,5031,2871,43,True,1,2,Joël Veltman,3,LIV,1210,1230,BHA,1150,1100,0
0,0,15,0,0.8,67,100,2,0,2.0,19.4,2020-12-07 20:00:00+00:00,90,16,0,0,0,0,11,0,36951,2,1,0.0,1,4444,7361,2917,43,True,0,2,Joël Veltman,3,SOU,1110,1160,BHA,1150,1100,0
0,0,10,0,3.5,67,114,3,0,2.7,21.6,2020-12-13 19:15:00+00:00,90,9,0,0,0,0,12,0,35756,0,3,2.0,1,71,2831,2760,43,False,0,2,Joël Veltman,3,LEI,1190,1150,BHA,1190,1130,0
