assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,15,0,12.4,326,7,3,0,4.3,29.4,2021-08-14 16:30:00+00:00,90,11,0,0,0,0,1,0,156882,3,0,1.0,1,0,0,0,45,True,0,2,Max Aarons,15,LIV,1350,1350,NOR,1040,1040,1,2021
0,0,8,0,3.6,326,16,5,0,1.4,8.8,2021-08-21 14:00:00+00:00,90,12,0,0,0,0,2,0,164542,0,5,2.0,0,-6048,9393,15441,45,False,0,2,Max Aarons,15,MCI,1340,1340,NOR,1040,1030,1,2021
0,2,27,0,42.8,326,26,2,0,9.1,30.2,2021-08-28 14:00:00+00:00,90,9,0,0,0,0,3,0,148083,2,1,18.0,3,-18349,5103,23452,45,True,0,2,Max Aarons,15,LEI,1080,1160,NOR,1040,1040,1,2021
0,0,9,0,20.0,326,31,1,0,6.0,25.2,2021-09-11 14:00:00+00:00,90,1,0,0,0,0,4,0,137488,0,1,15.0,1,-15186,11327,26513,45,False,1,2,Max Aarons,15,ARS,1150,1190,NOR,1040,1030,1,2021
0,0,16,0,16.4,326,47,3,0,3.1,12.4,2021-09-18 14:00:00+00:00,90,18,0,0,0,0,5,0,132155,3,1,2.0,1,-7481,9109,16590,45,True,0,2,Max Aarons,15,WAT,1040,1070,NOR,1040,1040,1,2021
0,0,11,0,1.9,326,55,2,0,1.2,9.0,2021-09-25 14:00:00+00:00,90,8,0,0,0,0,6,0,125315,0,2,1.0,1,-7747,5187,12934,44,False,0,2,Max Aarons,15,EVE,1130,1110,NOR,1040,1030,1,2021
0,0,20,1,11.7,326,62,0,0,4.2,11.6,2021-10-02 14:00:00+00:00,90,5,0,0,0,0,7,0,121042,0,0,19.0,5,-5169,4161,9330,44,False,1,2,Max Aarons,15,BUR,1080,1060,NOR,1040,1030,1,2021
0,0,20,1,14.6,326,78,0,0,2.1,6.0,2021-10-16 14:00:00+00:00,90,4,0,0,0,0,8,0,116915,0,0,0.0,6,-4632,2430,7062,44,True,0,2,Max Aarons,15,BHA,1160,1120,NOR,1040,1040,1,2021
0,0,-1,0,2.2,326,84,7,0,0.1,0.0,2021-10-23 11:30:00+00:00,90,6,1,0,0,0,9,0,116199,0,7,0.0,-3,-1139,2944,4083,44,False,0,2,Max Aarons,15,CHE,1300,1250,NOR,1040,1030,1,2021
0,0,8,0,4.8,326,97,2,0,3.3,8.6,2021-10-31 14:00:00+00:00,90,10,0,0,0,0,10,0,108342,2,1,20.0,1,-7953,1823,9776,44,True,0,2,Max Aarons,15,LEE,1070,1100,NOR,1040,1040,1,2021
