assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07 15:30:00+00:00,0,13,0,0,0,0,1,0,13517,0,2,0,0.0,0,0,0,0,40,True,0,2,Harrison Ashby,19,MCI,1340,1380,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14 13:00:00+00:00,0,16,0,0,0,0,2,0,25938,0,0,1,0.0,0,2287,4478,2191,40,False,0,2,Harrison Ashby,19,NFO,1065,1030,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21 13:00:00+00:00,0,5,0,0,0,0,3,0,32510,0,2,0,0.0,0,1676,5875,4199,40,True,0,2,Harrison Ashby,19,BHA,1150,1200,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2022-08-28 13:00:00+00:00,0,2,0,0,0,0,4,0,34212,0,1,0,0.0,0,-861,3248,4109,40,False,0,2,Harrison Ashby,19,AVL,1070,1070,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2022-08-31 18:45:00+00:00,0,18,0,0,0,0,5,0,34280,0,1,1,0.0,0,-1453,1703,3156,40,True,0,2,Harrison Ashby,19,TOT,1210,1230,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,6,0,0,0,0,6,0,34391,0,1,2,0.0,0,-1355,1769,3124,40,False,0,2,Harrison Ashby,19,CHE,1190,1140,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2022-09-18 13:15:00+00:00,0,8,0,0,0,0,8,0,35074,0,0,1,0.0,0,-429,425,854,40,False,0,2,Harrison Ashby,19,EVE,1070,1040,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01 16:30:00+00:00,0,20,0,0,0,0,9,0,34880,0,0,2,0.0,0,-453,870,1323,40,True,0,2,Harrison Ashby,19,WOL,1100,1080,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09 13:00:00+00:00,0,9,0,0,0,0,10,0,35128,0,1,3,0.0,0,-256,1055,1311,40,True,0,2,Harrison Ashby,19,FUL,1065,1140,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2022-10-16 13:00:00+00:00,0,17,0,0,0,0,11,0,35238,0,1,1,0.0,0,-343,752,1095,40,False,0,2,Harrison Ashby,19,SOU,1070,1060,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19 18:30:00+00:00,0,12,0,0,0,0,12,0,35467,0,0,1,0.0,0,-485,440,925,40,False,0,2,Harrison Ashby,19,LIV,1180,1260,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24 19:00:00+00:00,0,3,0,0,0,0,13,0,36171,0,0,2,0.0,0,660,1379,719,39,True,0,2,Harrison Ashby,19,BOU,1110,1080,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2022-10-30 16:15:00+00:00,0,14,0,0,0,0,14,0,37716,0,0,1,0.0,0,941,2051,1110,39,False,0,2,Harrison Ashby,19,MUN,1140,1165,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2022-11-06 14:00:00+00:00,0,7,0,0,0,0,15,0,38853,0,2,1,0.0,0,486,1874,1388,39,True,0,2,Harrison Ashby,19,CRY,1110,1090,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2022-11-12 15:00:00+00:00,0,10,0,0,0,0,16,0,40203,0,2,0,0.0,0,810,2137,1327,39,True,0,2,Harrison Ashby,19,LEI,1110,1120,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2022-12-26 20:00:00+00:00,0,1,0,0,0,0,17,0,41434,0,1,3,0.0,0,650,4664,4014,39,False,0,2,Harrison Ashby,19,ARS,1250,1240,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30 19:45:00+00:00,0,4,0,0,0,0,18,0,41928,0,2,0,0.0,0,224,986,762,39,True,0,2,Harrison Ashby,19,BRE,1160,1200,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04 19:45:00+00:00,0,11,0,0,0,0,19,0,41770,0,2,2,0.0,0,-264,584,848,39,False,0,2,Harrison Ashby,19,LEE,1070,1130,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-01-14 15:00:00+00:00,0,20,0,0,0,0,20,0,42344,0,0,1,0.0,0,-160,996,1156,39,False,0,2,Harrison Ashby,19,WOL,1100,1060,WHU,1150,1110,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21 15:00:00+00:00,0,8,0,0,0,0,21,0,41909,0,0,2,0.0,0,-223,672,895,39,True,0,2,Harrison Ashby,19,EVE,1100,1090,WHU,1145,1060,1,2022
0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2023-02-04 17:30:00+00:00,0,19,0,0,0,0,22,0,40903,0,1,1,0.0,0,-1314,908,2222,39,True,0,2,Harrison Ashby,15,WHU,1150,1110,NEW,1250,1165,1,2022
