assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,1,29,1,0.0,8,2,0,0,1.4,14.0,2020-09-12 11:30:00+00:00,90,8,0,0,0,0,1,2,400285,3,0,0.0,7,0,0,0,50,False,0,1,Bernd Leno,1,FUL,1150,1040,ARS,1150,1210,0,2020
0,0,18,0,0.0,8,9,1,0,1.8,18.0,2020-09-19 19:00:00+00:00,90,19,0,0,0,0,2,2,614046,1,2,0.0,2,71268,112820,41552,50,True,0,1,Bernd Leno,1,WHU,1190,1290,ARS,1130,1220,0,2020
0,1,22,0,0.0,8,23,3,0,3.6,35.8,2020-09-28 19:00:00+00:00,90,11,0,0,0,0,3,5,605224,1,3,0.0,3,-33085,57089,90174,50,False,0,1,Bernd Leno,1,LIV,1190,1300,ARS,1150,1210,0,2020
0,0,12,0,0.0,8,29,1,0,1.1,11.2,2020-10-04 13:00:00+00:00,90,15,0,0,0,0,4,1,675971,1,2,0.0,2,32333,67684,35351,50,True,0,1,Bernd Leno,1,SHU,1070,1010,ARS,1130,1220,0,2020
0,0,19,0,0.0,8,44,1,0,3.2,31.6,2020-10-17 16:30:00+00:00,90,12,0,0,0,0,5,4,689120,0,1,0.0,3,-1770,58395,60165,50,False,0,1,Bernd Leno,1,MCI,1280,1340,ARS,1150,1210,0,2020
0,0,11,0,0.0,8,49,1,0,1.2,12.0,2020-10-25 19:15:00+00:00,90,9,0,0,0,0,6,1,693944,1,0,0.0,2,-6968,29541,36509,50,True,0,1,Bernd Leno,1,LEI,1150,1230,ARS,1130,1220,0,2020
0,0,27,1,0.0,8,64,0,0,2.1,21.4,2020-11-01 16:30:00+00:00,90,13,0,0,0,0,7,3,664379,1,0,0.0,7,-33754,6637,40391,50,False,0,1,Bernd Leno,1,MUN,1250,1240,ARS,1150,1210,0,2020
0,0,12,0,0.0,8,69,3,0,2.7,27.2,2020-11-08 19:15:00+00:00,90,2,0,0,0,0,8,3,693574,3,0,0.0,2,17605,35861,18256,50,True,0,1,Bernd Leno,1,AVL,1140,1100,ARS,1130,1220,0,2020
0,3,29,1,0.0,8,82,0,0,3.2,31.6,2020-11-22 16:30:00+00:00,90,10,0,0,0,0,9,4,666919,0,0,0.0,10,-24402,9812,34214,50,False,0,1,Bernd Leno,1,LEE,1060,1210,ARS,1150,1210,0,2020
0,0,13,0,0.0,8,89,2,0,2.3,22.8,2020-11-29 19:15:00+00:00,90,20,0,0,0,0,10,3,679574,2,1,0.0,2,3905,16683,12778,50,True,0,1,Bernd Leno,1,WOL,1130,1120,ARS,1130,1220,0,2020
