assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,-5,0,1.5,198,0.0,0.22,0.22,0.74,1,1,0,6.0,3.0,2022-08-05 19:00:00+00:00,57,1,0,0,0,0,1,0,273605,1,2,0,55.0,1,0,0,0,55,True,0,4,Odsonne Edouard,7,ARS,1250,1320,CRY,1110,1060,1,2022
0,0,1,0,0.8,198,0.11,0.11,0.0,0.24,16,0,0,0.6,3.6,2022-08-15 19:00:00+00:00,27,12,0,0,0,0,2,0,271050,0,1,1,2.0,0,-21209,20404,41613,55,False,1,4,Odsonne Edouard,7,LIV,1180,1260,CRY,1110,1090,1,2022
1,0,11,0,13.4,198,0.01,0.21,0.2,0.57,22,1,0,6.8,21.6,2022-08-20 14:00:00+00:00,69,2,0,0,0,0,3,0,246954,1,1,3,33.0,5,-30702,19371,50073,55,True,0,4,Odsonne Edouard,7,AVL,1075,1130,CRY,1110,1060,1,2022
0,0,4,0,1.3,198,0.01,0.01,0.0,1.02,37,2,0,0.2,0.0,2022-08-27 14:00:00+00:00,66,13,0,0,0,0,4,0,241080,1,2,4,2.0,2,-13046,20732,33778,54,False,0,4,Odsonne Edouard,7,MCI,1340,1360,CRY,1110,1090,1,2022
0,0,4,0,1.6,198,0.03,0.03,0.0,0.88,43,1,0,0.3,1.0,2022-08-30 18:30:00+00:00,36,4,0,0,0,0,5,0,249003,0,1,1,0.0,1,950,34923,33973,54,True,0,4,Odsonne Edouard,7,BRE,1160,1200,CRY,1110,1060,1,2022
0,0,5,0,31.9,198,0.02,0.21,0.19,1.14,57,0,0,8.7,17.2,2022-09-03 14:00:00+00:00,27,15,0,0,0,0,6,0,211682,0,0,0,38.0,1,-38525,14737,53262,54,False,0,4,Odsonne Edouard,7,NEW,1250,1165,CRY,1110,1090,1,2022
0,0,25,0,12.1,198,0.03,0.23,0.2,1.1,83,1,1,6.8,36.4,2022-10-01 14:00:00+00:00,83,6,0,0,0,0,9,0,166793,1,2,1,19.0,5,-7463,9820,17283,53,True,1,4,Odsonne Edouard,7,CHE,1220,1220,CRY,1110,1060,1,2022
0,2,27,0,13.5,198,0.05,0.33,0.28,0.88,95,1,1,7.7,40.0,2022-10-09 13:00:00+00:00,85,11,0,0,0,0,10,0,244335,1,1,2,23.0,8,71469,88944,17475,53,True,0,4,Odsonne Edouard,7,LEE,1075,1120,CRY,1110,1060,1,2022
0,0,3,1,3.1,198,0.01,0.08,0.07,0.64,105,0,0,2.7,12.8,2022-10-15 11:30:00+00:00,64,10,0,0,0,0,11,0,324218,1,0,0,11.0,2,74686,90788,16102,53,False,0,4,Odsonne Edouard,7,LEI,1065,1200,CRY,1110,1090,1,2022
1,0,18,0,15.5,198,0.09,0.22,0.13,0.62,115,1,0,7.2,24.4,2022-10-18 19:15:00+00:00,80,20,0,0,0,0,12,0,349820,1,1,2,32.0,5,19260,44212,24952,53,True,0,4,Odsonne Edouard,7,WOL,1100,1080,CRY,1110,1060,1,2022
0,0,4,0,2.0,198,0.03,0.22,0.19,1.45,123,3,0,2.9,2.6,2022-10-22 14:00:00+00:00,90,8,0,0,0,0,13,0,370578,1,0,3,24.0,2,25081,56819,31738,54,False,0,4,Odsonne Edouard,7,EVE,1070,1040,CRY,1110,1090,1,2022
0,1,29,1,34.5,198,0.02,0.31,0.29,1.23,135,0,1,12.0,44.2,2022-10-29 14:00:00+00:00,74,17,0,0,0,0,14,0,375711,1,0,1,41.0,6,3715,43766,40051,54,True,1,4,Odsonne Edouard,7,SOU,1070,1080,CRY,1110,1060,1,2022
0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2022-11-06 14:00:00+00:00,0,19,0,0,0,0,15,0,338873,0,2,1,0.0,0,-36088,25826,61914,54,False,0,4,Odsonne Edouard,7,WHU,1145,1060,CRY,1110,1090,1,2022
0,0,2,0,0.1,198,0.0,0.12,0.12,0.07,157,0,0,0.2,0.0,2022-11-12 15:00:00+00:00,5,16,0,0,0,0,16,0,310794,0,0,1,4.0,1,-29735,12923,42658,54,False,0,4,Odsonne Edouard,7,NFO,1065,1030,CRY,1110,1090,1,2022
0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2022-12-26 15:00:00+00:00,0,9,0,0,0,0,17,0,345264,0,3,0,0.0,0,30943,166722,135779,53,True,0,4,Odsonne Edouard,7,FUL,1065,1140,CRY,1110,1060,1,2022
0,0,-2,0,0.8,198,0.02,0.52,0.5,0.04,171,0,0,4.8,12.6,2022-12-31 15:00:00+00:00,16,3,0,0,0,0,18,0,318567,0,2,0,35.0,1,-26954,9061,36015,53,False,0,4,Odsonne Edouard,7,BOU,1020,1050,CRY,1110,1090,1,2022
0,0,2,0,21.7,198,0.08,0.11,0.03,0.03,185,0,0,3.0,2.2,2023-01-04 20:00:00+00:00,17,18,0,0,0,0,19,0,284701,0,4,0,6.0,1,-33870,7835,41705,52,True,0,4,Odsonne Edouard,7,TOT,1210,1230,CRY,1110,1060,1,2022
0,0,0,0,1.5,198,0.0,0.03,0.03,0.9,194,0,0,1.2,0.0,2023-01-15 14:00:00+00:00,21,6,0,0,0,0,20,0,286629,0,0,1,12.0,1,-4255,29616,33871,52,False,0,4,Odsonne Edouard,7,CHE,1190,1140,CRY,1110,1090,1,2022
0,0,1,0,4.6,198,0.03,0.2,0.17,1.28,63,1,0,3.6,14.8,2023-01-18 20:00:00+00:00,70,14,0,0,0,0,20,0,286629,1,1,1,17.0,2,-4255,29616,33871,52,True,0,4,Odsonne Edouard,7,MUN,1220,1220,CRY,1110,1060,1,2022
0,0,2,1,1.4,198,0.01,0.07,0.06,1.41,203,0,0,2.3,6.2,2023-01-21 17:30:00+00:00,89,15,0,0,0,0,21,0,257090,1,0,0,15.0,2,-25087,6002,31089,52,True,0,4,Odsonne Edouard,7,NEW,1300,1220,CRY,1110,1060,1,2022
0,0,5,0,1.1,198,0.01,0.04,0.03,2.04,216,2,0,2.1,10.6,2023-02-04 15:00:00+00:00,90,14,0,0,0,0,22,0,239364,1,1,2,9.0,2,-18332,10147,28479,51,False,0,4,Odsonne Edouard,7,MUN,1140,1165,CRY,1110,1090,1,2022
0,0,2,0,0.2,198,0.0,0.05,0.05,0.46,223,0,0,0.9,5.2,2023-02-11 15:00:00+00:00,19,5,0,0,0,0,23,0,233614,0,1,1,4.0,1,-6563,8295,14858,51,True,0,4,Odsonne Edouard,7,BHA,1150,1200,CRY,1110,1060,1,2022
0,0,1,0,0.0,198,0.0,0.08,0.08,0.38,232,1,0,0.5,0.0,2023-02-18 15:00:00+00:00,10,4,0,0,0,0,24,0,224978,0,1,1,5.0,1,-9026,4800,13826,51,False,0,4,Odsonne Edouard,7,BRE,1100,1130,CRY,1110,1090,1,2022
0,0,0,0,0.3,198,0.0,0.0,0.0,0.16,242,0,0,0.1,0.4,2023-02-25 19:45:00+00:00,19,12,0,0,0,0,25,0,221431,0,0,0,0.0,1,-2959,11072,14031,51,True,0,4,Odsonne Edouard,7,LIV,1250,1300,CRY,1110,1060,1,2022
