assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,3,33,0,1.8,389,0.0,0.07,0.0952313393354415,0.23,1,0,1,5.2,33.2,2024-08-16,29,False,9,0,0,0,0,1,0,172194,0,0,1,17.0,8,0,0,0,70,True,0,1,0,1,0.0952313393354415,4,Joshua Zirkzee,14,FUL,1140,1160,MUN,1140,1110,2024,0.0952313393354415,,2.04268,7.0,2.04268,0.418711,3.0,0.418711
0,0,5,0,11.0,389,0.0861924812197685,0.03,0.0,1.28,13,1,0,2.6,11.4,2024-08-24,45,False,5,0,0,0,0,2,0,482527,0,1,2,4.0,1,206599,232248,25649,71,False,0,0,1,0,0.0,4,Joshua Zirkzee,14,BHA,1080,1140,MUN,1140,1170,2024,0.0,,1.28556,8.0,1.28556,2.14153,10.0,2.14153
0,0,-6,0,4.0,389,0.0,0.9,1.0152345895767212,1.3,27,3,0,4.4,0.8,2024-09-01,85,False,12,0,0,0,0,3,0,404151,1,3,0,39.0,1,-81776,50995,132771,71,True,1,3,0,0,1.0152345895767212,4,Joshua Zirkzee,14,LIV,1360,1360,MUN,1140,1110,2024,1.0152345895767212,,1.50087,6.0,1.50087,2.10397,9.0,2.10397
0,0,8,1,24.3,389,0.0852045714855194,1.17,1.2402606010437012,1.12,38,0,0,9.5,15.4,2024-09-14,90,False,17,0,0,0,0,4,0,391281,1,3,0,55.0,2,-33435,66379,99814,70,False,0,3,2,0,1.2402606010437012,4,Joshua Zirkzee,14,SOU,1060,1050,MUN,1140,1170,2024,1.2402606010437012,,3.02693,17.0,3.02693,1.35593,3.0,0.545317
0,0,11,1,28.6,389,0.388383537530899,0.32,0.052451979368925,0.17,43,0,0,4.5,5.2,2024-09-21,60,False,7,0,0,0,0,5,0,370580,1,0,0,11.0,2,-26804,31735,58539,70,False,0,1,2,0,0.052451979368925,4,Joshua Zirkzee,14,CRY,1130,1110,MUN,1140,1170,2024,0.052451979368925,,2.35056,12.0,2.35056,1.66928,5.0,1.66928
0,0,6,0,0.7,389,0.0,0.26,0.120500661432743,1.99,57,1,0,2.6,8.4,2024-09-29,45,False,18,0,0,0,0,6,0,311001,1,3,0,17.0,1,-61513,9510,71023,69,True,0,1,0,0,0.120500661432743,4,Joshua Zirkzee,14,TOT,1140,1350,MUN,1140,1110,2024,0.120500661432743,,0.600721,6.0,0.600721,5.4072,15.0,5.4072
0,0,2,0,0.3,389,0.0,0.0,0.0,0.14,62,0,0,0.0,0.0,2024-10-06,26,False,2,0,0,0,0,7,0,264215,0,0,0,0.0,1,-49841,6197,56038,68,False,0,0,0,0,0.0,4,Joshua Zirkzee,14,AVL,1080,1140,MUN,1140,1170,2024,0.0,,0.448537,1.0,0.448537,0.532809,9.0,0.532809
0,0,0,0,2.4,389,0.0,0.02,0.0,0.16,75,0,0,0.5,0.2,2024-10-19,16,False,4,0,0,0,0,8,0,238824,0,1,2,2.0,1,-28362,5142,33504,68,True,0,0,0,0,0.0,4,Joshua Zirkzee,14,BRE,1100,1350,MUN,1140,1110,2024,0.0,,1.76555,12.0,1.76555,0.892843,3.0,0.892843
1,0,15,0,11.3,389,0.5618489980697632,0.16,0.1198979169130325,0.97,90,1,0,3.7,15.0,2024-10-27,11,False,19,0,0,0,0,9,0,218550,0,1,2,11.0,4,-21078,1166,22244,67,False,0,2,1,0,0.1198979169130325,4,Joshua Zirkzee,14,WHU,1080,1100,MUN,1140,1170,2024,0.1198979169130325,,2.62598,7.0,2.62598,2.99312,7.0,2.23195
0,0,3,0,0.3,389,0.0,0.0,0.0,0.02,95,0,0,0.3,0.2,2024-11-03,6,False,6,0,0,0,0,10,0,203676,0,1,1,2.0,1,-15946,1902,17848,67,True,0,0,0,0,0.0,4,Joshua Zirkzee,14,CHE,1150,1360,MUN,1140,1110,2024,0.0,,2.1605,4.0,1.39934,1.21071,8.0,1.21071
0,0,3,0,0.8,389,0.0,0.03,0.0500226616859436,0.0,106,0,0,0.7,0.8,2024-11-10,15,False,11,0,0,0,0,11,0,193169,0,0,3,5.0,1,-11460,1998,13458,66,True,0,1,0,0,0.0500226616859436,4,Joshua Zirkzee,14,LEI,1080,1110,MUN,1140,1110,2024,0.0500226616859436,,1.2369,2.0,1.2369,0.417295,5.0,0.417295
0,0,1,0,0.4,389,0.0,0.04,0.0293003302067518,0.23,116,0,0,0.3,0.0,2024-11-24,22,False,10,0,0,0,0,12,0,184898,0,1,1,4.0,1,-9139,1899,11038,66,False,0,1,0,0,0.0293003302067518,4,Joshua Zirkzee,14,IPS,1070,1080,MUN,1140,1170,2024,0.0293003302067518,,1.26912,5.0,1.26912,1.98714,4.0,1.98714
0,3,57,1,25.6,389,0.180135115981102,0.19,0.8661218881607056,0.65,126,0,2,12.9,67.4,2024-12-01,90,False,8,0,0,0,0,13,0,179358,1,0,4,36.0,13,-6029,654,6683,66,True,0,2,2,2,0.8661218881607056,4,Joshua Zirkzee,14,EVE,1150,1100,MUN,1140,1110,2024,0.8661218881607056,,1.76161,10.0,1.76161,0.766749,3.0,0.766749
0,0,2,0,0.4,389,0.0,0.0,0.0,1.54,131,1,0,0.7,6.2,2024-12-04,31,False,1,0,0,0,0,14,0,199609,0,0,2,0.0,1,18164,22161,3997,66,False,0,0,0,0,0.0,4,Joshua Zirkzee,14,ARS,1260,1240,MUN,1140,1170,2024,0.0,,0.256083,1.0,0.256083,2.96684,8.0,2.96684
0,0,2,0,3.4,389,0.0,0.01,0.0,0.0,148,0,0,0.4,0.6,2024-12-07,14,False,16,0,0,0,0,15,0,208887,0,3,2,0.0,1,8134,15777,7643,66,True,0,0,0,0,0.0,4,Joshua Zirkzee,14,NFO,1230,1130,MUN,1140,1110,2024,0.0,,1.4697,7.0,1.4697,0.651217,4.0,0.651217
0,0,1,0,0.0,389,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2024-12-15,12,False,13,0,0,0,0,16,0,192293,0,2,1,0.0,1,-16468,2146,18614,66,False,0,0,0,0,0.0,4,Joshua Zirkzee,14,MCI,1140,1300,MUN,1140,1170,2024,0.0,,2.04662,5.0,1.28545,0.638103,4.0,0.638103
0,0,2,0,2.2,389,0.0,0.03,0.0225826743990182,0.32,168,1,0,1.2,0.0,2024-12-22,53,False,3,0,0,0,0,17,0,187364,1,3,0,12.0,1,-6113,3651,9764,66,True,0,1,0,0,0.0225826743990182,4,Joshua Zirkzee,14,BOU,1140,1210,MUN,1140,1110,2024,0.0225826743990182,,2.28533,14.0,2.28533,1.82831,3.0,1.06714
