assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,3,69,0,50.1,254,3,3,3,32.8,117.2,2020-09-12 16:30:00+00:00,90,10,0,0,0,0,1,0,1883241,3,4,161.0,20,0,0,0,120,True,0,3,Mohamed Salah,11,1,LEE,1150,1170,LIV,1190,1300,0,2020
0,0,14,1,61.5,254,11,0,0,12.8,15.4,2020-09-20 15:30:00+00:00,90,5,0,0,0,0,2,0,2378499,2,0,51.0,3,156301,311338,155037,120,False,0,3,Mohamed Salah,11,2,CHE,1260,1250,LIV,1210,1230,0,2020
1,0,18,0,27.3,254,23,1,0,7.8,7.0,2020-09-28 19:00:00+00:00,90,1,0,0,0,0,3,0,2576134,1,3,44.0,5,95854,232019,136165,121,True,0,3,Mohamed Salah,11,3,ARS,1150,1210,LIV,1190,1300,0,2020
0,1,54,0,41.8,254,30,7,2,16.4,78.2,2020-10-04 18:15:00+00:00,90,2,0,0,0,0,4,0,2941545,2,7,44.0,13,279768,343946,64178,122,False,0,3,Mohamed Salah,11,4,AVL,1120,1080,LIV,1210,1230,0,2020
0,0,24,0,20.2,254,41,2,1,16.5,48.4,2020-10-17 11:30:00+00:00,90,7,0,0,0,0,5,0,3337859,2,2,96.0,7,330864,392085,61221,123,False,0,3,Mohamed Salah,11,5,EVE,1130,1200,LIV,1210,1230,0,2020
0,0,-2,0,27.2,254,54,1,0,9.7,8.2,2020-10-24 19:00:00+00:00,90,15,0,0,0,0,6,0,3490524,1,2,62.0,2,138491,191448,52957,123,True,0,3,Mohamed Salah,11,6,SHU,1070,1010,LIV,1190,1300,0,2020
0,1,23,0,16.6,254,63,1,1,11.0,35.0,2020-10-31 17:30:00+00:00,89,19,0,0,0,0,7,0,3491118,1,2,58.0,8,-8171,75003,83174,124,True,0,3,Mohamed Salah,11,7,WHU,1190,1290,LIV,1190,1300,0,2020
0,2,20,0,38.0,254,75,1,1,11.3,40.4,2020-11-08 16:30:00+00:00,90,12,0,0,0,0,8,0,3473894,1,1,35.0,9,-21187,58253,79440,124,False,0,3,Mohamed Salah,11,8,MCI,1280,1340,LIV,1210,1230,0,2020
0,0,0,0,0.0,254,83,0,0,0.0,0.0,2020-11-22 19:15:00+00:00,0,9,0,0,0,0,9,0,2049762,0,3,0.0,0,-1347561,47839,1395400,123,True,0,3,Mohamed Salah,11,9,LEI,1150,1230,LIV,1190,1300,0,2020
1,0,11,1,14.4,254,90,0,0,3.4,15.4,2020-11-28 12:30:00+00:00,63,3,0,0,0,0,10,0,2222608,1,1,4.0,6,56393,211556,155163,122,False,0,3,Mohamed Salah,11,10,BHA,1150,1100,LIV,1210,1230,0,2020
1,3,43,1,23.2,254,103,0,1,10.9,57.0,2020-12-06 19:15:00+00:00,90,20,0,0,0,0,11,0,2290651,0,4,29.0,14,66389,152729,86340,122,True,0,3,Mohamed Salah,11,11,WOL,1130,1120,LIV,1190,1300,0,2020
0,1,23,0,2.2,254,112,1,1,7.7,39.0,2020-12-13 16:30:00+00:00,83,8,0,0,0,0,12,0,2709743,1,1,36.0,8,382059,401154,19095,123,False,0,3,Mohamed Salah,11,12,FUL,1150,1040,LIV,1210,1230,0,2020
0,0,26,0,19.3,254,127,1,1,14.4,50.2,2020-12-16 20:00:00+00:00,90,17,0,0,0,0,13,0,2635318,1,2,74.0,7,-49191,88018,137209,123,True,0,3,Mohamed Salah,11,13,TOT,1170,1290,LIV,1190,1300,0,2020
1,2,52,0,14.2,254,132,0,2,12.7,86.6,2020-12-19 12:30:00+00:00,33,6,0,0,0,0,14,0,2925498,7,0,26.0,16,264071,280489,16418,124,False,0,3,Mohamed Salah,11,14,CRY,1030,1010,LIV,1210,1230,0,2020
0,0,6,0,21.0,254,144,1,0,5.3,0.0,2020-12-27 16:30:00+00:00,90,18,0,0,0,0,15,0,3477161,1,1,33.0,2,508149,520607,12458,126,True,0,3,Mohamed Salah,11,15,WBA,1000,1040,LIV,1190,1300,0,2020
0,0,-5,1,3.9,254,155,0,0,3.3,1.6,2020-12-30 20:00:00+00:00,90,14,0,0,0,0,16,0,3544294,0,0,27.0,3,79807,108826,29019,126,False,0,3,Mohamed Salah,11,16,NEW,1050,1030,LIV,1210,1230,0,2020
0,0,-1,0,17.1,254,166,1,0,4.5,4.2,2021-01-04 20:00:00+00:00,90,16,0,0,0,0,17,0,3563431,0,1,24.0,2,12437,87003,74566,126,False,0,3,Mohamed Salah,11,17,SOU,1030,1110,LIV,1210,1230,0,2020
0,0,6,1,28.4,254,184,0,0,8.1,7.2,2021-01-17 16:30:00+00:00,90,13,0,0,0,0,19,0,3168283,0,0,45.0,3,89606,195898,106292,125,True,0,3,Mohamed Salah,11,19,MUN,1280,1310,LIV,1190,1300,0,2020
0,0,2,0,14.6,254,177,1,0,6.7,5.8,2021-01-21 20:00:00+00:00,33,4,0,0,0,0,19,0,3168283,1,0,47.0,1,89606,195898,106292,125,True,0,3,Mohamed Salah,11,19,BUR,1090,1080,LIV,1190,1300,0,2020
0,0,12,0,28.8,254,198,1,0,5.6,5.0,2021-01-28 20:00:00+00:00,90,17,0,0,0,0,20,0,2966969,3,1,22.0,2,-142302,130312,272614,125,False,0,3,Mohamed Salah,11,20,TOT,1130,1250,LIV,1210,1230,0,2020
0,3,47,0,18.1,254,208,1,2,17.6,75.0,2021-01-31 16:30:00+00:00,90,19,0,0,0,0,21,0,3022589,3,1,83.0,15,45974,146599,100625,125,False,0,3,Mohamed Salah,11,21,WHU,1140,1260,LIV,1210,1230,0,2020
0,0,0,0,15.6,254,216,1,0,5.4,0.0,2021-02-03 20:15:00+00:00,90,3,0,0,0,0,22,0,3650389,1,0,38.0,2,610263,620430,10167,126,True,0,3,Mohamed Salah,11,22,BHA,1190,1130,LIV,1190,1300,0,2020
0,0,28,0,4.2,254,223,4,1,7.0,34.8,2021-02-07 16:30:00+00:00,90,12,0,0,0,0,23,0,3553316,4,1,31.0,7,-96151,93024,189175,127,True,0,3,Mohamed Salah,11,23,MCI,1320,1350,LIV,1190,1300,0,2020
0,0,23,0,18.9,254,234,3,1,10.5,38.2,2021-02-13 12:30:00+00:00,90,9,0,0,0,0,24,0,3391563,1,3,48.0,7,-151539,56204,207743,126,False,0,3,Mohamed Salah,11,24,LEI,1190,1150,LIV,1210,1230,0,2020
0,0,6,0,16.7,254,244,2,0,7.3,11.0,2021-02-20 17:30:00+00:00,90,7,0,0,0,0,25,0,3470984,2,0,45.0,2,45690,99214,53524,126,True,0,3,Mohamed Salah,11,25,EVE,1100,1140,LIV,1190,1300,0,2020
0,0,10,1,19.6,254,256,0,0,7.6,8.6,2021-02-28 19:15:00+00:00,90,15,0,0,0,0,26,0,3327142,2,0,48.0,3,-144540,71659,216199,126,False,0,3,Mohamed Salah,11,26,SHU,1020,1000,LIV,1210,1230,0,2020
0,0,10,0,15.4,254,283,1,0,3.6,10.6,2021-03-04 20:15:00+00:00,61,5,0,0,0,0,26,0,3327142,1,0,10.0,2,-144540,71659,216199,126,True,0,3,Mohamed Salah,11,26,CHE,1300,1310,LIV,1190,1300,0,2020
0,0,-2,0,4.6,254,263,1,0,6.3,0.0,2021-03-07 14:00:00+00:00,90,8,0,0,0,0,27,0,3157978,1,0,62.0,2,-178728,42890,221618,126,True,0,3,Mohamed Salah,11,27,FUL,1110,1060,LIV,1190,1300,0,2020
0,0,-2,1,14.5,254,278,0,0,5.1,2.2,2021-03-15 20:00:00+00:00,90,20,0,0,0,0,28,0,2659236,1,0,34.0,3,-500304,16780,517084,125,False,0,3,Mohamed Salah,11,28,WOL,1120,1040,LIV,1210,1230,0,2020
0,0,20,1,17.4,254,289,0,1,14.4,35.8,2021-04-03 19:00:00+00:00,90,1,0,0,0,0,30,0,2363814,3,0,91.0,8,13576,90439,76863,124,False,0,3,Mohamed Salah,11,30,ARS,1130,1220,LIV,1210,1230,0,2020
0,0,21,0,16.8,254,303,1,1,16.9,36.2,2021-04-10 14:00:00+00:00,90,2,0,0,0,0,31,0,2534543,1,2,116.0,7,167181,207921,40740,124,True,0,3,Mohamed Salah,11,31,AVL,1140,1100,LIV,1190,1300,0,2020
0,0,2,0,0.3,254,313,1,0,2.2,0.0,2021-04-19 19:00:00+00:00,19,10,0,0,0,0,32,0,2585870,1,1,22.0,1,49527,109295,59768,125,False,0,3,Mohamed Salah,11,32,LEE,1060,1210,LIV,1210,1230,0,2020
