assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,6,0,0.3,50,0.0,0.0,0.0,1.04,7,0,0,0.5,4.2,2024-08-17,8,19,0,0,0,0,1,0,26790,0,2,1,0.0,1,0,0,0,40,False,0,0,0,0,0.0,2,Kosta Nedeljković,2,WHU,1080,1120,AVL,1140,1300,2024,0.0,
0,0,1,0,5.2,50,0.0,0.01,0.0,0.75,11,2,0,2.1,15.6,2024-08-24,74,1,0,0,0,0,2,0,44397,0,2,0,0.0,1,5735,9069,3334,40,True,0,0,0,0,0.0,2,Kosta Nedeljković,2,ARS,1360,1390,AVL,1120,1200,2024,0.0,
0,0,6,0,0.8,50,0.0,0.01,0.0,0.05,26,0,0,0.3,2.4,2024-08-31,11,11,0,0,0,0,3,0,184347,0,2,1,0.0,1,125947,157784,31837,40,False,0,0,0,0,0.0,2,Kosta Nedeljković,2,LEI,1060,1090,AVL,1140,1300,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14,0,8,0,0,0,0,4,0,204262,0,2,3,0.0,0,18261,54767,36506,40,True,0,0,0,0,0.0,2,Kosta Nedeljković,2,EVE,1100,1100,AVL,1120,1200,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2024-09-21,0,20,0,0,0,0,5,0,186958,0,1,3,0.0,0,-16368,4959,21327,40,True,0,0,0,0,0.0,2,Kosta Nedeljković,2,WOL,1060,1120,AVL,1120,1200,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2024-09-29,0,10,0,0,0,0,6,0,162186,0,2,2,0.0,0,-25606,4563,30169,40,False,0,0,0,0,0.0,2,Kosta Nedeljković,2,IPS,1070,1050,AVL,1140,1300,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2024-10-06,0,14,0,0,0,0,7,0,150785,0,0,0,0.0,0,-12557,2619,15176,40,True,0,0,0,0,0.0,2,Kosta Nedeljković,2,MUN,1140,1170,AVL,1120,1200,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2024-10-19,0,9,0,0,0,0,8,0,142028,0,3,1,0.0,0,-9319,1186,10505,40,False,0,0,0,0,0.0,2,Kosta Nedeljković,2,FUL,1100,1100,AVL,1140,1300,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2024-10-26,0,3,0,0,0,0,9,0,133623,0,1,1,0.0,0,-8523,793,9316,40,True,0,0,0,0,0.0,2,Kosta Nedeljković,2,BOU,1130,1160,AVL,1120,1200,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2024-11-03,0,18,0,0,0,0,10,0,126188,0,1,4,0.0,0,-8108,799,8907,40,False,0,0,0,0,0.0,2,Kosta Nedeljković,2,TOT,1110,1330,AVL,1140,1300,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2024-11-09,0,12,0,0,0,0,11,0,119725,0,0,2,0.0,0,-6519,496,7015,40,False,0,0,0,0,0.0,2,Kosta Nedeljković,2,LIV,1360,1340,AVL,1140,1300,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23,0,7,0,0,0,0,12,0,114011,0,2,2,0.0,0,-6274,732,7006,40,True,0,0,0,0,0.0,2,Kosta Nedeljković,2,CRY,1100,1090,AVL,1120,1200,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2024-12-01,0,6,0,0,0,0,13,0,109730,0,0,3,0.0,0,-4447,425,4872,40,False,0,0,0,0,0.0,2,Kosta Nedeljković,2,CHE,1130,1320,AVL,1140,1300,2024,0.0,
0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2024-12-04,0,4,0,0,0,0,14,0,106176,0,1,3,0.0,0,-3972,441,4413,40,True,0,0,0,0,0.0,2,Kosta Nedeljković,2,BRE,1120,1190,AVL,1120,1200,2024,0.0,
