assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,476,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,8,0,0,0,0,1,0,2053,0,1,0,0.0,0,0,0,0,45,True,0,2,Jayden Bogle,17,CRY,1120,1085,SHU,1045,1020,1,2023
0,0,0,0,0.0,476,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18 18:45:00+00:00,0,16,0,0,0,0,2,0,1753,0,1,2,0.0,0,-366,102,468,45,False,0,2,Jayden Bogle,17,NFO,1050,1080,SHU,1020,1060,1,2023
0,0,18,0,0.4,476,0.0,0.14,0.14,0.72,30,1,1,5.3,36.0,2023-08-27 13:00:00+00:00,19,13,0,0,0,0,3,0,1601,0,2,1,17.0,7,-202,96,298,45,True,0,2,Jayden Bogle,17,MCI,1360,1370,SHU,1045,1020,1,2023
0,0,0,0,0.0,476,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02 11:30:00+00:00,0,9,0,0,0,0,4,0,6195,0,2,2,0.0,0,3242,3966,724,45,True,0,2,Jayden Bogle,17,EVE,1125,1080,SHU,1045,1020,1,2023
0,0,18,1,10.8,476,0.05,0.05,0.0,1.32,48,0,0,1.9,6.4,2023-09-16 14:00:00+00:00,85,18,0,0,0,0,5,0,4460,1,1,2,2.0,6,-1921,429,2350,45,False,0,2,Jayden Bogle,17,TOT,1110,1230,SHU,1020,1060,1,2023
0,0,6,0,14.6,476,0.02,0.02,0.0,1.34,60,3,0,2.1,6.0,2023-09-24 15:30:00+00:00,45,15,0,0,0,0,6,0,6505,1,8,0,0.0,0,1289,2013,724,45,True,0,2,Jayden Bogle,17,NEW,1210,1355,SHU,1045,1020,1,2023
0,0,1,0,5.8,476,0.06,0.14,0.08,1.67,69,2,0,1.9,2.4,2023-09-30 14:00:00+00:00,78,19,0,0,0,0,7,0,6167,1,0,2,11.0,1,-465,431,896,45,False,0,2,Jayden Bogle,17,WHU,1055,1150,SHU,1020,1060,1,2023
1,0,12,0,1.8,476,0.01,0.41,0.4,2.14,76,3,0,1.9,3.8,2023-10-07 14:00:00+00:00,90,10,0,0,0,0,8,0,7486,1,1,3,13.0,4,891,1570,679,45,False,0,2,Jayden Bogle,17,FUL,1050,1060,SHU,1020,1060,1,2023
0,0,10,0,2.0,476,0.01,0.01,0.0,1.05,89,2,0,1.4,12.0,2023-10-21 19:00:00+00:00,90,14,0,0,0,0,9,0,7297,1,2,1,0.0,1,-482,746,1228,45,True,0,2,Jayden Bogle,17,MUN,1210,1230,SHU,1045,1020,1,2023
0,0,1,0,0.1,476,0.0,0.0,0.0,1.46,91,3,0,0.0,0.0,2023-10-28 14:00:00+00:00,70,1,0,0,0,0,10,0,7823,1,0,5,0.0,0,344,1039,695,45,False,1,2,Jayden Bogle,17,ARS,1370,1330,SHU,1020,1060,1,2023
0,0,8,0,1.0,476,0.02,0.07,0.05,1.33,109,1,0,2.5,12.6,2023-11-04 15:00:00+00:00,90,20,0,0,0,0,11,0,7425,1,1,2,11.0,2,-584,487,1071,45,True,0,2,Jayden Bogle,17,WOL,1105,1100,SHU,1045,1020,1,2023
1,0,10,0,6.1,476,0.03,0.32,0.29,1.54,114,1,0,3.0,2.0,2023-11-12 14:00:00+00:00,90,5,0,0,0,0,12,0,7488,1,1,1,22.0,4,-101,401,502,45,False,1,2,Jayden Bogle,17,BHA,1070,1135,SHU,1020,1060,1,2023
