assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,2,0,0,0,0,1,0,8495,0,0,2,0.0,0,0,0,0,50,True,0,3,Siriki Dembélé,3.0,AVL,1075,1130,BOU,1020,1050,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,13,0,0,0,0,2,0,9636,0,0,4,0.0,0,-1170,409,1579,50,False,0,3,Siriki Dembélé,3.0,MCI,1340,1360,BOU,1110,1080,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,1,0,0,0,0,3,0,9303,0,3,0,0.0,0,-1131,509,1640,49,True,0,3,Siriki Dembélé,3.0,ARS,1250,1320,BOU,1020,1050,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,12,0,0,0,0,4,0,8628,0,0,9,0.0,0,-1146,225,1371,49,False,0,3,Siriki Dembélé,3.0,LIV,1180,1260,BOU,1110,1080,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,20,0,0,0,0,5,0,8309,0,0,0,0.0,0,-647,186,833,48,True,0,3,Siriki Dembélé,3.0,WOL,1100,1080,BOU,1020,1050,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,16,0,0,0,0,6,0,8256,0,3,2,0.0,0,-447,366,813,48,False,0,3,Siriki Dembélé,3.0,NFO,1065,1030,BOU,1110,1080,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,15,0,0,0,0,8,0,8268,0,1,1,0.0,0,-114,137,251,48,False,0,3,Siriki Dembélé,3.0,NEW,1250,1165,BOU,1110,1080,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,4,0,0,0,0,9,0,8309,0,0,0,0.0,0,-148,265,413,48,True,0,3,Siriki Dembélé,3.0,BRE,1160,1200,BOU,1020,1050,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,11,0,0,0,0,10,0,8299,0,1,2,0.0,0,-164,298,462,48,True,0,3,Siriki Dembélé,3.0,LEI,1110,1120,BOU,1020,1050,2022
0,0,0,0,0.0,731,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,9,0,0,0,0,11,0,8268,0,2,2,0.0,0,-145,199,344,47,False,0,3,Siriki Dembélé,3.0,FUL,1070,1120,BOU,1110,1080,2022
