assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,84,14,0,0,0.0,0.0,2020-09-20 18:00:00+00:00,0,9,0,0,0,0,2,0,1333,2,4,0.0,0,-295,45,340,50,False,0,3,Jack Cork,4,LEI,1190,1150,BUR,1090,1080,0
0,0,0,0,0.0,84,20,0,0,0.0,0.0,2020-09-26 19:00:00+00:00,0,16,0,0,0,0,3,0,1200,1,0,0.0,0,-170,9641,9811,50,True,0,3,Jack Cork,4,SOU,1110,1160,BUR,1040,1040,0
0,0,0,0,0.0,84,36,0,0,0.0,0.0,2020-10-03 19:00:00+00:00,0,14,0,0,0,0,4,0,1129,1,3,0.0,0,-84,20,104,50,False,0,3,Jack Cork,4,NEW,1050,1030,BUR,1090,1080,0
0,0,0,0,0.0,84,48,0,0,0.0,0.0,2020-10-19 16:30:00+00:00,0,18,0,0,0,0,5,0,1176,0,0,0.0,0,29,104,75,50,False,0,3,Jack Cork,4,WBA,1040,1050,BUR,1090,1080,0
0,0,0,0,0.0,84,52,0,0,0.0,0.0,2020-10-26 20:00:00+00:00,0,17,0,0,0,0,6,0,1113,1,0,0.0,0,-64,33,97,50,True,0,3,Jack Cork,4,TOT,1170,1290,BUR,1040,1040,0
0,0,0,0,0.0,84,60,0,0,0.0,0.0,2020-10-31 15:00:00+00:00,0,5,0,0,0,0,7,0,1092,3,0,0.0,0,-23,26,49,50,True,0,3,Jack Cork,4,CHE,1300,1310,BUR,1040,1040,0
0,0,0,0,0.0,84,70,0,0,0.0,0.0,2020-11-06 17:30:00+00:00,0,3,0,0,0,0,8,0,1097,0,0,0.0,0,-2,33,35,50,False,0,3,Jack Cork,4,BHA,1150,1100,BUR,1090,1080,0
0,0,0,0,0.0,84,80,0,0,0.0,0.0,2020-11-23 17:30:00+00:00,0,6,0,0,0,0,9,0,1091,0,1,0.0,0,-8,44,52,50,True,0,3,Jack Cork,4,CRY,1120,1020,BUR,1040,1040,0
0,0,0,0,0.0,84,95,0,0,0.0,0.0,2020-11-28 15:00:00+00:00,0,12,0,0,0,0,10,0,1166,0,5,0.0,0,60,105,45,50,False,0,3,Jack Cork,4,MCI,1280,1340,BUR,1090,1080,0
0,0,0,0,0.0,84,101,0,0,0.0,0.0,2020-12-05 12:30:00+00:00,0,7,0,0,0,0,11,0,1124,1,1,0.0,0,-41,65,106,50,True,0,3,Jack Cork,4,EVE,1100,1140,BUR,1040,1040,0
0,0,0,0,0.0,84,109,0,0,0.0,0.0,2020-12-13 19:15:00+00:00,0,1,0,0,0,0,12,0,1236,1,0,0.0,0,108,174,66,50,False,0,3,Jack Cork,4,ARS,1130,1220,BUR,1090,1080,0
0,0,0,0,0.0,84,120,0,0,0.0,0.0,2020-12-17 18:00:00+00:00,0,2,0,0,0,0,13,0,1147,0,0,0.0,0,-90,4,94,50,False,0,3,Jack Cork,4,AVL,1120,1080,BUR,1090,1080,0
0,0,0,0,0.0,84,130,0,0,0.0,0.0,2020-12-21 17:30:00+00:00,0,20,0,0,0,0,14,0,1135,1,2,0.0,0,-13,10,23,50,True,0,3,Jack Cork,4,WOL,1130,1120,BUR,1040,1040,0
0,0,0,0,0.0,84,142,0,0,0.0,0.0,2020-12-27 12:00:00+00:00,0,10,0,0,0,0,15,0,1120,0,1,0.0,0,-18,11,29,50,False,0,3,Jack Cork,4,LEE,1060,1210,BUR,1090,1080,0
0,0,0,0,0.0,84,150,0,0,0.0,0.0,2020-12-29 18:00:00+00:00,0,15,0,0,0,0,16,0,1119,0,1,0.0,0,-3,6,9,50,True,0,3,Jack Cork,4,SHU,1070,1010,BUR,1040,1040,0
0,0,0,0,0.0,84,379,0,0,0.0,0.0,2021-01-12 20:15:00+00:00,0,13,0,0,0,0,18,0,1198,1,0,0.0,0,23,60,37,50,True,0,3,Jack Cork,4,MUN,1280,1310,BUR,1040,1040,0
0,0,0,0,0.0,84,187,0,0,0.0,0.0,2021-01-16 15:00:00+00:00,0,19,0,0,0,0,19,0,1174,0,1,0.0,0,15,50,35,50,False,0,3,Jack Cork,4,WHU,1140,1260,BUR,1090,1080,0
