assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,7,0,0,0,0,1,0,60915,0,2,0,0.0,0,0,0,0,40,False,0,1,Matt Turner,1,CRY,1110,1060,ARS,1250,1320,2022,,1.43601,13.0,1.43601,1.20637,8.0,1.20637
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,11,0,0,0,0,2,0,73999,0,2,4,0.0,0,-2489,4057,6546,40,True,0,1,Matt Turner,1,LEI,1110,1120,ARS,1250,1240,2022,,3.0107,10.0,3.0107,0.690679,5.0,0.690679
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,3,0,0,0,0,3,0,72486,0,3,0,0.0,0,-6909,4011,10920,40,False,0,1,Matt Turner,1,BOU,1020,1050,ARS,1250,1320,2022,,1.71081,8.0,1.71081,0.211335,1.0,0.211335
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,9,0,0,0,0,4,0,69615,0,1,2,0.0,0,-6448,2566,9014,39,True,0,1,Matt Turner,1,FUL,1065,1140,ARS,1250,1240,2022,,2.47427,17.0,2.47427,0.926007,1.0,0.926007
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,2,0,0,0,0,5,0,92971,0,1,2,0.0,0,9981,17099,7118,39,True,0,1,Matt Turner,1,AVL,1075,1130,ARS,1250,1240,2022,,2.79971,18.0,2.79971,0.297168,3.0,0.297168
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,14,0,0,0,0,6,0,130171,0,1,3,0.0,0,20600,30415,9815,39,False,0,1,Matt Turner,1,MUN,1140,1165,ARS,1250,1320,2022,,1.42238,16.0,1.42238,2.02904,5.0,2.02904
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,4,0,0,0,0,8,0,162537,0,3,0,0.0,0,2563,9355,6792,39,False,0,1,Matt Turner,1,BRE,1100,1130,ARS,1250,1320,2022,,1.32021,9.0,1.32021,0.54011,3.0,0.54011
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,18,0,0,0,0,9,0,166867,0,1,3,0.0,0,10179,18515,8336,39,True,0,1,Matt Turner,1,TOT,1210,1230,ARS,1250,1240,2022,,2.48403,12.0,2.48403,1.5027,2.0,0.741526
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,12,0,0,0,0,10,0,172798,0,2,3,0.0,0,3941,13237,9296,39,True,0,1,Matt Turner,1,LIV,1250,1300,ARS,1250,1240,2022,,2.81968,14.0,2.05851,0.765151,4.0,0.765151
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,24,0,0,0,0,11,0,168001,0,1,0,0.0,0,-4889,6869,11758,39,False,0,1,Matt Turner,1,LEE,1070,1130,ARS,1250,1320,2022,,0.821757,5.0,0.821757,2.02232,8.0,1.26115
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,17,0,0,0,0,13,0,167134,0,1,1,0.0,0,-920,5121,6041,39,False,0,1,Matt Turner,1,SOU,1070,1060,ARS,1250,1320,2022,,1.57897,8.0,1.57897,0.622653,7.0,0.622653
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,16,0,0,0,0,14,0,163119,0,0,5,0.0,0,-4752,3517,8269,39,True,0,1,Matt Turner,1,NFO,1100,1105,ARS,1250,1240,2022,,3.00699,21.0,3.00699,0.206127,2.0,0.206127
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,6,0,0,0,0,15,0,157436,0,1,0,0.0,0,-6124,1816,7940,39,False,0,1,Matt Turner,1,CHE,1190,1140,ARS,1250,1320,2022,,2.37846,3.0,2.37846,0.278815,5.0,0.278815
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,20,0,0,0,0,16,0,157746,0,2,0,0.0,0,-653,5408,6061,39,False,0,1,Matt Turner,1,WOL,1100,1060,ARS,1250,1320,2022,,2.27996,4.0,2.27996,0.512339,4.0,0.512339
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2022-12-26T20:00:00Z,0,19,0,0,0,0,17,0,162802,0,1,3,0.0,0,3749,30495,26746,39,True,0,1,Matt Turner,1,WHU,1150,1110,ARS,1250,1240,2022,,1.88828,14.0,1.88828,1.02652,1.0,0.265347
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,5,0,0,0,0,18,0,162890,0,4,2,0.0,0,-597,3057,3654,39,False,0,1,Matt Turner,1,BHA,1140,1200,ARS,1250,1320,2022,,3.22106,8.0,3.22106,1.15663,9.0,1.15663
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,15,0,0,0,0,19,0,160251,0,0,0,0.0,0,-2988,1457,4445,39,True,0,1,Matt Turner,1,NEW,1300,1220,ARS,1250,1240,2022,,0.970637,9.0,0.970637,0.959523,4.0,0.959523
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,18,0,0,0,0,20,0,164399,0,2,0,0.0,0,-761,4731,5492,39,False,0,1,Matt Turner,1,TOT,1140,1170,ARS,1250,1320,2022,,2.04232,8.0,2.04232,1.71032,8.0,1.71032
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,14,0,0,0,0,21,0,157295,0,2,3,0.0,0,-3396,1937,5333,39,True,0,1,Matt Turner,1,MUN,1220,1220,ARS,1250,1240,2022,,2.90273,15.0,2.90273,0.272246,1.0,0.272246
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,8,0,0,0,0,22,0,150256,0,0,1,0.0,0,-7325,1647,8972,39,False,0,1,Matt Turner,1,EVE,1070,1040,ARS,1250,1320,2022,,0.690102,11.0,0.690102,2.09191,4.0,2.09191
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,4,0,0,0,0,23,0,144812,0,1,1,0.0,0,-5715,1014,6729,39,True,0,1,Matt Turner,1,BRE,1160,1200,ARS,1250,1240,2022,,1.36738,21.0,1.36738,2.17538,15.0,2.17538
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,13,0,0,0,0,23,0,144812,0,3,1,0.0,0,-5715,1014,6729,39,True,0,1,Matt Turner,1,MCI,1340,1380,ARS,1250,1240,2022,,1.70139,9.0,0.940216,2.00841,7.0,2.00841
0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,2,0,0,0,0,24,0,146486,0,4,2,0.0,0,707,3581,2874,38,False,0,1,Matt Turner,1,AVL,1070,1070,ARS,1250,1320,2022,,2.85981,14.0,2.85981,0.335752,2.0,0.335752
