assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,20,0,0.3,465,9,4,0,5.1,46.8,2021-08-15 13:00:00+00:00,90,19,0,0,0,0,1,0,14823,4,2,4.0,0,0,0,0,45,True,0,2,Federico Fernández,14,WHU,1150,1180,NEW,1050,1040,1
0,0,16,0,13.1,465,11,2,0,2.5,5.4,2021-08-21 14:00:00+00:00,77,2,0,0,0,0,2,0,16228,0,2,6.0,1,-940,877,1817,45,False,0,2,Federico Fernández,14,AVL,1140,1090,NEW,1030,1070,1
0,0,11,0,0.0,465,25,2,0,3.3,33.4,2021-08-28 14:00:00+00:00,90,16,0,0,0,0,3,0,16143,2,2,0.0,1,-978,1115,2093,45,True,0,2,Federico Fernández,14,SOU,1140,1090,NEW,1050,1040,1
0,0,0,0,0.0,465,38,0,0,0.0,0.0,2021-09-11 14:00:00+00:00,0,13,0,0,0,0,4,0,14819,1,4,0.0,0,-2274,622,2896,45,False,0,2,Federico Fernández,14,MUN,1170,1190,NEW,1030,1070,1
0,0,0,0,0.0,465,46,0,0,0.0,0.0,2021-09-17 19:00:00+00:00,0,10,0,0,0,0,5,0,14480,1,1,0.0,0,-955,838,1793,45,True,0,2,Federico Fernández,14,LEE,1070,1100,NEW,1050,1040,1
0,0,10,0,0.1,465,60,1,0,5.4,18.4,2021-09-25 14:00:00+00:00,90,18,0,0,0,0,6,0,13341,1,1,35.0,2,-1316,266,1582,44,False,0,2,Federico Fernández,14,WAT,1090,1120,NEW,1030,1070,1
0,0,12,0,0.3,465,70,2,0,1.0,4.0,2021-10-02 14:00:00+00:00,90,20,0,0,0,0,7,0,13182,1,2,6.0,1,-417,298,715,44,False,0,2,Federico Fernández,14,WOL,1150,1080,NEW,1030,1070,1
0,0,0,0,0.0,465,77,0,0,0.0,0.0,2021-10-17 15:30:00+00:00,0,17,0,0,0,0,8,0,12995,3,2,0.0,0,-372,307,679,44,True,0,2,Federico Fernández,14,TOT,1200,1210,NEW,1050,1040,1
0,0,0,0,0.0,465,85,0,0,0.0,0.0,2021-10-23 14:00:00+00:00,0,7,0,0,0,0,9,0,12670,1,1,0.0,0,-442,229,671,44,False,0,2,Federico Fernández,14,CRY,1110,1080,NEW,1030,1070,1
0,0,0,0,0.0,465,96,0,0,0.0,0.0,2021-10-30 14:00:00+00:00,0,6,0,0,0,0,10,0,12106,3,0,0.0,0,-674,117,791,44,True,0,2,Federico Fernández,14,CHE,1300,1290,NEW,1050,1040,1
0,0,0,0,0.0,465,103,0,0,0.0,0.0,2021-11-06 17:30:00+00:00,0,4,0,0,0,0,11,0,11866,1,1,0.0,0,-346,118,464,43,False,0,2,Federico Fernández,14,BHA,1160,1100,NEW,1030,1070,1
0,0,0,0,0.0,465,116,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,3,0,0,0,0,12,0,11728,3,3,0.0,0,-247,178,425,43,True,0,2,Federico Fernández,14,BRE,1150,1120,NEW,1050,1040,1
0,0,0,0,0.0,465,121,0,0,0.0,0.0,2021-11-27 12:30:00+00:00,0,1,0,0,0,0,13,0,11493,0,2,0.0,0,-338,88,426,43,False,0,2,Federico Fernández,14,ARS,1150,1190,NEW,1030,1070,1
1,0,19,0,0.0,465,138,1,0,3.7,19.2,2021-11-30 19:30:00+00:00,79,15,0,0,0,0,14,0,11465,1,1,18.0,5,-85,228,313,43,True,0,2,Federico Fernández,14,NOR,1040,1030,NEW,1050,1040,1
0,0,3,0,0.0,465,145,0,0,0.2,2.2,2021-12-04 15:00:00+00:00,5,5,0,0,0,0,15,0,12088,0,1,0.0,1,487,822,335,43,True,0,2,Federico Fernández,14,BUR,1130,1100,NEW,1050,1040,1
0,0,0,0,0.0,465,157,0,0,0.0,0.0,2021-12-12 14:00:00+00:00,0,9,0,0,0,0,16,0,11718,0,4,0.0,0,-397,136,533,43,False,0,2,Federico Fernández,14,LEI,1100,1150,NEW,1030,1070,1
0,0,0,0,0.0,465,169,0,0,0.0,0.0,2021-12-16 20:00:00+00:00,0,11,0,0,0,0,17,0,11517,1,3,0.0,0,-238,61,299,43,False,0,2,Federico Fernández,14,LIV,1300,1340,NEW,1030,1070,1
0,0,0,0,0.0,465,175,0,0,0.0,0.0,2021-12-19 14:00:00+00:00,0,12,0,0,0,0,18,0,10894,4,0,0.0,0,-549,148,697,43,True,0,2,Federico Fernández,14,MCI,1360,1360,NEW,1050,1040,1
