assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,3,0,0.0,241,0.0,0.0,0.0,0.0,7,0,0,0.0,0.2,2023-08-12 14:00:00+00:00,1,17,0,0,0,0,1,0,73828,0,1,0,0.0,1,0,0,0,40,False,0,2,James Tomkins,8,SHU,1045,1020,CRY,1120,1085,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2023-08-21 19:00:00+00:00,0,1,0,0,0,0,2,0,87036,0,1,0,0.0,0,1603,6932,5329,40,True,0,2,James Tomkins,8,ARS,1370,1360,CRY,1080,1060,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2023-08-26 14:00:00+00:00,0,4,0,0,0,0,3,0,89170,0,1,1,0.0,0,-261,6653,6914,40,False,0,2,James Tomkins,8,BRE,1110,1090,CRY,1120,1085,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2023-09-03 13:00:00+00:00,0,20,0,0,0,0,4,0,85190,0,2,3,0.0,0,-4819,2607,7426,40,True,0,2,James Tomkins,8,WOL,1105,1100,CRY,1080,1060,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,2,0,0,0,0,5,0,81211,0,1,3,0.0,0,-5194,1815,7009,40,False,0,2,James Tomkins,8,AVL,1140,1180,CRY,1120,1085,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23 14:00:00+00:00,0,10,0,0,0,0,6,0,71798,0,0,0,0.0,0,-9372,80,9452,40,True,0,2,James Tomkins,8,FUL,1180,1170,CRY,1080,1060,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,14,0,0,0,0,7,0,64173,0,1,0,0.0,0,-7368,87,7455,40,False,0,2,James Tomkins,8,MUN,1130,1120,CRY,1120,1085,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07 16:30:00+00:00,0,16,0,0,0,0,8,0,59132,0,0,0,0.0,0,-5223,92,5315,40,True,0,2,James Tomkins,8,NFO,1125,1080,CRY,1080,1060,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,15,0,0,0,0,9,0,57870,0,0,4,0.0,0,-1954,658,2612,40,False,0,2,James Tomkins,8,NEW,1050,1160,CRY,1120,1085,1,2023
0,0,0,0,0.0,241,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27 19:00:00+00:00,0,18,0,0,0,0,10,0,54598,0,2,1,0.0,0,-3249,133,3382,40,True,0,2,James Tomkins,8,TOT,1150,1310,CRY,1080,1060,1,2023
