assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,8,0,0,0,0,1,0,3105,0,1,0,0.0,0,0,0,0,55,True,0,4,Iliman Ndiaye,17,CRY,1120,1085,SHU,1045,1020,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18 18:45:00+00:00,0,16,0,0,0,0,2,0,1827,0,1,2,0.0,0,-1240,0,1240,55,False,0,4,Iliman Ndiaye,17,NFO,1050,1080,SHU,1020,1060,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27 13:00:00+00:00,0,13,0,0,0,0,3,0,1496,0,2,1,0.0,0,-372,0,372,55,True,0,4,Iliman Ndiaye,17,MCI,1360,1370,SHU,1045,1020,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02 11:30:00+00:00,0,9,0,0,0,0,4,0,1332,0,2,2,0.0,0,-169,0,169,55,True,0,4,Iliman Ndiaye,17,EVE,1125,1080,SHU,1045,1020,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,18,0,0,0,0,5,0,1195,0,1,2,0.0,0,-143,0,143,55,False,0,4,Iliman Ndiaye,17,TOT,1110,1230,SHU,1020,1060,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24 15:30:00+00:00,0,15,0,0,0,0,6,0,1148,0,8,0,0.0,0,-49,0,49,55,True,0,4,Iliman Ndiaye,17,NEW,1210,1355,SHU,1045,1020,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,19,0,0,0,0,7,0,1102,0,0,2,0.0,0,-45,0,45,55,False,0,4,Iliman Ndiaye,17,WHU,1055,1150,SHU,1020,1060,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,10,0,0,0,0,8,0,1067,0,1,3,0.0,0,-37,0,37,55,False,0,4,Iliman Ndiaye,17,FUL,1050,1060,SHU,1020,1060,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21 19:00:00+00:00,0,14,0,0,0,0,9,0,1048,0,2,1,0.0,0,-18,0,18,55,True,0,4,Iliman Ndiaye,17,MUN,1210,1230,SHU,1045,1020,1,2023
0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2023-10-28 14:00:00+00:00,0,1,0,0,0,0,10,0,1037,0,0,5,0.0,0,-11,0,11,55,False,0,4,Iliman Ndiaye,17,ARS,1370,1330,SHU,1020,1060,1,2023
