assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,-3,0,1.3,358,5,1,0,0.1,0.0,2020-09-13 13:00:00+00:00,59,9,0,0,0,0,1,0,13584,3,0,2.0,1,0,0,0,55,True,0,4,Callum Robinson,18,1,LEI,1150,1230,WBA,1040,1050,0,2020
0,0,2,0,25.0,358,12,5,0,4.6,7.6,2020-09-19 11:30:00+00:00,90,7,0,0,0,0,2,0,16285,2,5,13.0,2,88,4678,4590,55,False,0,4,Callum Robinson,18,2,EVE,1130,1200,WBA,1000,1040,0,2020
0,3,54,0,4.0,358,27,1,2,10.3,64.0,2020-09-26 16:30:00+00:00,65,5,0,0,0,0,3,0,15578,3,3,35.0,13,-1685,3836,5521,55,True,0,4,Callum Robinson,18,3,CHE,1300,1310,WBA,1040,1050,0,2020
0,0,3,0,2.0,358,37,1,0,0.7,1.2,2020-10-04 11:00:00+00:00,59,16,0,0,0,0,4,0,74722,0,2,4.0,1,47858,62755,14897,55,False,0,4,Callum Robinson,18,4,SOU,1030,1110,WBA,1000,1040,0,2020
0,0,1,0,1.3,358,48,0,0,0.1,0.0,2020-10-19 16:30:00+00:00,17,4,0,0,0,0,5,0,61693,0,0,0.0,1,-10669,19782,30451,55,True,0,4,Callum Robinson,18,5,BUR,1090,1080,WBA,1040,1050,0,2020
1,0,15,0,6.7,358,51,0,0,1.5,4.6,2020-10-26 17:30:00+00:00,27,3,0,0,0,0,6,0,58564,1,1,4.0,4,-5357,9417,14774,55,False,0,4,Callum Robinson,18,6,BHA,1150,1100,WBA,1000,1040,0,2020
0,0,1,0,0.5,358,61,0,0,3.7,0.0,2020-11-02 17:30:00+00:00,34,8,0,0,0,0,7,0,57067,0,2,38.0,1,-2568,7723,10291,55,False,0,4,Callum Robinson,18,7,FUL,1150,1040,WBA,1000,1040,0,2020
0,0,10,1,33.3,358,77,0,0,6.6,8.6,2020-11-08 12:00:00+00:00,66,17,0,0,0,0,8,0,50156,1,0,24.0,2,-6965,4138,11103,55,True,0,4,Callum Robinson,18,8,TOT,1170,1290,WBA,1040,1050,0,2020
0,0,3,0,1.3,358,84,0,0,0.4,0.0,2020-11-21 20:00:00+00:00,28,13,0,0,0,0,9,0,44290,0,1,4.0,1,-6254,3912,10166,55,False,0,4,Callum Robinson,18,9,MUN,1250,1240,WBA,1000,1040,0,2020
0,0,4,1,6.4,358,97,0,0,1.8,1.4,2020-11-28 20:00:00+00:00,64,15,0,0,0,0,10,0,46143,0,1,10.0,2,308,5459,5151,55,True,0,4,Callum Robinson,18,10,SHU,1070,1010,WBA,1040,1050,0,2020
0,0,2,0,7.5,358,107,2,0,1.0,0.4,2020-12-06 12:00:00+00:00,28,6,0,0,0,0,11,0,46838,5,1,2.0,1,140,6216,6076,55,True,0,4,Callum Robinson,18,11,CRY,1120,1020,WBA,1040,1050,0,2020
0,0,4,0,26.4,358,116,1,0,3.0,3.8,2020-12-12 15:00:00+00:00,45,14,0,0,0,0,12,0,41525,1,2,0.0,1,-4605,2071,6676,55,False,0,4,Callum Robinson,18,12,NEW,1050,1030,WBA,1000,1040,0,2020
0,0,0,0,0.0,358,128,0,0,0.0,0.0,2020-12-15 20:00:00+00:00,0,12,0,0,0,0,13,0,39669,1,1,0.0,0,-2287,1999,4286,55,False,0,4,Callum Robinson,18,13,MCI,1280,1340,WBA,1000,1040,0,2020
0,0,3,0,0.0,358,138,2,0,0.0,0.0,2020-12-20 19:15:00+00:00,7,2,0,0,0,0,14,0,36666,3,0,0.0,1,-3041,1114,4155,55,True,0,4,Callum Robinson,18,14,AVL,1140,1100,WBA,1040,1050,0,2020
0,0,11,0,16.7,358,144,1,0,2.3,6.4,2020-12-27 16:30:00+00:00,72,11,0,0,0,0,15,0,33603,1,1,0.0,2,-3104,688,3792,55,False,0,4,Callum Robinson,18,15,LIV,1190,1300,WBA,1000,1040,0,2020
0,0,7,0,1.8,358,158,5,0,1.4,3.2,2020-12-29 18:00:00+00:00,90,10,0,0,0,0,16,0,33751,5,0,9.0,2,-123,1523,1646,54,True,0,4,Callum Robinson,18,16,LEE,1150,1170,WBA,1040,1050,0,2020
0,0,15,0,34.6,358,168,4,0,5.4,17.2,2021-01-02 20:00:00+00:00,90,1,0,0,0,0,17,0,33298,4,0,2.0,2,-530,1773,2303,54,True,0,4,Callum Robinson,18,17,ARS,1150,1210,WBA,1040,1050,0,2020
2,1,25,0,0.7,358,188,2,0,5.1,7.0,2021-01-16 12:30:00+00:00,90,20,0,0,0,0,19,0,51275,3,2,43.0,9,13679,17945,4266,54,False,0,4,Callum Robinson,18,19,WOL,1120,1040,WBA,1000,1040,0,2020
0,0,7,0,2.8,358,175,2,0,0.7,1.4,2021-01-19 18:00:00+00:00,90,19,0,0,0,0,19,0,51275,1,2,3.0,2,13679,17945,4266,54,False,0,4,Callum Robinson,18,19,WHU,1140,1260,WBA,1000,1040,0,2020
0,0,1,0,0.5,358,193,4,0,0.2,0.0,2021-01-26 20:15:00+00:00,45,12,0,0,0,0,20,0,59607,5,0,4.0,1,11500,22238,10738,54,True,0,4,Callum Robinson,18,20,MCI,1320,1350,WBA,1040,1050,0,2020
0,0,2,0,0.8,358,207,1,0,0.0,0.0,2021-01-30 15:00:00+00:00,45,8,0,0,0,0,21,0,79227,2,2,0.0,1,19010,25995,6985,54,True,0,4,Callum Robinson,18,21,FUL,1110,1060,WBA,1040,1050,0,2020
0,0,2,0,0.7,358,214,1,0,5.5,10.0,2021-02-02 18:00:00+00:00,67,15,0,0,0,0,22,0,79525,1,2,44.0,2,189,12784,12595,54,False,0,4,Callum Robinson,18,22,SHU,1020,1000,WBA,1000,1040,0,2020
0,0,0,0,0.0,358,227,0,0,0.0,0.0,2021-02-07 12:00:00+00:00,0,17,0,0,0,0,23,0,65970,0,2,0.0,0,-13401,3014,16415,54,False,0,4,Callum Robinson,18,23,TOT,1130,1250,WBA,1000,1040,0,2020
0,0,0,0,0.0,358,237,0,0,0.0,0.0,2021-02-14 14:00:00+00:00,0,13,0,0,0,0,24,0,56372,1,1,0.0,0,-9462,3168,12630,54,True,0,4,Callum Robinson,18,24,MUN,1280,1310,WBA,1040,1050,0,2020
0,0,0,0,0.0,358,242,0,0,0.0,0.0,2021-02-20 15:00:00+00:00,0,4,0,0,0,0,25,0,53510,0,0,0.0,0,-3589,3569,7158,54,False,0,4,Callum Robinson,18,25,BUR,1040,1040,WBA,1000,1040,0,2020
0,0,0,0,0.0,358,258,0,0,0.0,0.0,2021-02-27 15:00:00+00:00,0,3,0,0,0,0,26,0,51512,0,1,0.0,0,-2227,6484,8711,54,True,0,4,Callum Robinson,18,26,BHA,1190,1130,WBA,1040,1050,0,2020
0,0,0,0,0.0,358,287,0,0,0.0,0.0,2021-03-04 18:00:00+00:00,0,7,0,0,0,0,26,0,51512,1,0,0.0,0,-2227,6484,8711,54,True,0,4,Callum Robinson,18,26,EVE,1100,1140,WBA,1040,1050,0,2020
