assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,1,0,0,0,0,1,0,4045,0,2,0,0.0,0,0,0,0,45,True,0,3,Jesurun Rak-Sakyi,7,ARS,1250,1320,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2022-08-15T19:00:00Z,0,12,0,0,0,0,2,0,4108,0,1,1,0.0,0,-541,241,782,45,False,0,3,Jesurun Rak-Sakyi,7,LIV,1180,1260,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,0,3,0,2908,0,1,3,0.0,0,-1173,0,1173,45,True,0,3,Jesurun Rak-Sakyi,7,AVL,1075,1130,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,0,4,0,2406,0,2,4,0.0,0,-555,0,555,45,False,0,3,Jesurun Rak-Sakyi,7,MCI,1340,1360,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,4,0,0,0,0,5,0,2104,0,1,1,0.0,0,-307,0,307,45,True,0,3,Jesurun Rak-Sakyi,7,BRE,1160,1200,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,15,0,0,0,0,6,0,1871,0,0,0,0.0,0,-240,0,240,45,False,0,3,Jesurun Rak-Sakyi,7,NEW,1250,1165,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,6,0,0,0,0,9,0,1582,0,2,1,0.0,0,-76,0,76,45,True,0,3,Jesurun Rak-Sakyi,7,CHE,1220,1220,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,24,0,0,0,0,10,0,1512,0,1,2,0.0,0,-72,0,72,45,True,0,3,Jesurun Rak-Sakyi,7,LEE,1075,1120,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2022-10-15T11:30:00Z,0,11,0,0,0,0,11,0,1446,0,0,0,0.0,0,-63,0,63,45,False,0,3,Jesurun Rak-Sakyi,7,LEI,1065,1200,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,20,0,0,0,0,12,0,1398,0,1,2,0.0,0,-32,0,32,45,True,0,3,Jesurun Rak-Sakyi,7,WOL,1100,1080,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,1402,0,0,3,0.0,0,-17,0,17,45,False,0,3,Jesurun Rak-Sakyi,7,EVE,1070,1040,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,17,0,0,0,0,14,0,1363,0,0,1,0.0,0,-39,0,39,45,True,0,3,Jesurun Rak-Sakyi,7,SOU,1070,1080,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,19,0,0,0,0,15,0,1312,0,2,1,0.0,0,-50,0,50,45,False,0,3,Jesurun Rak-Sakyi,7,WHU,1145,1060,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,16,0,0,0,0,16,0,1277,0,0,1,0.0,0,-38,0,38,45,False,0,3,Jesurun Rak-Sakyi,7,NFO,1065,1030,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,9,0,0,0,0,17,0,1209,0,3,0,0.0,0,-68,0,68,45,True,0,3,Jesurun Rak-Sakyi,7,FUL,1065,1140,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,3,0,0,0,0,18,0,1188,0,2,0,0.0,0,-20,0,20,45,False,0,3,Jesurun Rak-Sakyi,7,BOU,1020,1050,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,18,0,0,0,0,19,0,1177,0,4,0,0.0,0,-10,0,10,45,True,0,3,Jesurun Rak-Sakyi,7,TOT,1210,1230,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,0,20,0,1163,0,0,1,0.0,0,-15,0,15,45,False,0,3,Jesurun Rak-Sakyi,7,CHE,1190,1140,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,0,20,0,1163,0,1,1,0.0,0,-15,0,15,45,True,0,3,Jesurun Rak-Sakyi,7,MUN,1220,1220,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,15,0,0,0,0,21,0,1154,0,0,0,0.0,0,-10,0,10,45,True,0,3,Jesurun Rak-Sakyi,7,NEW,1300,1220,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,14,0,0,0,0,22,0,1145,0,1,2,0.0,0,-8,0,8,45,False,0,3,Jesurun Rak-Sakyi,7,MUN,1140,1165,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,5,0,0,0,0,23,0,1139,0,1,1,0.0,0,-7,0,7,45,True,0,3,Jesurun Rak-Sakyi,7,BHA,1150,1200,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,4,0,0,0,0,24,0,1128,0,1,1,0.0,0,-11,0,11,45,False,0,3,Jesurun Rak-Sakyi,7,BRE,1100,1130,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,12,0,0,0,0,25,0,1118,0,0,0,0.0,0,-9,0,9,45,True,0,3,Jesurun Rak-Sakyi,7,LIV,1250,1300,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,2,0,0,0,0,26,0,1117,0,0,1,0.0,0,-2,0,2,45,False,0,3,Jesurun Rak-Sakyi,7,AVL,1070,1070,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,13,0,0,0,0,27,0,1103,0,1,0,0.0,0,-14,0,14,45,True,0,3,Jesurun Rak-Sakyi,7,MCI,1340,1380,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,5,0,0,0,0,27,0,1103,0,0,1,0.0,0,-14,0,14,45,False,0,3,Jesurun Rak-Sakyi,7,BHA,1140,1200,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,271,0,0,0.0,0.0,2023-03-19T14:00:00Z,0,1,0,0,0,0,28,0,1100,0,1,4,0.0,0,-2,0,2,45,False,0,3,Jesurun Rak-Sakyi,7,ARS,1250,1240,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,11,0,0,0,0,29,0,1097,0,1,2,0.0,0,-4,0,4,45,True,0,3,Jesurun Rak-Sakyi,7,LEI,1110,1120,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,24,0,0,0,0,30,0,1093,0,5,1,0.0,0,-3,0,3,45,False,0,3,Jesurun Rak-Sakyi,7,LEE,1070,1130,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,1092,0,2,0,0.0,0,-2,0,2,45,False,0,3,Jesurun Rak-Sakyi,7,SOU,1070,1060,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,8,0,0,0,0,32,0,1089,0,0,0,0.0,0,-3,0,3,45,True,0,3,Jesurun Rak-Sakyi,7,EVE,1100,1090,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,20,0,0,0,0,33,0,1085,0,0,2,0.0,0,-4,0,4,45,False,0,3,Jesurun Rak-Sakyi,7,WOL,1100,1060,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,19,0,0,0,0,34,0,1083,0,3,4,0.0,0,-2,0,2,45,True,0,3,Jesurun Rak-Sakyi,7,WHU,1150,1110,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,348,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,18,0,0,0,0,35,0,1079,0,0,1,0.0,0,-4,0,4,45,False,0,3,Jesurun Rak-Sakyi,7,TOT,1140,1170,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,3,0,0,0,0,36,0,1079,0,0,2,0.0,0,0,0,0,45,True,0,3,Jesurun Rak-Sakyi,7,BOU,1110,1080,CRY,1110,1060,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,9,0,0,0,0,37,0,1076,0,2,2,0.0,0,-2,0,2,45,False,0,3,Jesurun Rak-Sakyi,7,FUL,1070,1120,CRY,1110,1090,2022,
0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,1075,0,1,1,0.0,0,-1,0,1,45,True,0,3,Jesurun Rak-Sakyi,7,NFO,1100,1105,CRY,1110,1060,2022,
