assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,610,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2024-08-19 19:00:00+00:00,0,11,0,0,0,0,1,0,8413,0,1,1,0.0,0,0,0,0,45,False,0,3,Mikey Moore,18,LEI,1060,1090,TOT,1170,1350,1,2024
0,0,0,0,0.0,610,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2024-08-24 14:00:00+00:00,0,8,0,0,0,0,2,0,16047,0,0,4,0.0,0,1567,3591,2024,45,True,0,3,Mikey Moore,18,EVE,1100,1100,TOT,1110,1330,1,2024
0,0,0,0,0.0,610,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01 12:30:00+00:00,0,15,0,0,0,0,3,0,20895,0,1,2,0.0,0,1808,6169,4361,45,False,0,3,Mikey Moore,18,NEW,1100,1130,TOT,1170,1350,1,2024
0,0,0,0,0.0,610,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2024-09-15 13:00:00+00:00,0,1,0,0,0,0,4,0,29383,0,1,0,0.0,0,4701,10285,5584,45,True,0,3,Mikey Moore,18,ARS,1360,1390,TOT,1110,1330,1,2024
0,0,3,0,0.1,610,0.0,0.0,0.0,0.0,49,0,0,0.2,0.2,2024-09-21 14:00:00+00:00,2,4,0,0,0,0,5,0,32025,0,1,3,2.0,1,1392,4714,3322,45,True,0,3,Mikey Moore,18,BRE,1120,1190,TOT,1110,1330,1,2024
0,0,2,0,0.3,610,0.0,0.04,0.04,0.19,57,0,0,0.2,0.0,2024-09-29 15:30:00+00:00,14,14,0,0,0,0,6,0,31752,0,3,0,3.0,1,-939,2605,3544,45,False,0,3,Mikey Moore,18,MUN,1130,1120,TOT,1170,1350,1,2024
0,0,4,0,0.1,610,0.0,0.0,0.0,0.0,64,0,0,0.3,1.0,2024-10-06 15:30:00+00:00,5,5,0,0,0,0,7,0,32621,0,2,3,2.0,1,139,3091,2952,45,False,0,3,Mikey Moore,18,BHA,1070,1130,TOT,1170,1350,1,2024
0,0,0,0,0.0,610,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2024-10-19 11:30:00+00:00,0,19,0,0,0,0,8,0,33119,0,1,4,0.0,0,-105,2281,2386,45,True,0,3,Mikey Moore,18,WHU,1070,1130,TOT,1110,1330,1,2024
0,0,3,0,2.0,610,0.03,0.03,0.0,0.75,86,1,0,0.3,0.6,2024-10-27 14:00:00+00:00,61,7,0,0,0,0,9,0,33993,1,0,1,0.0,2,565,2279,1714,45,False,0,3,Mikey Moore,18,CRY,1100,1090,TOT,1170,1350,1,2024
0,0,0,0,0.0,610,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2024-11-03 14:00:00+00:00,0,2,0,0,0,0,10,0,38907,0,1,4,0.0,0,4327,6417,2090,45,True,0,3,Mikey Moore,18,AVL,1140,1300,TOT,1110,1330,1,2024
