assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2023-08-11,0,13,0,0,0,0,1,0,2736,0,3,0,0.0,0,0,0,0,50,True,0,0,0,0,0.0,3,Jack Cork,,MCI,1360,1370,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2023-08-27,0,2,0,0,0,0,3,0,2562,0,3,1,0.0,0,-341,41,382,49,True,0,0,0,0,0.0,3,Jack Cork,,AVL,1220,1350,,,,2023
0,0,2,0,0.9,1103,0.0,0.01,0.0,0.13,34,0,0,0.5,1.8,2023-09-02,16,18,0,0,0,0,4,0,2384,0,5,2,2.0,1,-251,46,297,49,True,0,0,0,0,0.0,3,Jack Cork,,TOT,1150,1310,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18,0,16,0,0,0,0,5,0,2384,0,1,1,0.0,0,-113,51,164,49,False,0,0,0,0,0.0,3,Jack Cork,,NFO,1050,1080,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23,0,14,0,0,0,0,6,0,2346,0,1,0,0.0,0,-75,45,120,49,True,0,0,0,0,0.0,3,Jack Cork,,MUN,1210,1230,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30,0,15,0,0,0,0,7,0,2305,0,0,2,0.0,0,-58,50,108,48,False,0,0,0,0,0.0,3,Jack Cork,,NEW,1050,1160,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03,0,22,0,0,0,0,7,0,2305,0,2,1,0.0,0,-58,50,108,48,False,0,0,0,0,0.0,3,Jack Cork,,LUT,1020,1090,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07,0,6,0,0,0,0,8,0,2285,0,4,1,0.0,0,-72,54,126,48,True,0,0,0,0,0.0,3,Jack Cork,,CHE,1150,1230,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2023-10-21,0,4,0,0,0,0,9,0,2297,0,0,3,0.0,0,-33,53,86,48,False,0,0,0,0,0.0,3,Jack Cork,,BRE,1110,1090,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28,0,3,0,0,0,0,10,0,2253,0,1,2,0.0,0,-56,36,92,48,False,0,0,0,0,0.0,3,Jack Cork,,BOU,1055,1145,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04,0,7,0,0,0,0,11,0,2248,0,2,0,0.0,0,-25,51,76,48,True,0,0,0,0,0.0,3,Jack Cork,,CRY,1120,1085,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-11-11,0,1,0,0,0,0,12,0,2215,0,1,3,0.0,0,-51,26,77,48,False,0,0,0,0,0.0,3,Jack Cork,,ARS,1370,1330,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2023-11-25,0,19,0,0,0,0,13,0,2197,0,2,1,0.0,0,-46,46,92,48,True,0,0,0,0,0.0,3,Jack Cork,,WHU,1140,1150,,,,2023
0,0,0,0,0.0,1103,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2023-12-02,0,23,0,0,0,0,14,0,2156,0,0,5,0.0,0,-42,57,99,48,True,0,0,0,0,0.0,3,Jack Cork,,SHU,1020,1060,,,,2023
