assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,3,0,0.0,92,0.01,0.01,0.0,0.24,8,0,0,0.2,2.2,2023-08-13 13:00:00+00:00,18,18,0,0,0,0,1,0,286486,0,2,2,0.0,1,0,0,0,45,True,0,3,Shandon Baptiste,4,1,TOT,1150,1310,BRE,1110,1090,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19 14:00:00+00:00,0,10,0,0,0,0,2,0,282236,0,3,0,0.0,0,-15055,8481,23536,45,False,0,3,Shandon Baptiste,4,2,FUL,1050,1060,BRE,1055,1150,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2023-08-26 14:00:00+00:00,0,8,0,0,0,0,3,0,234868,0,1,1,0.0,0,-47736,2511,50247,45,True,0,3,Shandon Baptiste,4,3,CRY,1120,1085,BRE,1110,1090,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02 14:00:00+00:00,0,3,0,0,0,0,4,0,172601,0,2,2,0.0,0,-62492,153,62645,45,True,0,3,Shandon Baptiste,4,4,BOU,1130,1075,BRE,1110,1090,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2023-09-16 16:30:00+00:00,0,15,0,0,0,0,5,0,140446,0,0,1,0.0,0,-33645,152,33797,44,False,0,3,Shandon Baptiste,4,5,NEW,1050,1160,BRE,1055,1150,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2023-09-23 16:30:00+00:00,0,9,0,0,0,0,6,0,123445,0,3,1,0.0,0,-17552,62,17614,44,True,0,3,Shandon Baptiste,4,6,EVE,1125,1080,BRE,1110,1090,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01 13:00:00+00:00,0,16,0,0,0,0,7,0,106708,0,1,1,0.0,0,-16106,72,16178,44,False,0,3,Shandon Baptiste,4,7,NFO,1050,1080,BRE,1055,1150,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,14,0,0,0,0,8,0,96232,0,1,2,0.0,0,-11163,930,12093,43,False,0,3,Shandon Baptiste,4,8,MUN,1130,1120,BRE,1055,1150,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,6,0,0,0,0,9,0,90821,0,0,3,0.0,0,-5986,2407,8393,43,True,0,3,Shandon Baptiste,4,9,BUR,1050,1050,BRE,1110,1090,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28 11:30:00+00:00,0,7,0,0,0,0,10,0,87756,0,2,0,0.0,0,-3280,3236,6516,43,False,0,3,Shandon Baptiste,4,10,CHE,1080,1170,BRE,1055,1150,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,19,0,0,0,0,11,0,85867,0,2,3,0.0,0,-2133,2003,4136,43,True,0,3,Shandon Baptiste,4,11,WHU,1140,1150,BRE,1110,1090,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2023-11-12 14:00:00+00:00,0,11,0,0,0,0,12,0,82459,0,0,3,0.0,0,-3248,1106,4354,43,False,0,3,Shandon Baptiste,4,12,LIV,1210,1270,BRE,1055,1150,1,2023
0,0,1,0,0.2,92,0.0,0.0,0.0,0.53,121,1,0,0.3,1.2,2023-11-25 17:30:00+00:00,18,1,0,0,0,0,13,0,88913,0,1,0,2.0,1,4489,8335,3846,43,True,0,3,Shandon Baptiste,4,13,ARS,1370,1360,BRE,1110,1090,1,2023
0,0,27,0,11.0,92,0.24,0.94,0.7,0.19,133,1,1,9.0,42.4,2023-12-02 15:00:00+00:00,20,12,0,0,0,0,14,0,94909,0,1,3,37.0,6,6064,9443,3379,43,True,0,3,Shandon Baptiste,4,14,LUT,1060,1120,BRE,1110,1090,1,2023
0,0,10,0,0.7,92,0.01,0.01,0.0,1.32,142,2,0,1.1,10.4,2023-12-06 19:30:00+00:00,68,5,0,0,0,0,15,0,117934,1,1,2,0.0,2,20850,23861,3011,43,False,0,3,Shandon Baptiste,4,15,BHA,1070,1135,BRE,1055,1150,1,2023
0,0,16,0,12.8,92,0.01,0.01,0.0,0.61,158,1,0,2.0,7.6,2023-12-09 15:00:00+00:00,64,17,0,0,0,0,16,0,131999,1,0,1,0.0,2,13868,19802,5934,43,False,0,3,Shandon Baptiste,4,16,SHU,1045,1020,BRE,1055,1150,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2023-12-17 14:00:00+00:00,0,2,0,0,0,0,17,0,133937,0,2,1,0.0,0,2296,13893,11597,43,True,0,3,Shandon Baptiste,4,17,AVL,1220,1350,BRE,1110,1090,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-12-27 19:30:00+00:00,0,20,0,0,0,0,19,0,125747,0,4,1,0.0,0,333,5450,5117,43,True,0,3,Shandon Baptiste,4,19,WOL,1105,1100,BRE,1110,1090,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30 15:00:00+00:00,0,8,0,0,0,0,20,0,117476,0,1,3,0.0,0,-7796,2344,10140,43,False,0,3,Shandon Baptiste,4,20,CRY,1080,1060,BRE,1055,1150,1,2023
0,0,4,0,0.7,92,0.0,0.0,0.0,0.21,203,0,0,0.5,1.8,2024-01-20 17:30:00+00:00,16,16,0,0,0,0,21,0,101996,0,2,3,2.0,1,-14964,658,15622,43,True,0,3,Shandon Baptiste,4,21,NFO,1125,1080,BRE,1110,1090,1,2023
0,0,3,0,0.3,92,0.01,0.2,0.19,0.03,216,0,0,2.3,5.2,2024-01-31 19:30:00+00:00,2,18,0,0,0,0,22,0,97478,0,2,3,17.0,1,-5378,609,5987,43,False,0,3,Shandon Baptiste,4,22,TOT,1110,1230,BRE,1055,1150,1,2023
0,0,3,0,0.0,92,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2024-02-05 20:00:00+00:00,1,13,0,0,0,0,23,0,95944,0,3,1,0.0,1,-1731,764,2495,43,True,0,3,Shandon Baptiste,4,23,MCI,1360,1370,BRE,1110,1090,1,2023
0,0,2,0,0.1,92,0.0,0.0,0.0,0.05,240,0,0,0.0,0.2,2024-02-10 15:00:00+00:00,5,20,0,0,0,0,24,0,94221,0,2,0,0.0,1,-1775,1446,3221,43,False,0,3,Shandon Baptiste,4,24,WOL,1085,1115,BRE,1055,1150,1,2023
0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2024-02-17 12:30:00+00:00,0,11,0,0,0,0,25,0,97866,0,4,1,0.0,0,1586,4923,3337,43,True,0,3,Shandon Baptiste,4,25,LIV,1350,1390,BRE,1110,1090,1,2023
