assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,4006,0,0,1,0.0,0,82,188,106,44,False,0,1,Tim Krul,22,MUN,1130,1120,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,4113,0,1,2,0.0,0,24,212,188,44,True,0,1,Tim Krul,22,CRY,1120,1085,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,4130,0,1,3,0.0,0,-19,147,166,44,False,0,1,Tim Krul,22,BRE,1110,1090,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,4153,0,4,3,0.0,0,-5,135,140,44,True,0,1,Tim Krul,22,ARS,1370,1360,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,4120,0,2,1,0.0,0,-87,119,206,44,True,0,1,Tim Krul,22,MCI,1360,1370,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,4236,0,0,1,0.0,0,-59,85,144,44,True,0,1,Tim Krul,22,NEW,1210,1355,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,23,0,0,0,0,19,0,4369,0,3,2,0.0,0,82,153,71,44,False,0,1,Tim Krul,22,SHU,1045,1020,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,6,0,0,0,0,20,0,4405,0,3,2,0.0,0,-20,131,151,44,True,0,1,Tim Krul,22,CHE,1150,1230,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2024-01-12T19:45:00Z,0,21,0,0,0,0,21,0,4500,0,1,1,0.0,0,-24,184,208,44,False,0,1,Tim Krul,22,BUR,1050,1040,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,5,0,0,0,0,22,0,4581,0,0,4,0.0,0,5,126,121,44,True,0,1,Tim Krul,22,BHA,1180,1240,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,15,0,0,0,0,23,0,4649,0,4,4,0.0,0,22,103,81,44,False,0,1,Tim Krul,22,NEW,1050,1160,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,23,0,0,0,0,24,0,4777,0,3,1,0.0,0,74,226,152,44,True,0,1,Tim Krul,22,SHU,1020,1060,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,14,0,0,0,0,25,0,4894,0,2,1,0.0,0,-23,198,221,44,True,0,1,Tim Krul,22,MUN,1210,1230,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,12,0,0,0,0,25,0,4894,0,1,4,0.0,0,-23,198,221,44,False,0,1,Tim Krul,22,LIV,1210,1270,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2024-03-02T17:30:00Z,0,2,0,0,0,0,27,0,4886,0,3,2,0.0,0,42,143,101,44,True,0,1,Tim Krul,22,AVL,1220,1350,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2024-03-09T15:00:00Z,0,7,0,0,0,0,28,0,5007,0,1,1,0.0,0,44,179,135,44,False,0,1,Tim Krul,22,CRY,1080,1060,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-03-13T19:30:00Z,0,3,0,0,0,0,28,0,5007,0,3,4,0.0,0,44,179,135,44,False,0,1,Tim Krul,22,BOU,1055,1145,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,287,0,0,0.0,0.0,2024-03-16T15:00:00Z,0,16,0,0,0,0,29,0,6683,0,1,1,0.0,0,174,315,141,44,True,0,1,Tim Krul,22,NFO,1125,1080,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2024-03-30T15:00:00Z,0,18,0,0,0,0,30,0,5163,0,1,2,0.0,0,-93,51,144,44,False,0,1,Tim Krul,22,TOT,1110,1230,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,301,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,1,0,0,0,0,31,0,5153,0,0,2,0.0,0,-28,46,74,44,False,0,1,Tim Krul,22,ARS,1370,1330,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2024-04-06T14:00:00Z,0,3,0,0,0,0,32,0,5236,0,1,2,0.0,0,41,110,69,44,True,0,1,Tim Krul,22,BOU,1130,1075,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,13,0,0,0,0,33,0,5324,0,1,5,0.0,0,48,126,78,44,False,0,1,Tim Krul,22,MCI,1350,1360,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2024-04-20T14:00:00Z,0,4,0,0,0,0,34,0,5349,0,5,1,0.0,0,-10,128,138,44,True,0,1,Tim Krul,22,BRE,1055,1150,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2024-04-27T14:00:00Z,0,20,0,0,0,0,35,0,5354,0,1,2,0.0,0,-43,74,117,44,False,0,1,Tim Krul,22,WOL,1085,1115,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2024-05-03T19:00:00Z,0,8,0,0,0,0,36,0,5382,0,1,1,0.0,0,-7,71,78,44,True,0,1,Tim Krul,22,EVE,1125,1080,LUT,1020,1090,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,369,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,19,0,0,0,0,37,0,5421,0,1,3,0.0,0,-10,95,105,44,False,0,1,Tim Krul,22,WHU,1055,1150,LUT,1060,1120,2023,
0,0,0,0,0.0,1204,0.0,0.0,0.0,0.0,378,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,9,0,0,0,0,38,0,5535,0,4,2,0.0,0,63,141,78,44,True,0,1,Tim Krul,22,FUL,1180,1170,LUT,1020,1090,2023,
