assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,610,130,0,0,0.0,0.0,2020-12-21 17:30:00+00:00,0,4,0,0,0,0,14,0,0,1,2,0.0,0,0,0,0,45,False,0,3,Theo Corbeanu,20,BUR,1040,1040,WOL,1130,1120,0,2020
0,0,0,0,0.0,610,148,0,0,0.0,0.0,2020-12-27 19:15:00+00:00,0,17,0,0,0,0,15,0,85,1,1,0.0,0,43,50,7,45,True,0,3,Theo Corbeanu,20,TOT,1170,1290,WOL,1120,1040,0,2020
0,0,0,0,0.0,610,154,0,0,0.0,0.0,2020-12-29 20:00:00+00:00,0,13,0,0,0,0,16,0,133,0,1,0.0,0,15,40,25,45,False,0,3,Theo Corbeanu,20,MUN,1250,1240,WOL,1130,1120,0,2020
0,0,0,0,0.0,610,159,0,0,0.0,0.0,2021-01-02 17:30:00+00:00,0,3,0,0,0,0,17,0,152,3,3,0.0,0,-5,20,25,45,False,0,3,Theo Corbeanu,20,BHA,1150,1100,WOL,1130,1120,0,2020
0,0,0,0,0.0,610,176,0,0,0.0,0.0,2021-01-12 20:15:00+00:00,0,7,0,0,0,0,18,0,300,2,1,0.0,0,21,64,43,45,True,0,3,Theo Corbeanu,20,EVE,1100,1140,WOL,1120,1040,0,2020
0,0,0,0,0.0,610,188,0,0,0.0,0.0,2021-01-16 12:30:00+00:00,0,18,0,0,0,0,19,0,244,3,2,0.0,0,-2,16,18,45,True,0,3,Theo Corbeanu,20,WBA,1000,1040,WOL,1120,1040,0,2020
0,0,0,0,0.0,610,194,0,0,0.0,0.0,2021-01-27 18:00:00+00:00,0,5,0,0,0,0,20,0,254,0,0,0.0,0,-8,31,39,45,False,0,3,Theo Corbeanu,20,CHE,1260,1250,WOL,1130,1120,0,2020
0,0,0,0,0.0,610,202,0,0,0.0,0.0,2021-01-30 15:00:00+00:00,0,6,0,0,0,0,21,0,274,0,1,0.0,0,4,23,19,45,False,0,3,Theo Corbeanu,20,CRY,1030,1010,WOL,1130,1120,0,2020
0,0,0,0,0.0,610,215,0,0,0.0,0.0,2021-02-02 18:00:00+00:00,0,1,0,0,0,0,22,0,287,1,2,0.0,0,-6,15,21,45,True,0,3,Theo Corbeanu,20,ARS,1150,1210,WOL,1120,1040,0,2020
0,0,0,0,0.0,610,228,0,0,0.0,0.0,2021-02-07 14:00:00+00:00,0,9,0,0,0,0,23,0,295,0,0,0.0,0,-11,18,29,45,True,0,3,Theo Corbeanu,20,LEI,1150,1230,WOL,1120,1040,0,2020
