assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,623,100,0,0,0.0,0.0,2021-11-01 20:00:00+00:00,0,20,0,0,0,0,10,0,0,1,2,0.0,0,0,0,0,40,False,0,2,Reece Welch,8,10,WOL,1150,1080,EVE,1090,1110,1,2021
0,0,0,0,0.0,623,106,0,0,0.0,0.0,2021-11-07 14:00:00+00:00,0,17,0,0,0,0,11,0,239,0,0,0.0,0,93,106,13,40,True,0,2,Reece Welch,8,11,TOT,1200,1210,EVE,1130,1110,1,2021
0,0,0,0,0.0,623,115,0,0,0.0,0.0,2021-11-21 14:00:00+00:00,0,12,0,0,0,0,12,0,640,0,3,0.0,0,94,163,69,40,False,0,2,Reece Welch,8,12,MCI,1340,1340,EVE,1090,1110,1,2021
0,0,0,0,0.0,623,122,0,0,0.0,0.0,2021-11-28 14:00:00+00:00,0,3,0,0,0,0,13,0,828,0,1,0.0,0,23,111,88,40,False,0,2,Reece Welch,8,13,BRE,1120,1080,EVE,1090,1110,1,2021
0,0,0,0,0.0,623,132,0,0,0.0,0.0,2021-12-01 20:15:00+00:00,0,11,0,0,0,0,14,0,958,4,1,0.0,0,25,90,65,40,True,0,2,Reece Welch,8,14,LIV,1350,1350,EVE,1130,1110,1,2021
0,0,0,0,0.0,623,142,0,0,0.0,0.0,2021-12-06 20:00:00+00:00,0,1,0,0,0,0,15,0,1098,1,2,0.0,0,30,108,78,40,True,0,2,Reece Welch,8,15,ARS,1210,1220,EVE,1130,1110,1,2021
0,0,0,0,0.0,623,156,0,0,0.0,0.0,2021-12-12 16:30:00+00:00,0,7,0,0,0,0,16,0,1331,1,3,0.0,0,47,143,96,40,False,0,2,Reece Welch,8,16,CRY,1110,1080,EVE,1090,1110,1,2021
0,0,0,0,0.0,623,168,0,0,0.0,0.0,2021-12-16 19:45:00+00:00,0,6,0,0,0,0,17,0,1485,1,1,0.0,0,38,107,69,40,False,0,2,Reece Welch,8,17,CHE,1300,1250,EVE,1090,1110,1,2021
0,0,0,0,0.0,623,205,0,0,0.0,0.0,2022-01-02 14:00:00+00:00,0,4,0,0,0,0,21,0,1999,3,2,0.0,0,96,198,102,40,True,0,2,Reece Welch,8,21,BHA,1160,1120,EVE,1130,1110,1,2021
0,0,0,0,0.0,623,217,0,0,0.0,0.0,2022-01-15 15:00:00+00:00,0,15,0,0,0,0,22,0,2212,1,2,0.0,0,-5,168,173,40,False,0,2,Reece Welch,8,22,NOR,1040,1040,EVE,1090,1110,1,2021
