assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,15,0,0,0,0,1,0,941205,0,0,2,0.0,0,0,0,0,45,False,0,4,Lyle Taylor,16,NEW,1250,1165,NFO,1100,1105,2022,,0.235825,2.0,0.235825,1.8591,24.0,1.8591
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,19,0,0,0,0,2,0,955052,0,0,1,0.0,0,-53807,41452,95259,45,True,0,4,Lyle Taylor,16,WHU,1150,1110,NFO,1065,1030,2022,,1.9717,4.0,1.9717,2.08634,7.0,1.32517
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,935830,0,1,1,0.0,0,-54686,68048,122734,45,False,0,4,Lyle Taylor,16,EVE,1070,1040,NFO,1100,1105,2022,,0.918315,1.0,0.918315,1.43408,8.0,1.43408
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,0,4,0,872573,0,2,0,0.0,0,-81738,37119,118857,45,True,0,4,Lyle Taylor,16,TOT,1210,1230,NFO,1065,1030,2022,,0.801369,11.0,0.801369,2.44473,6.0,1.68356
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,821843,0,0,6,0.0,0,-67619,38385,106004,45,False,0,4,Lyle Taylor,16,MCI,1340,1360,NFO,1100,1105,2022,,0.729752,1.0,0.729752,3.83759,13.0,3.83759
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,3,0,0,0,0,6,0,761699,0,3,2,0.0,0,-76214,50858,127072,44,True,0,4,Lyle Taylor,16,BOU,1110,1080,NFO,1065,1030,2022,,1.32895,6.0,0.567779,0.905041,10.0,0.905041
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,9,0,0,0,0,8,0,581079,0,3,2,0.0,0,-91648,5967,97615,44,True,0,4,Lyle Taylor,16,FUL,1065,1140,NFO,1065,1030,2022,,1.41541,2.0,1.41541,1.3496,2.0,1.3496
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,11,0,0,0,0,9,0,591382,0,0,4,0.0,0,-25216,27573,52789,43,False,0,4,Lyle Taylor,16,LEI,1065,1200,NFO,1100,1105,2022,,1.22169,4.0,1.22169,1.2497,7.0,1.2497
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,2,0,0,0,0,10,0,595012,0,1,1,0.0,0,-2172,41714,43886,43,True,0,4,Lyle Taylor,16,AVL,1075,1130,NFO,1065,1030,2022,,0.221346,0.0,0.221346,0.657187,9.0,0.657187
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,20,0,0,0,0,11,0,586525,0,0,1,0.0,0,-10762,23642,34404,43,False,0,4,Lyle Taylor,16,WOL,1100,1060,NFO,1100,1105,2022,,1.24761,3.0,0.486443,1.22368,5.0,0.462512
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,5,0,0,0,0,12,0,560933,0,0,0,0.0,0,-28117,12718,40835,43,False,0,4,Lyle Taylor,16,BHA,1140,1200,NFO,1100,1105,2022,,0.195003,1.0,0.195003,2.10188,15.0,2.10188
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,12,0,0,0,0,13,0,560608,0,0,1,0.0,0,-2713,23249,25962,43,True,0,4,Lyle Taylor,16,LIV,1250,1300,NFO,1065,1030,2022,,2.50163,6.0,2.50163,2.19752,13.0,2.19752
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,1,0,0,0,0,14,0,538126,0,0,5,0.0,0,-23888,13086,36974,43,False,0,4,Lyle Taylor,16,ARS,1250,1240,NFO,1100,1105,2022,,0.206127,2.0,0.206127,3.00699,21.0,3.00699
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,4,0,0,0,0,15,0,520604,0,2,2,0.0,0,-19031,10303,29334,43,True,0,4,Lyle Taylor,16,BRE,1160,1200,NFO,1065,1030,2022,,1.29696,10.0,1.29696,1.2204,6.0,0.459234
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,7,0,0,0,0,16,0,544718,0,0,1,0.0,0,19397,38978,19581,42,True,0,4,Lyle Taylor,16,CRY,1110,1090,NFO,1065,1030,2022,,1.23752,4.0,1.23752,1.14552,3.0,0.384356
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,14,0,0,0,0,17,0,546186,0,0,3,0.0,0,351,82623,82272,42,False,0,4,Lyle Taylor,16,MUN,1140,1165,NFO,1100,1105,2022,,0.477076,2.0,0.477076,2.13668,22.0,2.13668
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,6,0,0,0,0,18,0,546577,0,1,1,0.0,0,-1072,14740,15812,42,True,0,4,Lyle Taylor,16,CHE,1220,1220,NFO,1065,1030,2022,,0.985219,10.0,0.985219,1.37305,6.0,1.37305
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,538697,0,1,0,0.0,0,-8580,10212,18792,42,False,0,4,Lyle Taylor,16,SOU,1070,1060,NFO,1100,1105,2022,,1.22324,4.0,1.22324,0.62937,4.0,0.62937
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,11,0,0,0,0,20,0,539358,0,0,2,0.0,0,-4336,18191,22527,42,True,0,4,Lyle Taylor,16,LEI,1110,1120,NFO,1065,1030,2022,,1.75313,6.0,1.75313,0.803421,3.0,0.803421
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,0,21,0,525075,0,1,1,0.0,0,-11753,9511,21264,42,False,0,4,Lyle Taylor,16,BOU,1020,1050,NFO,1100,1105,2022,,1.57544,5.0,1.57544,1.80549,10.0,1.80549
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,24,0,0,0,0,22,0,514165,0,0,1,0.0,0,-12314,11655,23969,42,True,0,4,Lyle Taylor,16,LEE,1075,1120,NFO,1065,1030,2022,,0.3325,1.0,0.3325,1.12331,7.0,1.12331
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,9,0,0,0,0,23,0,504350,0,0,2,0.0,0,-10300,3606,13906,42,False,0,4,Lyle Taylor,16,FUL,1070,1120,NFO,1100,1105,2022,,0.686824,6.0,0.686824,1.69704,6.0,1.69704
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,13,0,0,0,0,24,0,495907,0,1,1,0.0,0,-8896,3042,11938,42,True,0,4,Lyle Taylor,16,MCI,1340,1380,NFO,1065,1030,2022,,1.12735,1.0,1.12735,2.80966,16.0,2.80966
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,19,0,0,0,0,25,0,508304,0,0,4,0.0,0,-1231,12714,13945,41,False,0,4,Lyle Taylor,16,WHU,1145,1060,NFO,1100,1105,2022,,0.350849,3.0,0.350849,3.05032,13.0,3.05032
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,8,0,0,0,0,26,0,496905,0,2,2,0.0,0,620,11069,10449,41,True,0,4,Lyle Taylor,16,EVE,1100,1090,NFO,1065,1030,2022,,0.799733,5.0,0.799733,1.70877,12.0,0.947603
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,18,0,0,0,0,27,0,497395,0,1,3,0.0,0,-373,12929,13302,41,False,0,4,Lyle Taylor,16,TOT,1140,1170,NFO,1100,1105,2022,,1.62805,6.0,0.866885,1.73482,10.0,0.973653
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,15,0,0,0,0,28,0,485419,0,2,1,0.0,0,-10481,4192,14673,41,True,0,4,Lyle Taylor,16,NEW,1300,1220,NFO,1065,1030,2022,,0.531985,3.0,0.531985,2.50027,15.0,1.7391
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,20,0,0,0,0,29,0,479285,0,1,1,0.0,0,-8079,3031,11110,41,True,0,4,Lyle Taylor,16,WOL,1100,1080,NFO,1065,1030,2022,,1.11441,5.0,1.11441,0.383739,5.0,0.383739
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,24,0,0,0,0,29,0,479285,0,1,2,0.0,0,-8079,3031,11110,41,False,0,4,Lyle Taylor,16,LEE,1070,1130,NFO,1100,1105,2022,,0.613917,4.0,0.613917,2.43248,12.0,2.43248
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,474165,0,0,2,0.0,0,-5671,2274,7945,41,False,0,4,Lyle Taylor,16,AVL,1070,1070,NFO,1100,1105,2022,,0.232452,1.0,0.232452,1.42718,8.0,1.42718
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,471299,0,2,0,0.0,0,-3256,3417,6673,41,True,0,4,Lyle Taylor,16,MUN,1220,1220,NFO,1065,1030,2022,,1.05289,5.0,1.05289,3.33747,17.0,3.33747
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,467476,0,2,3,0.0,0,-4076,2463,6539,41,False,0,4,Lyle Taylor,16,LIV,1180,1260,NFO,1100,1105,2022,,0.724666,8.0,0.724666,3.32745,11.0,3.32745
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,466518,0,1,3,0.0,0,-1164,2950,4114,41,True,0,4,Lyle Taylor,16,BHA,1150,1200,NFO,1065,1030,2022,,2.43846,6.0,0.916127,2.33064,15.0,2.33064
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,506150,0,1,2,0.0,0,11125,16096,4971,41,False,0,4,Lyle Taylor,16,BRE,1100,1130,NFO,1100,1105,2022,,0.939693,3.0,0.939693,1.32059,5.0,1.32059
0,0,0,0,0.0,965,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,474077,0,3,4,0.0,0,-4025,4331,8356,41,True,0,4,Lyle Taylor,16,SOU,1070,1080,NFO,1065,1030,2022,,1.91326,8.0,1.1521,3.31096,12.0,2.54979
