assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,17,0,87.0,16,1,2,0,15.5,26.8,2021-08-13 19:00:00+00:00,90,3,0,0,0,0,1,0,540892,0,2,41.0,1,0,0,0,50,False,0,2,Kieran Tierney,1,BRE,1120,1080,ARS,1210,1220,1
0,0,7,0,2.1,16,18,2,0,0.6,1.4,2021-08-22 15:30:00+00:00,65,6,0,0,0,0,2,0,530760,2,0,2.0,1,-55704,16792,72496,50,True,0,2,Kieran Tierney,1,CHE,1300,1290,ARS,1150,1190,1
0,0,14,0,14.3,16,24,5,0,3.6,19.8,2021-08-28 11:30:00+00:00,90,12,0,0,0,0,3,0,413442,0,5,2.0,0,-121781,8997,130778,49,False,0,2,Kieran Tierney,1,MCI,1340,1340,ARS,1210,1220,1
0,1,24,1,28.2,16,31,0,0,5.8,10.8,2021-09-11 14:00:00+00:00,90,15,0,0,0,0,4,0,477206,0,1,19.0,7,41858,138247,96389,49,True,0,2,Kieran Tierney,1,NOR,1040,1030,ARS,1150,1190,1
0,0,20,1,3.1,16,43,0,0,1.5,7.8,2021-09-18 14:00:00+00:00,77,5,0,0,0,0,5,0,505564,1,0,4.0,6,22091,64675,42584,49,False,0,2,Kieran Tierney,1,BUR,1080,1060,ARS,1210,1220,1
0,0,18,0,11.3,16,51,1,0,2.9,16.2,2021-09-26 15:30:00+00:00,90,17,0,0,0,0,6,0,506045,1,3,1.0,2,-1498,30277,31775,49,True,0,2,Kieran Tierney,1,TOT,1200,1210,ARS,1150,1190,1
0,0,19,1,1.1,16,61,0,0,1.1,8.2,2021-10-02 16:30:00+00:00,90,4,0,0,0,0,7,0,563030,0,0,2.0,6,48280,72099,23819,49,False,0,2,Kieran Tierney,1,BHA,1160,1100,ARS,1210,1220,1
0,0,16,0,19.5,16,71,2,0,3.6,10.2,2021-10-18 19:00:00+00:00,90,7,0,0,0,0,8,0,603062,2,2,6.0,1,35673,59998,24325,49,True,0,2,Kieran Tierney,1,CRY,1160,1160,ARS,1150,1190,1
0,0,0,0,0.0,16,81,0,0,0.0,0.0,2021-10-22 19:00:00+00:00,0,2,0,0,0,0,9,0,599910,1,3,0.0,0,-3548,23794,27342,49,True,0,2,Kieran Tierney,1,AVL,1110,1090,ARS,1150,1190,1
0,0,0,0,0.0,16,93,0,0,0.0,0.0,2021-10-30 11:30:00+00:00,0,9,0,0,0,0,10,0,464557,2,0,0.0,0,-130148,1509,131657,49,False,0,2,Kieran Tierney,1,LEI,1100,1150,ARS,1210,1220,1
0,0,0,0,0.0,16,101,0,0,0.0,0.0,2021-11-07 14:00:00+00:00,0,18,0,0,0,0,11,0,403639,0,1,0.0,0,-65985,747,66732,49,True,0,2,Kieran Tierney,1,WAT,1040,1070,ARS,1150,1190,1
0,0,0,0,0.0,16,114,0,0,0.0,0.0,2021-11-20 17:30:00+00:00,0,11,0,0,0,0,12,0,374798,0,4,0.0,0,-30918,2400,33318,48,False,0,2,Kieran Tierney,1,LIV,1300,1340,ARS,1210,1220,1
0,0,0,0,0.0,16,121,0,0,0.0,0.0,2021-11-27 12:30:00+00:00,0,14,0,0,0,0,13,0,357270,0,2,0.0,0,-19120,5011,24131,48,True,0,2,Kieran Tierney,1,NEW,1030,1070,ARS,1150,1190,1
0,0,0,0,0.0,16,134,0,0,0.0,0.0,2021-12-02 20:15:00+00:00,0,13,0,0,0,0,14,0,323534,2,3,0.0,0,-34096,894,34990,47,False,0,2,Kieran Tierney,1,MUN,1170,1190,ARS,1210,1220,1
1,3,35,1,12.8,16,142,0,0,3.8,25.6,2021-12-06 20:00:00+00:00,64,8,0,0,0,0,15,0,301799,1,2,0.0,12,-22202,1867,24069,47,False,0,2,Kieran Tierney,1,EVE,1130,1110,ARS,1210,1220,1
1,3,34,1,14.4,16,151,0,0,4.4,23.4,2021-12-11 15:00:00+00:00,90,16,0,0,0,0,16,0,330541,0,3,6.0,12,22991,30555,7564,47,True,0,2,Kieran Tierney,1,SOU,1140,1090,ARS,1150,1190,1
0,1,28,1,4.3,16,161,0,0,3.1,15.6,2021-12-15 20:00:00+00:00,90,19,0,0,0,0,17,0,423827,0,2,11.0,7,91247,96385,5138,47,True,0,2,Kieran Tierney,1,WHU,1150,1180,ARS,1150,1190,1
0,0,12,0,2.1,16,173,1,0,4.0,14.0,2021-12-18 17:30:00+00:00,90,10,0,0,0,0,18,0,587479,4,1,24.0,2,126150,132878,6728,48,False,0,2,Kieran Tierney,1,LEE,1080,1100,ARS,1210,1220,1
0,1,36,1,2.9,16,187,0,1,8.1,40.6,2021-12-26 15:00:00+00:00,90,15,0,0,0,0,19,0,772723,5,0,37.0,13,82662,100505,17843,48,False,0,2,Kieran Tierney,1,NOR,1040,1040,ARS,1210,1220,1
1,0,14,0,15.3,16,201,2,0,3.9,23.6,2022-01-01 12:30:00+00:00,90,12,0,0,0,0,21,0,758526,2,1,0.0,4,110767,151083,40316,49,True,0,2,Kieran Tierney,1,MCI,1360,1360,ARS,1150,1190,1
0,2,26,1,26.7,16,221,0,0,5.7,15.0,2022-01-23 14:00:00+00:00,90,5,0,0,0,0,23,0,1064770,0,0,15.0,8,152764,174075,21311,50,True,0,2,Kieran Tierney,1,BUR,1130,1100,ARS,1150,1190,1
0,0,24,1,1.4,16,236,0,0,1.4,10.8,2022-02-10 19:45:00+00:00,90,20,0,0,0,0,24,0,1105529,1,0,2.0,6,43963,84092,40129,51,False,0,2,Kieran Tierney,1,WOL,1150,1080,ARS,1210,1220,1
0,0,12,0,5.8,16,251,1,0,3.7,9.4,2022-02-19 15:00:00+00:00,90,3,0,0,0,0,26,0,1333730,1,2,22.0,2,192077,218665,26588,51,True,0,2,Kieran Tierney,1,BRE,1150,1120,ARS,1150,1190,1
0,0,17,0,31.2,16,191,1,0,5.1,18.0,2022-02-24 19:45:00+00:00,90,20,0,0,0,0,26,0,1333730,1,2,2.0,2,192077,218665,26588,51,True,0,2,Kieran Tierney,1,WOL,1160,1100,ARS,1150,1190,1
