assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13 13:00:00+00:00,0,4,0,0,0,0,1,0,373566,0,2,2,0.0,0,0,0,0,40,False,0,1,Fraser Forster,18,BRE,1110,1090,TOT,1150,1310,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2023-08-19 16:30:00+00:00,0,14,0,0,0,0,2,0,324113,0,0,2,0.0,0,-47492,298,47790,40,True,0,1,Fraser Forster,18,MUN,1210,1230,TOT,1110,1230,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26 11:30:00+00:00,0,3,0,0,0,0,3,0,308085,0,2,0,0.0,0,-20380,1683,22063,40,False,0,1,Fraser Forster,18,BOU,1055,1145,TOT,1150,1310,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2023-09-02 14:00:00+00:00,0,21,0,0,0,0,4,0,289441,0,5,2,0.0,0,-19895,1833,21728,40,False,0,1,Fraser Forster,18,BUR,1050,1040,TOT,1150,1310,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,23,0,0,0,0,5,0,274897,0,1,2,0.0,0,-16640,1851,18491,40,True,0,1,Fraser Forster,18,SHU,1020,1060,TOT,1110,1230,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2023-09-24 13:00:00+00:00,0,1,0,0,0,0,6,0,264384,0,2,2,0.0,0,-11535,899,12434,40,False,0,1,Fraser Forster,18,ARS,1370,1330,TOT,1150,1310,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30 16:30:00+00:00,0,12,0,0,0,0,7,0,253929,0,1,2,0.0,0,-10516,1092,11608,40,True,0,1,Fraser Forster,18,LIV,1350,1390,TOT,1110,1230,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07 11:30:00+00:00,0,22,0,0,0,0,8,0,236041,0,1,0,0.0,0,-16928,932,17860,40,False,0,1,Fraser Forster,18,LUT,1020,1090,TOT,1150,1310,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23 19:00:00+00:00,0,9,0,0,0,0,9,0,233732,0,0,2,0.0,0,-5452,5043,10495,39,True,0,1,Fraser Forster,18,FUL,1180,1170,TOT,1110,1230,1,2023
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27 19:00:00+00:00,0,7,0,0,0,0,10,0,231343,0,2,1,0.0,0,-3508,6922,10430,39,False,0,1,Fraser Forster,18,CRY,1080,1060,TOT,1150,1310,1,2023
