assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,253,0,0,0.0,0.0,2023-03-06T20:00:00Z,0,4,0,0,0,0,26,0,0,0,2,3,0.0,0,0,0,0,40,False,0,1,George Wickens,9.0,BRE,1100,1130,FUL,1065,1140,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,1,0,0,0,0,27,0,58,0,3,0,0.0,0,29,43,14,40,True,0,1,George Wickens,9.0,ARS,1250,1320,FUL,1070,1120,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,3,0,0,0,0,29,0,381,0,1,2,0.0,0,197,220,23,40,False,0,1,George Wickens,9.0,BOU,1020,1050,FUL,1065,1140,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,19,0,0,0,0,30,0,423,0,1,0,0.0,0,25,147,122,40,True,0,1,George Wickens,9.0,WHU,1150,1110,FUL,1070,1120,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,498,0,3,1,0.0,0,40,150,110,40,False,0,1,George Wickens,9.0,EVE,1070,1040,FUL,1065,1140,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,24,0,0,0,0,32,0,527,0,1,2,0.0,0,-31,82,113,40,True,0,1,George Wickens,9.0,LEE,1075,1120,FUL,1070,1120,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,2,0,0,0,0,33,0,578,0,0,1,0.0,0,67,115,48,40,False,0,1,George Wickens,9.0,AVL,1070,1070,FUL,1065,1140,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,586,0,2,1,0.0,0,-61,64,125,40,True,0,1,George Wickens,9.0,MCI,1340,1380,FUL,1070,1120,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,586,0,0,1,0.0,0,-61,64,125,40,False,0,1,George Wickens,9.0,LIV,1180,1260,FUL,1065,1140,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,343,0,0,0.0,0.0,2023-05-08T14:00:00Z,0,11,0,0,0,0,35,0,548,0,3,5,0.0,0,-31,31,62,40,True,0,1,George Wickens,9.0,LEI,1110,1120,FUL,1070,1120,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,17,0,0,0,0,36,0,571,0,2,0,0.0,0,-1,20,21,40,False,0,1,George Wickens,9.0,SOU,1070,1060,FUL,1065,1140,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,7,0,0,0,0,37,0,851,0,2,2,0.0,0,246,300,54,40,True,0,1,George Wickens,9.0,CRY,1110,1090,FUL,1070,1120,2022
0,0,0,0,0.0,854,0.0,0.0,0.0,0.0,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,685,0,1,2,0.0,0,-183,58,241,40,False,0,1,George Wickens,9.0,MUN,1140,1165,FUL,1065,1140,2022
