assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,1,0,24.8,1013,0.08,0.08,0.0,2.01,7,1,0,3.0,2.8,2023-08-12 14:00:00+00:00,86,8,0,0,0,0,1,0,5860,1,1,0,2.0,2,0,0,0,55,True,0,4,Bénie Traoré,17,CRY,1120,1085,SHU,1045,1020,1,2023
0,0,-2,0,1.1,1013,0.03,0.3,0.27,1.25,17,1,0,2.4,3.6,2023-08-18 18:45:00+00:00,81,16,0,0,0,0,2,0,7805,1,1,2,19.0,2,643,1756,1113,55,False,0,4,Bénie Traoré,17,NFO,1050,1080,SHU,1020,1060,1,2023
0,0,2,0,1.0,1013,0.09,0.09,0.0,3.52,30,2,0,0.5,0.0,2023-08-27 13:00:00+00:00,90,13,0,0,0,0,3,0,6012,1,2,1,6.0,2,-1844,444,2288,55,True,0,4,Bénie Traoré,17,MCI,1360,1370,SHU,1045,1020,1,2023
0,0,0,0,0.5,1013,0.07,0.07,0.0,0.1,40,0,0,0.4,1.2,2023-09-02 11:30:00+00:00,15,9,0,0,0,0,4,0,8208,0,2,2,2.0,1,1599,2930,1331,55,True,0,4,Bénie Traoré,17,EVE,1125,1080,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,18,0,0,0,0,5,0,5364,0,1,2,0.0,0,-2814,204,3018,54,False,0,4,Bénie Traoré,17,TOT,1110,1230,SHU,1020,1060,1,2023
0,0,3,0,14.6,1013,0.13,0.13,0.0,2.6,60,5,0,2.7,12.8,2023-09-24 15:30:00+00:00,45,15,0,0,0,0,6,0,4596,0,8,0,0.0,1,-914,104,1018,53,True,0,4,Bénie Traoré,17,NEW,1210,1355,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,19,0,0,0,0,7,0,4402,0,0,2,0.0,0,-275,307,582,53,False,0,4,Bénie Traoré,17,WHU,1055,1150,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,10,0,0,0,0,8,0,4172,0,1,3,0.0,0,-242,214,456,53,False,0,4,Bénie Traoré,17,FUL,1050,1060,SHU,1020,1060,1,2023
0,0,3,0,0.3,1013,0.0,0.0,0.0,0.07,89,0,0,0.0,0.0,2023-10-21 19:00:00+00:00,6,14,0,0,0,0,9,0,3910,0,2,1,0.0,1,-300,149,449,52,True,0,4,Bénie Traoré,17,MUN,1210,1230,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2023-10-28 14:00:00+00:00,0,1,0,0,0,0,10,0,4025,0,0,5,0.0,0,62,352,290,52,False,0,4,Bénie Traoré,17,ARS,1370,1330,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,20,0,0,0,0,11,0,3912,0,1,2,0.0,0,-131,246,377,52,True,0,4,Bénie Traoré,17,WOL,1105,1100,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12 14:00:00+00:00,0,5,0,0,0,0,12,0,3834,0,1,1,0.0,0,-108,167,275,52,False,0,4,Bénie Traoré,17,BHA,1070,1135,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,3,0,0,0,0,13,0,3752,0,3,1,0.0,0,-109,120,229,52,True,0,4,Bénie Traoré,17,BOU,1130,1075,SHU,1045,1020,1,2023
0,0,4,0,14.1,1013,0.06,0.06,0.0,1.12,134,3,0,2.0,5.4,2023-12-02 15:00:00+00:00,45,6,0,0,0,0,14,0,3742,0,0,5,0.0,1,-14,130,144,52,False,0,4,Bénie Traoré,17,BUR,1050,1040,SHU,1020,1060,1,2023
0,0,3,0,0.3,1013,0.0,0.0,0.0,0.99,147,1,0,0.2,0.0,2023-12-06 19:30:00+00:00,15,11,0,0,0,0,15,0,3694,0,2,0,2.0,1,-54,60,114,52,True,0,4,Bénie Traoré,17,LIV,1350,1390,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09 15:00:00+00:00,0,4,0,0,0,0,16,0,3712,0,0,1,0.0,0,13,150,137,52,True,0,4,Bénie Traoré,17,BRE,1055,1150,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16 15:00:00+00:00,0,7,0,0,0,0,17,0,3654,0,0,2,0.0,0,-72,107,179,52,False,0,4,Bénie Traoré,17,CHE,1080,1170,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2023-12-22 20:00:00+00:00,0,2,0,0,0,0,18,0,3735,0,1,1,0.0,0,53,223,170,52,False,0,4,Bénie Traoré,17,AVL,1140,1180,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26 15:00:00+00:00,0,12,0,0,0,0,19,0,3696,0,3,2,0.0,0,-42,165,207,52,True,0,4,Bénie Traoré,17,LUT,1060,1120,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-12-30 15:00:00+00:00,0,13,0,0,0,0,20,0,3611,0,0,2,0.0,0,-101,92,193,52,False,0,4,Bénie Traoré,17,MCI,1350,1360,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2024-01-21 14:00:00+00:00,0,19,0,0,0,0,21,0,3373,0,2,2,0.0,0,-250,71,321,51,True,0,4,Bénie Traoré,17,WHU,1140,1150,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30 20:00:00+00:00,0,8,0,0,0,0,22,0,3198,0,2,3,0.0,0,-180,0,180,51,False,0,4,Bénie Traoré,17,CRY,1080,1060,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2024-02-03 17:30:00+00:00,0,2,0,0,0,0,23,0,3130,0,5,0,0.0,0,-66,0,66,51,True,0,4,Bénie Traoré,17,AVL,1220,1350,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10 15:00:00+00:00,0,12,0,0,0,0,24,0,3058,0,3,1,0.0,0,-74,0,74,51,False,0,4,Bénie Traoré,17,LUT,1020,1090,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2024-02-18 14:00:00+00:00,0,5,0,0,0,0,25,0,3001,0,5,0,0.0,0,-56,0,56,51,True,0,4,Bénie Traoré,17,BHA,1180,1240,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2024-02-25 13:30:00+00:00,0,20,0,0,0,0,26,0,2962,0,0,1,0.0,0,-42,0,42,51,False,0,4,Bénie Traoré,17,WOL,1085,1115,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2024-03-04 20:00:00+00:00,0,1,0,0,0,0,27,0,2929,0,6,0,0.0,0,-32,0,32,51,True,0,4,Bénie Traoré,17,ARS,1370,1360,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2024-03-09 15:00:00+00:00,0,3,0,0,0,0,28,0,2907,0,2,2,0.0,0,-21,0,21,51,False,0,4,Bénie Traoré,17,BOU,1055,1145,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,299,0,0,0.0,0.0,2024-03-30 15:00:00+00:00,0,10,0,0,0,0,30,0,2875,0,3,3,0.0,0,-17,0,17,51,True,0,4,Bénie Traoré,17,FUL,1180,1170,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2024-04-04 18:30:00+00:00,0,11,0,0,0,0,31,0,2864,0,1,3,0.0,0,-11,0,11,51,False,0,4,Bénie Traoré,17,LIV,1210,1270,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2024-04-07 16:30:00+00:00,0,7,0,0,0,0,32,0,2850,0,2,2,0.0,0,-14,0,14,51,True,0,4,Bénie Traoré,17,CHE,1150,1230,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2024-04-13 14:00:00+00:00,0,4,0,0,0,0,33,0,2835,0,0,2,0.0,0,-15,0,15,51,False,0,4,Bénie Traoré,17,BRE,1110,1090,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2024-04-20 14:00:00+00:00,0,6,0,0,0,0,34,0,2819,0,4,1,0.0,0,-14,0,14,51,True,0,4,Bénie Traoré,17,BUR,1050,1050,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2024-04-24 19:00:00+00:00,0,14,0,0,0,0,34,0,2819,0,2,4,0.0,0,-14,0,14,51,False,0,4,Bénie Traoré,17,MUN,1130,1120,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,346,0,0,0.0,0.0,2024-04-27 14:00:00+00:00,0,15,0,0,0,0,35,0,2812,0,1,5,0.0,0,-9,0,9,51,False,0,4,Bénie Traoré,17,NEW,1050,1160,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2024-05-04 14:00:00+00:00,0,16,0,0,0,0,36,0,2802,0,3,1,0.0,0,-10,0,10,51,True,0,4,Bénie Traoré,17,NFO,1125,1080,SHU,1045,1020,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2024-05-11 14:00:00+00:00,0,9,0,0,0,0,37,0,2796,0,0,1,0.0,0,-5,0,5,51,False,0,4,Bénie Traoré,17,EVE,1125,1065,SHU,1020,1060,1,2023
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2024-05-19 15:00:00+00:00,0,18,0,0,0,0,38,0,2790,0,3,0,0.0,0,-5,0,5,51,True,0,4,Bénie Traoré,17,TOT,1150,1310,SHU,1045,1020,1,2023
