assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,3,0,0.8,583,0.01,0.01,0.0,0.78,23,1,0,0.4,3.4,2022-08-20 14:00:00+00:00,6,8,0,0,0,0,3,0,4074,0,1,1,0.0,1,2836,3557,721,45,False,0,3,Cheikhou Kouyaté,16,EVE,1070,1040,NFO,1100,1105,1
0,0,-2,0,0.6,583,0.0,0.0,0.0,0.84,38,1,0,0.3,0.2,2022-08-28 15:30:00+00:00,15,18,0,0,0,0,4,0,5235,0,2,0,2.0,0,517,1904,1387,45,True,1,3,Cheikhou Kouyaté,16,TOT,1210,1230,NFO,1065,1030,1
0,0,7,0,0.1,583,0.0,0.0,0.0,2.85,49,5,0,0.5,5.0,2022-08-31 18:30:00+00:00,78,13,0,0,0,0,5,0,5744,1,0,6,0.0,2,114,1123,1009,45,False,0,3,Cheikhou Kouyaté,16,MCI,1340,1360,NFO,1100,1105,1
0,2,32,0,2.3,583,0.03,0.21,0.18,0.39,58,2,1,5.8,38.6,2022-09-03 14:00:00+00:00,75,3,0,0,0,0,6,0,7963,1,3,2,17.0,9,1443,2584,1141,45,True,0,3,Cheikhou Kouyaté,16,BOU,1110,1080,NFO,1065,1030,1
0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16 19:00:00+00:00,0,9,0,0,0,0,8,0,34662,0,3,2,0.0,0,5879,9154,3275,45,True,0,3,Cheikhou Kouyaté,16,FUL,1065,1140,NFO,1065,1030,1
0,0,3,0,0.6,583,0.01,0.01,0.0,0.92,86,3,0,0.3,2.8,2022-10-03 19:00:00+00:00,45,10,0,0,0,0,9,0,29551,1,0,4,0.0,0,-304,4333,4637,45,False,1,3,Cheikhou Kouyaté,16,LEI,1065,1200,NFO,1100,1105,1
0,0,10,0,1.3,583,0.01,0.1,0.09,0.69,99,1,0,4.5,19.8,2022-10-10 19:00:00+00:00,90,2,0,0,0,0,10,0,26908,1,1,1,24.0,2,-2720,1636,4356,45,True,0,3,Cheikhou Kouyaté,16,AVL,1075,1130,NFO,1065,1030,1
0,0,5,0,1.3,583,0.0,0.0,0.0,1.31,110,1,0,1.8,9.4,2022-10-15 14:00:00+00:00,69,20,0,0,0,0,11,0,25329,1,0,1,7.0,2,-1804,972,2776,45,False,0,3,Cheikhou Kouyaté,16,WOL,1100,1060,NFO,1100,1105,1
0,0,6,0,10.5,583,0.02,0.02,0.0,0.32,114,0,0,1.7,6.2,2022-10-18 18:30:00+00:00,29,5,0,0,0,0,12,0,23858,0,0,0,0.0,1,-868,813,1681,45,False,0,3,Cheikhou Kouyaté,16,BHA,1140,1200,NFO,1100,1105,1
0,0,19,1,31.4,583,0.09,0.15,0.06,1.14,126,0,0,6.2,16.0,2022-10-22 11:30:00+00:00,79,12,0,0,0,0,13,0,24193,1,0,1,15.0,3,-575,1286,1861,45,True,0,3,Cheikhou Kouyaté,16,LIV,1250,1300,NFO,1065,1030,1
0,0,14,0,0.3,583,0.0,0.0,0.0,2.08,131,5,0,1.4,9.8,2022-10-30 14:00:00+00:00,80,1,0,0,0,0,14,0,22987,1,0,5,4.0,2,-1358,1199,2557,45,False,0,3,Cheikhou Kouyaté,16,ARS,1250,1240,NFO,1100,1105,1
0,0,10,0,11.1,583,0.15,0.15,0.0,0.99,146,1,0,2.4,10.6,2022-11-05 15:00:00+00:00,65,4,0,0,0,0,15,0,21922,1,2,2,2.0,2,-1197,1035,2232,45,True,0,3,Cheikhou Kouyaté,16,BRE,1160,1200,NFO,1065,1030,1
0,0,12,1,0.2,583,0.0,0.0,0.0,0.98,157,0,0,0.7,6.4,2022-11-12 15:00:00+00:00,70,7,0,0,0,0,16,0,20309,1,0,1,0.0,3,-1701,655,2356,45,True,0,3,Cheikhou Kouyaté,16,CRY,1110,1090,NFO,1065,1030,1
0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27 20:00:00+00:00,0,14,0,0,0,0,17,0,16016,0,0,3,0.0,0,-4432,869,5301,45,False,0,3,Cheikhou Kouyaté,16,MUN,1140,1165,NFO,1100,1105,1
0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01 16:30:00+00:00,0,6,0,0,0,0,18,0,14788,0,1,1,0.0,0,-1246,21,1267,45,True,0,3,Cheikhou Kouyaté,16,CHE,1220,1220,NFO,1065,1030,1
0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04 19:30:00+00:00,0,17,0,0,0,0,19,0,14225,0,1,0,0.0,0,-578,38,616,45,False,0,3,Cheikhou Kouyaté,16,SOU,1070,1060,NFO,1100,1105,1
0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-01-14 15:00:00+00:00,0,10,0,0,0,0,20,0,13378,0,0,2,0.0,0,-843,24,867,45,True,0,3,Cheikhou Kouyaté,16,LEI,1110,1120,NFO,1065,1030,1
0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21 15:00:00+00:00,0,3,0,0,0,0,21,0,12933,0,1,1,0.0,0,-475,15,490,45,False,0,3,Cheikhou Kouyaté,16,BOU,1020,1050,NFO,1100,1105,1
0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05 14:00:00+00:00,0,11,0,0,0,0,22,0,12328,0,0,1,0.0,0,-594,27,621,45,True,0,3,Cheikhou Kouyaté,16,LEE,1075,1120,NFO,1065,1030,1
0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11 15:00:00+00:00,0,9,0,0,0,0,23,0,12112,0,0,2,0.0,0,-235,33,268,44,False,0,3,Cheikhou Kouyaté,16,FUL,1070,1120,NFO,1100,1105,1
