assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,36,8,0,0,0.0,0.0,2021-08-14 14:00:00+00:00,0,18,0,0,0,0,1,0,8179,2,3,0.0,0,0,0,0,45,False,0,2,Kortney Hause,2,1,WAT,1090,1120,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,11,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,14,0,0,0,0,2,0,8909,0,2,0.0,0,-994,410,1404,45,True,0,2,Kortney Hause,2,2,NEW,1030,1070,AVL,1140,1090,1,2021
0,0,5,0,0.1,36,21,0,0,0.3,3.2,2021-08-28 14:00:00+00:00,1,3,0,0,0,0,3,0,8189,1,1,0.0,1,-1120,333,1453,44,True,0,2,Kortney Hause,2,3,BRE,1150,1120,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,33,0,0,0.0,0.0,2021-09-11 16:30:00+00:00,0,6,0,0,0,0,4,0,8129,0,3,0.0,0,-571,608,1179,44,False,0,2,Kortney Hause,2,4,CHE,1300,1250,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,41,0,0,0.0,0.0,2021-09-18 16:30:00+00:00,0,8,0,0,0,0,5,0,7770,0,3,0.0,0,-553,236,789,44,True,0,2,Kortney Hause,2,5,EVE,1090,1110,AVL,1140,1090,1,2021
0,3,31,1,1.2,36,58,0,1,7.9,40.8,2021-09-25 11:30:00+00:00,90,13,0,0,0,0,6,0,7752,1,0,37.0,15,-196,500,696,44,False,0,2,Kortney Hause,2,6,MUN,1170,1190,AVL,1110,1090,1,2021
0,0,15,0,0.1,36,68,2,0,1.6,11.6,2021-10-03 13:00:00+00:00,80,17,0,0,0,0,7,0,27105,1,2,4.0,1,16286,18839,2553,44,False,0,2,Kortney Hause,2,7,TOT,1190,1210,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,72,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,20,0,0,0,0,8,0,31560,3,2,0.0,0,4078,7912,3834,44,True,0,2,Kortney Hause,2,8,WOL,1160,1100,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,81,0,0,0.0,0.0,2021-10-22 19:00:00+00:00,0,1,0,0,0,0,9,0,32114,1,3,0.0,0,79,4900,4821,44,False,0,2,Kortney Hause,2,9,ARS,1150,1190,AVL,1110,1090,1,2021
0,0,10,0,0.3,36,91,4,0,2.6,21.6,2021-10-31 16:30:00+00:00,90,19,0,0,0,0,10,0,28315,4,1,4.0,0,-3872,1573,5445,44,True,0,2,Kortney Hause,2,10,WHU,1150,1180,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,109,0,0,0.0,0.0,2021-11-05 20:00:00+00:00,0,16,0,0,0,0,11,0,26449,0,1,0.0,0,-2130,709,2839,44,False,0,2,Kortney Hause,2,11,SOU,1090,1120,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,111,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,4,0,0,0,0,12,0,24257,0,2,0.0,0,-2338,298,2636,44,True,0,2,Kortney Hause,2,12,BHA,1160,1120,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,126,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,7,0,0,0,0,13,0,22266,2,1,0.0,0,-2081,247,2328,44,False,0,2,Kortney Hause,2,13,CRY,1110,1080,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,131,0,0,0.0,0.0,2021-12-01 20:15:00+00:00,0,12,0,0,0,0,14,0,21158,2,1,0.0,0,-1209,86,1295,44,True,0,2,Kortney Hause,2,14,MCI,1360,1360,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,141,0,0,0.0,0.0,2021-12-05 16:30:00+00:00,0,9,0,0,0,0,15,0,20110,1,2,0.0,0,-1086,137,1223,44,True,0,2,Kortney Hause,2,15,LEI,1080,1160,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,158,0,0,0.0,0.0,2021-12-11 15:00:00+00:00,0,11,0,0,0,0,16,0,19355,0,1,0.0,0,-785,223,1008,44,False,0,2,Kortney Hause,2,16,LIV,1300,1340,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,167,0,0,0.0,0.0,2021-12-14 19:45:00+00:00,0,15,0,0,0,0,17,0,18902,2,0,0.0,0,-523,313,836,44,False,0,2,Kortney Hause,2,17,NOR,1040,1040,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,181,0,0,0.0,0.0,2021-12-26 17:30:00+00:00,0,6,0,0,0,0,19,0,18052,3,1,0.0,0,-519,221,740,44,True,0,2,Kortney Hause,2,19,CHE,1300,1290,AVL,1140,1090,1,2021
0,0,13,0,0.5,36,202,2,0,1.3,10.0,2022-01-02 14:00:00+00:00,90,3,0,0,0,0,21,0,17874,1,2,2.0,1,-97,468,565,44,False,0,2,Kortney Hause,2,21,BRE,1120,1080,AVL,1110,1090,1,2021
0,0,12,0,3.7,36,211,1,0,3.6,15.6,2022-01-15 17:30:00+00:00,45,13,0,0,0,0,22,0,17201,2,2,17.0,1,-534,288,822,44,True,0,2,Kortney Hause,2,22,MUN,1190,1200,AVL,1140,1090,1,2021
0,0,3,0,0.0,36,225,0,0,0.0,0.0,2022-01-22 12:30:00+00:00,1,8,0,0,0,0,23,0,17453,1,0,0.0,1,-23,470,493,44,False,0,2,Kortney Hause,2,23,EVE,1130,1110,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,231,0,0,0.0,0.0,2022-02-09 20:00:00+00:00,0,10,0,0,0,0,24,0,17317,3,3,0.0,0,-211,262,473,44,True,0,2,Kortney Hause,2,24,LEE,1070,1100,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,247,0,0,0.0,0.0,2022-02-13 14:00:00+00:00,0,14,0,0,0,0,25,0,17198,0,1,0.0,0,-148,250,398,44,False,0,2,Kortney Hause,2,25,NEW,1050,1040,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,252,0,0,0.0,0.0,2022-02-19 15:00:00+00:00,0,18,0,0,0,0,26,0,16857,1,0,0.0,0,-296,194,490,44,True,0,2,Kortney Hause,2,26,WAT,1040,1070,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,263,0,0,0.0,0.0,2022-02-26 15:30:00+00:00,0,4,0,0,0,0,27,0,16731,2,0,0.0,0,-235,130,365,44,False,0,2,Kortney Hause,2,27,BHA,1160,1100,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,271,0,0,0.0,0.0,2022-03-05 15:00:00+00:00,0,16,0,0,0,0,28,0,16472,0,4,0.0,0,-287,114,401,44,True,0,2,Kortney Hause,2,28,SOU,1140,1090,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,196,0,0,0.0,0.0,2022-03-10 19:45:00+00:00,0,10,0,0,0,0,28,0,16472,3,0,0.0,0,-287,114,401,44,False,0,2,Kortney Hause,2,28,LEE,1080,1100,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,290,0,0,0.0,0.0,2022-03-13 14:00:00+00:00,0,19,0,0,0,0,29,0,16232,1,2,0.0,0,-257,103,360,44,False,0,2,Kortney Hause,2,29,WHU,1110,1160,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,291,0,0,0.0,0.0,2022-03-19 12:30:00+00:00,0,1,0,0,0,0,30,0,16199,1,0,0.0,0,-134,122,256,44,True,0,2,Kortney Hause,2,30,ARS,1210,1220,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,310,0,0,0.0,0.0,2022-04-02 14:00:00+00:00,0,20,0,0,0,0,31,0,15560,1,2,0.0,0,-583,21,604,44,False,0,2,Kortney Hause,2,31,WOL,1150,1080,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,312,0,0,0.0,0.0,2022-04-09 16:30:00+00:00,0,17,0,0,0,0,32,0,15528,4,0,0.0,0,-91,27,118,44,True,0,2,Kortney Hause,2,32,TOT,1200,1210,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,337,0,0,0.0,0.0,2022-04-23 14:00:00+00:00,0,9,0,0,0,0,34,0,15350,0,0,0.0,0,-99,65,164,44,False,0,2,Kortney Hause,2,34,LEI,1100,1150,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,341,0,0,0.0,0.0,2022-04-30 14:00:00+00:00,0,15,0,0,0,0,35,0,15056,0,2,0.0,0,-312,9,321,44,True,0,2,Kortney Hause,2,35,NOR,1040,1030,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,354,0,0,0.0,0.0,2022-05-07 14:00:00+00:00,0,5,0,0,0,0,36,0,14734,3,1,0.0,0,-308,14,322,44,False,0,2,Kortney Hause,2,36,BUR,1080,1060,AVL,1110,1090,1,2021
0,0,0,0,0.0,36,321,0,0,0.0,0.0,2022-05-10 19:00:00+00:00,0,11,0,0,0,0,36,0,14734,2,1,0.0,0,-308,14,322,44,True,0,2,Kortney Hause,2,36,LIV,1350,1350,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,361,0,0,0.0,0.0,2022-05-15 13:00:00+00:00,0,7,0,0,0,0,37,0,14550,1,1,0.0,0,-192,16,208,44,True,0,2,Kortney Hause,2,37,CRY,1160,1160,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,171,0,0,0.0,0.0,2022-05-19 19:00:00+00:00,0,5,0,0,0,0,37,0,14550,1,1,0.0,0,-192,16,208,44,True,0,2,Kortney Hause,2,37,BUR,1130,1100,AVL,1140,1090,1,2021
0,0,0,0,0.0,36,379,0,0,0.0,0.0,2022-05-22 15:00:00+00:00,0,12,0,0,0,0,38,0,14410,2,3,0.0,0,-141,35,176,44,False,0,2,Kortney Hause,2,38,MCI,1340,1340,AVL,1110,1090,1,2021
