assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,96112,0,2,2,0.0,0,0,0,0,45,False,0,2,Eric Dier,18,BRE,1110,1090,TOT,1150,1310,2023,,1.45316,7.0,1.45316,1.90756,11.0,1.1464
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,91371,0,0,2,0.0,0,-12973,2473,15446,45,True,0,2,Eric Dier,18,MUN,1210,1230,TOT,1110,1230,2023,,2.53904,12.0,2.53904,2.44604,12.0,2.44604
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,3,0,0,0,0,3,0,79870,0,2,0,0.0,0,-13615,1867,15482,44,False,0,2,Eric Dier,18,BOU,1055,1145,TOT,1150,1310,2023,,2.26115,20.0,2.26115,0.483582,6.0,0.483582
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,21,0,0,0,0,4,0,69173,0,5,2,0.0,0,-11807,1342,13149,44,False,0,2,Eric Dier,18,BUR,1050,1040,TOT,1150,1310,2023,,2.39785,16.0,2.39785,1.66604,7.0,1.66604
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,23,0,0,0,0,5,0,63284,0,1,2,0.0,0,-7388,2174,9562,43,True,0,2,Eric Dier,18,SHU,1020,1060,TOT,1110,1230,2023,,2.15909,21.0,2.15909,0.790655,4.0,0.790655
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,1,0,0,0,0,6,0,59689,0,2,2,0.0,0,-4109,961,5070,43,False,0,2,Eric Dier,18,ARS,1370,1330,TOT,1150,1310,2023,,2.21166,9.0,2.21166,2.3429,4.0,1.58173
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,12,0,0,0,0,7,0,57743,0,1,2,0.0,0,-2432,1863,4295,43,True,0,2,Eric Dier,18,LIV,1350,1390,TOT,1110,1230,2023,,2.18823,18.0,2.18823,1.12299,7.0,1.12299
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,22,0,0,0,0,8,0,55648,0,1,0,0.0,0,-2395,1418,3813,42,False,0,2,Eric Dier,18,LUT,1020,1090,TOT,1150,1310,2023,,2.37947,15.0,2.37947,0.848118,6.0,0.848118
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,9,0,0,0,0,9,0,54510,0,0,2,0.0,0,-1625,1482,3107,42,True,0,2,Eric Dier,18,FUL,1180,1170,TOT,1110,1230,2023,,1.63523,13.0,1.63523,0.745838,5.0,0.745838
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,7,0,0,0,0,10,0,53549,0,2,1,0.0,0,-1208,1205,2413,42,False,0,2,Eric Dier,18,CRY,1080,1060,TOT,1150,1310,2023,,0.989103,12.0,0.989103,0.561834,3.0,0.561834
0,0,3,0,0.4,1032,0.03,0.03,0.0,3.72,110,4,0,0.9,7.0,2023-11-06T20:00:00Z,56,6,0,0,0,0,11,0,52312,0,4,1,2.0,-1,-1463,975,2438,42,True,0,2,Eric Dier,18,CHE,1150,1230,TOT,1110,1230,2023,,0.959108,4.0,0.959108,4.05865,8.0,3.29749
0,0,15,0,0.5,1032,0.0,0.0,0.0,2.15,120,2,0,2.8,27.2,2023-11-11T12:30:00Z,90,20,0,0,0,0,12,0,60809,1,1,2,0.0,1,7478,9253,1775,42,False,0,2,Eric Dier,18,WOL,1085,1115,TOT,1150,1310,2023,,0.432315,5.0,0.432315,1.90884,6.0,1.90884
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,62689,0,2,1,0.0,0,1788,4410,2622,42,True,0,2,Eric Dier,18,AVL,1220,1350,TOT,1110,1230,2023,,2.22542,18.0,2.22542,2.39755,5.0,2.39755
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,60591,0,3,3,0.0,0,-2125,1371,3496,42,False,0,2,Eric Dier,18,MCI,1350,1360,TOT,1150,1310,2023,,0.433077,3.0,0.433077,2.90729,12.0,2.90729
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,57418,0,2,1,0.0,0,-3160,413,3573,42,True,0,2,Eric Dier,18,WHU,1140,1150,TOT,1110,1230,2023,,1.61268,24.0,1.61268,1.7409,1.0,1.7409
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,15,0,0,0,0,16,0,52775,0,1,4,0.0,0,-4632,42,4674,42,True,0,2,Eric Dier,18,NEW,1210,1355,TOT,1110,1230,2023,,4.40118,12.0,3.64001,1.61368,9.0,1.61368
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,16,0,0,0,0,17,0,48546,0,2,0,0.0,0,-4107,46,4153,42,False,0,2,Eric Dier,18,NFO,1050,1080,TOT,1150,1310,2023,,1.60738,10.0,1.60738,1.70569,8.0,1.70569
0,0,10,0,0.1,1032,0.0,0.0,0.0,0.88,178,1,0,1.9,19.2,2023-12-23T15:00:00Z,45,8,0,0,0,0,18,0,48363,0,1,2,0.0,1,-559,411,970,42,True,0,2,Eric Dier,18,EVE,1125,1080,TOT,1110,1230,2023,,1.57527,10.0,1.57527,1.98385,11.0,1.98385
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,5,0,0,0,0,19,0,48614,0,2,4,0.0,0,70,649,579,42,False,0,2,Eric Dier,18,BHA,1070,1135,TOT,1150,1310,2023,,2.06955,28.0,2.06955,3.84702,5.0,2.32468
0,0,3,0,0.0,1032,0.0,0.0,0.0,0.29,198,1,0,0.4,2.4,2023-12-31T14:00:00Z,8,3,0,0,0,0,20,0,48420,0,1,3,2.0,1,-277,641,918,42,True,0,2,Eric Dier,18,BOU,1130,1075,TOT,1110,1230,2023,,2.15027,13.0,2.15027,1.58229,15.0,1.58229
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2024-01-14T16:30:00Z,0,14,0,0,0,0,21,0,46577,0,2,2,0.0,0,-1889,522,2411,42,False,0,2,Eric Dier,18,MUN,1130,1120,TOT,1150,1310,2023,,1.31224,3.0,1.31224,0.923233,6.0,0.923233
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,4,0,0,0,0,22,0,43758,0,2,3,0.0,0,-2853,0,2853,42,True,0,2,Eric Dier,18,BRE,1055,1150,TOT,1110,1230,2023,,3.36194,15.0,3.36194,1.59637,13.0,1.59637
0,0,0,0,0.0,1032,0.0,0.0,0.0,0.0,227,0,0,0.0,0.0,2024-02-03T12:30:00Z,0,8,0,0,0,0,23,0,42983,0,2,2,0.0,0,-854,0,854,42,False,0,2,Eric Dier,18,EVE,1125,1065,TOT,1150,1310,2023,,0.922371,7.0,0.922371,3.25881,6.0,3.25881
