id,first_name,second_name,value,penalties_order,rolling_saves_3,rolling_expected_goals_conceded_3,rolling_total_points_3,rolling_minutes_3,rolling_bps_3,rolling_saves_5,rolling_expected_goals_conceded_5,rolling_total_points_5,rolling_minutes_5,rolling_bps_5,rolling_saves_8,rolling_expected_goals_conceded_8,rolling_total_points_8,rolling_minutes_8,rolling_bps_8,rolling_saves_12,rolling_expected_goals_conceded_12,rolling_total_points_12,rolling_minutes_12,rolling_bps_12,avg_yellow_cards,avg_penalties_saved,pred_minutes,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
209,Remi,Matthews,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,7,1100,1070,1090,1060,CRY,SOU,19,1,24,1
209,Remi,Matthews,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,1100,1130,1090,1330,CRY,CHE,20,1,24,1
445,Matt,Turner,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,1100,1350,1090,1390,CRY,MCI,15,1,24,1
445,Matt,Turner,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1100,1360,1090,1390,CRY,ARS,17,1,24,1
445,Matt,Turner,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,7,1100,1070,1090,1060,CRY,SOU,19,1,24,1
445,Matt,Turner,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,1100,1130,1090,1330,CRY,CHE,20,1,24,1
227,João,Neves Virgínia,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,8,1080,1370,1080,1360,EVE,LIV,15,1,24,1
227,João,Neves Virgínia,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,1080,1130,1080,1330,EVE,CHE,17,1,24,1
227,João,Neves Virgínia,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,1080,1130,1080,1070,EVE,NFO,19,1,24,1
235,Jordan,Pickford,49,,1.6666666666666667,0.8699999999999998,4.0,90.0,16.333333333333332,2.4,0.836,5.0,90.0,17.6,2.375,1.0925,6.0,90.0,20.5,2.583333333333333,1.2241666666666668,4.666666666666667,90.0,16.0,0.0714285714285714,0.0714285714285714,90.0,12,8,1080,1370,1080,1360,EVE,LIV,15,1,24,1
235,Jordan,Pickford,49,,1.6666666666666667,0.8699999999999998,4.0,90.0,16.333333333333332,2.4,0.836,5.0,90.0,17.6,2.375,1.0925,6.0,90.0,20.5,2.583333333333333,1.2241666666666668,4.666666666666667,90.0,16.0,0.0714285714285714,0.0714285714285714,90.0,6,8,1080,1130,1080,1330,EVE,CHE,17,1,24,1
235,Jordan,Pickford,49,,1.6666666666666667,0.8699999999999998,4.0,90.0,16.333333333333332,2.4,0.836,5.0,90.0,17.6,2.375,1.0925,6.0,90.0,20.5,2.583333333333333,1.2241666666666668,4.666666666666667,90.0,16.0,0.0714285714285714,0.0714285714285714,90.0,16,8,1080,1130,1080,1070,EVE,NFO,19,1,24,1
624,Asmir,Begovic,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,8,1080,1370,1080,1360,EVE,LIV,15,1,24,1
624,Asmir,Begovic,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,1080,1130,1080,1330,EVE,CHE,17,1,24,1
624,Asmir,Begovic,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,1080,1130,1080,1070,EVE,NFO,19,1,24,1
242,Steven,Benda,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1100,1360,1100,1390,FUL,ARS,15,1,24,1
242,Steven,Benda,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,9,1100,1070,1100,1060,FUL,SOU,17,1,24,1
242,Steven,Benda,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1100,1130,1100,1160,FUL,BOU,19,1,24,1
242,Steven,Benda,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,1100,1080,1100,1100,FUL,IPS,20,1,24,1
248,Bernd,Leno,50,,1.6666666666666667,1.1033333333333335,1.3333333333333333,90.0,4.333333333333333,2.0,1.084,3.0,90.0,11.6,2.75,1.1825,3.125,90.0,12.125,2.6666666666666665,1.0841666666666667,3.083333333333333,90.0,12.833333333333334,0.1428571428571428,0.0,90.0,1,9,1100,1360,1100,1390,FUL,ARS,15,1,24,1
248,Bernd,Leno,50,,1.6666666666666667,1.1033333333333335,1.3333333333333333,90.0,4.333333333333333,2.0,1.084,3.0,90.0,11.6,2.75,1.1825,3.125,90.0,12.125,2.6666666666666665,1.0841666666666667,3.083333333333333,90.0,12.833333333333334,0.1428571428571428,0.0,90.0,17,9,1100,1070,1100,1060,FUL,SOU,17,1,24,1
248,Bernd,Leno,50,,1.6666666666666667,1.1033333333333335,1.3333333333333333,90.0,4.333333333333333,2.0,1.084,3.0,90.0,11.6,2.75,1.1825,3.125,90.0,12.125,2.6666666666666665,1.0841666666666667,3.083333333333333,90.0,12.833333333333334,0.1428571428571428,0.0,90.0,3,9,1100,1130,1100,1160,FUL,BOU,19,1,24,1
248,Bernd,Leno,50,,1.6666666666666667,1.1033333333333335,1.3333333333333333,90.0,4.333333333333333,2.0,1.084,3.0,90.0,11.6,2.75,1.1825,3.125,90.0,12.125,2.6666666666666665,1.0841666666666667,3.083333333333333,90.0,12.833333333333334,0.1428571428571428,0.0,90.0,10,9,1100,1080,1100,1100,FUL,IPS,20,1,24,1
280,Cieran,Slicker,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1070,1130,1050,1160,IPS,BOU,15,1,24,1
280,Cieran,Slicker,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10,1070,1130,1050,1310,IPS,NEW,17,1,24,1
280,Cieran,Slicker,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1070,1130,1050,1330,IPS,CHE,19,1,24,1
283,Christian,Walton,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1070,1130,1050,1160,IPS,BOU,15,1,24,1
283,Christian,Walton,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10,1070,1130,1050,1310,IPS,NEW,17,1,24,1
283,Christian,Walton,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1070,1130,1050,1330,IPS,CHE,19,1,24,1
568,Arijanet,Muric,44,,3.0,1.3733333333333333,2.6666666666666665,90.0,13.0,3.6,1.498,2.6,90.0,13.2,4.875,2.14125,2.5,90.0,11.875,4.25,1.9208333333333332,3.083333333333333,90.0,12.666666666666666,0.0769230769230769,0.0,90.0,3,10,1070,1130,1050,1160,IPS,BOU,15,1,24,1
568,Arijanet,Muric,44,,3.0,1.3733333333333333,2.6666666666666665,90.0,13.0,3.6,1.498,2.6,90.0,13.2,4.875,2.14125,2.5,90.0,11.875,4.25,1.9208333333333332,3.083333333333333,90.0,12.666666666666666,0.0769230769230769,0.0,90.0,15,10,1070,1130,1050,1310,IPS,NEW,17,1,24,1
568,Arijanet,Muric,44,,3.0,1.3733333333333333,2.6666666666666665,90.0,13.0,3.6,1.498,2.6,90.0,13.2,4.875,2.14125,2.5,90.0,11.875,4.25,1.9208333333333332,3.083333333333333,90.0,12.666666666666666,0.0769230769230769,0.0,90.0,6,10,1070,1130,1050,1330,IPS,CHE,19,1,24,1
293,Mads,Hermansen,45,,4.333333333333333,2.75,2.0,90.0,8.333333333333334,3.0,1.99,1.8,90.0,5.8,3.125,1.99875,2.375,90.0,8.875,3.9166666666666665,2.1491666666666664,2.4166666666666665,90.0,9.916666666666666,0.0,0.0,90.0,5,11,1060,1130,1090,1220,LEI,BHA,15,1,24,1
293,Mads,Hermansen,45,,4.333333333333333,2.75,2.0,90.0,8.333333333333334,3.0,1.99,1.8,90.0,5.8,3.125,1.99875,2.375,90.0,8.875,3.9166666666666665,2.1491666666666664,2.4166666666666665,90.0,9.916666666666666,0.0,0.0,90.0,20,11,1060,1060,1090,1120,LEI,WOL,17,1,24,1
293,Mads,Hermansen,45,,4.333333333333333,2.75,2.0,90.0,8.333333333333334,3.0,1.99,1.8,90.0,5.8,3.125,1.99875,2.375,90.0,8.875,3.9166666666666665,2.1491666666666664,2.4166666666666665,90.0,9.916666666666666,0.0,0.0,90.0,13,11,1060,1350,1090,1390,LEI,MCI,19,1,24,1
294,Daniel,Iversen,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,1060,1130,1090,1220,LEI,BHA,15,1,24,1
294,Daniel,Iversen,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,11,1060,1060,1090,1120,LEI,WOL,17,1,24,1
294,Daniel,Iversen,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,11,1060,1350,1090,1390,LEI,MCI,19,1,24,1
304,Jakub,Stolarczyk,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,1060,1130,1090,1220,LEI,BHA,15,1,24,1
304,Jakub,Stolarczyk,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,11,1060,1060,1090,1120,LEI,WOL,17,1,24,1
304,Jakub,Stolarczyk,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,11,1060,1350,1090,1390,LEI,MCI,19,1,24,1
308,Danny,Ward,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,1060,1130,1090,1220,LEI,BHA,15,1,24,1
308,Danny,Ward,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,11,1060,1060,1090,1120,LEI,WOL,17,1,24,1
308,Danny,Ward,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,11,1060,1350,1090,1390,LEI,MCI,19,1,24,1
310,Alisson,Ramses Becker,54,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625,1.25,9.75,4.0,0.9166666666666666,0.2441666666666666,1.8333333333333333,29.0,6.5,0.0,0.0,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16,1,24,1
310,Alisson,Ramses Becker,54,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625,1.25,9.75,4.0,0.9166666666666666,0.2441666666666666,1.8333333333333333,29.0,6.5,0.0,0.0,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18,1,24,1
310,Alisson,Ramses Becker,54,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625,1.25,9.75,4.0,0.9166666666666666,0.2441666666666666,1.8333333333333333,29.0,6.5,0.0,0.0,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20,1,24,1
325,Caoimhin,Kelleher,46,,3.0,1.3966666666666665,5.333333333333333,90.0,14.666666666666666,3.0,1.316,5.0,90.0,15.8,2.125,1.075,3.5,78.75,11.125,2.0,0.8066666666666666,3.083333333333333,60.0,10.583333333333334,0.0,0.125,90.0,9,12,1360,1140,1340,1180,LIV,FUL,16,1,24,1
325,Caoimhin,Kelleher,46,,3.0,1.3966666666666665,5.333333333333333,90.0,14.666666666666666,3.0,1.316,5.0,90.0,15.8,2.125,1.075,3.5,78.75,11.125,2.0,0.8066666666666666,3.083333333333333,60.0,10.583333333333334,0.0,0.125,90.0,11,12,1360,1120,1340,1080,LIV,LEI,18,1,24,1
325,Caoimhin,Kelleher,46,,3.0,1.3966666666666665,5.333333333333333,90.0,14.666666666666666,3.0,1.316,5.0,90.0,15.8,2.125,1.075,3.5,78.75,11.125,2.0,0.8066666666666666,3.083333333333333,60.0,10.583333333333334,0.0,0.125,90.0,14,12,1360,1140,1340,1170,LIV,MUN,20,1,24,1
660,Vítezslav,Jaros,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0175,0.125,1.375,0.75,0.1,0.014,0.1,1.1,0.6,0.0,0.0,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16,1,24,1
660,Vítezslav,Jaros,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0175,0.125,1.375,0.75,0.1,0.014,0.1,1.1,0.6,0.0,0.0,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18,1,24,1
660,Vítezslav,Jaros,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0175,0.125,1.375,0.75,0.1,0.014,0.1,1.1,0.6,0.0,0.0,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20,1,24,1
669,Harvey,Davies,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12,1360,1140,1340,1180,LIV,FUL,16,1,24,1
669,Harvey,Davies,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12,1360,1120,1340,1080,LIV,LEI,18,1,24,1
669,Harvey,Davies,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,1360,1140,1340,1170,LIV,MUN,20,1,24,1
344,Scott,Carson,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,1350,1140,1360,1170,MCI,MUN,16,1,24,1
344,Scott,Carson,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,13,1350,1100,1360,1100,MCI,EVE,18,1,24,1
344,Scott,Carson,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,13,1350,1070,1360,1130,MCI,WHU,20,1,24,1
347,Ederson,Santana de Moraes,55,,1.0,0.8366666666666666,0.3333333333333333,30.0,-1.3333333333333333,1.8,1.368,0.8,54.0,3.8,1.75,1.3275,1.5,67.5,6.0,2.083333333333333,1.2108333333333332,1.9166666666666667,75.0,7.5,0.25,0.0,90.0,14,13,1350,1140,1360,1170,MCI,MUN,16,1,24,1
347,Ederson,Santana de Moraes,55,,1.0,0.8366666666666666,0.3333333333333333,30.0,-1.3333333333333333,1.8,1.368,0.8,54.0,3.8,1.75,1.3275,1.5,67.5,6.0,2.083333333333333,1.2108333333333332,1.9166666666666667,75.0,7.5,0.25,0.0,90.0,8,13,1350,1100,1360,1100,MCI,EVE,18,1,24,1
347,Ederson,Santana de Moraes,55,,1.0,0.8366666666666666,0.3333333333333333,30.0,-1.3333333333333333,1.8,1.368,0.8,54.0,3.8,1.75,1.3275,1.5,67.5,6.0,2.083333333333333,1.2108333333333332,1.9166666666666667,75.0,7.5,0.25,0.0,90.0,19,13,1350,1070,1360,1130,MCI,WHU,20,1,24,1
358,Stefan,Ortega Moreno,52,,2.6666666666666665,1.4633333333333336,3.0,60.0,14.0,1.6,0.8780000000000001,1.8,36.0,8.4,1.0,0.5487500000000001,1.125,22.5,5.25,0.6666666666666666,0.3658333333333334,0.75,15.0,3.5,0.0,0.0,90.0,14,13,1350,1140,1360,1170,MCI,MUN,16,1,24,1
358,Stefan,Ortega Moreno,52,,2.6666666666666665,1.4633333333333336,3.0,60.0,14.0,1.6,0.8780000000000001,1.8,36.0,8.4,1.0,0.5487500000000001,1.125,22.5,5.25,0.6666666666666666,0.3658333333333334,0.75,15.0,3.5,0.0,0.0,90.0,8,13,1350,1100,1360,1100,MCI,EVE,18,1,24,1
358,Stefan,Ortega Moreno,52,,2.6666666666666665,1.4633333333333336,3.0,60.0,14.0,1.6,0.8780000000000001,1.8,36.0,8.4,1.0,0.5487500000000001,1.125,22.5,5.25,0.6666666666666666,0.3658333333333334,0.75,15.0,3.5,0.0,0.0,90.0,19,13,1350,1070,1360,1130,MCI,WHU,20,1,24,1
367,Altay,Bayindir,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,1
367,Altay,Bayindir,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,1
367,Altay,Bayindir,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,1
374,Tom,Heaton,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,1
374,Tom,Heaton,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,1
374,Tom,Heaton,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,1
383,André,Onana,52,,3.6666666666666665,1.466666666666667,3.6666666666666665,90.0,20.0,3.6,1.256,4.4,90.0,20.0,2.625,1.3175,3.875,90.0,16.625,2.9166666666666665,1.5824999999999998,4.75,90.0,17.75,0.0,0.0714285714285714,90.0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,1
383,André,Onana,52,,3.6666666666666665,1.466666666666667,3.6666666666666665,90.0,20.0,3.6,1.256,4.4,90.0,20.0,2.625,1.3175,3.875,90.0,16.625,2.9166666666666665,1.5824999999999998,4.75,90.0,17.75,0.0,0.0714285714285714,90.0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,1
383,André,Onana,52,,3.6666666666666665,1.466666666666667,3.6666666666666665,90.0,20.0,3.6,1.256,4.4,90.0,20.0,2.625,1.3175,3.875,90.0,16.625,2.9166666666666665,1.5824999999999998,4.75,90.0,17.75,0.0,0.0714285714285714,90.0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,1
396,Martin,Dúbravka,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,1
396,Martin,Dúbravka,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,1
412,Odysseas,Vlachodimos,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,1
412,Odysseas,Vlachodimos,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,1
413,Nick,Pope,50,,2.6666666666666665,1.5533333333333337,1.3333333333333333,90.0,5.666666666666667,2.0,1.268,2.2,90.0,9.0,2.625,1.22125,2.75,90.0,11.875,3.6666666666666665,1.268333333333333,2.9166666666666665,90.0,12.166666666666666,0.1428571428571428,0.0,90.0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,1
413,Nick,Pope,50,,2.6666666666666665,1.5533333333333337,1.3333333333333333,90.0,5.666666666666667,2.0,1.268,2.2,90.0,9.0,2.625,1.22125,2.75,90.0,11.875,3.6666666666666665,1.268333333333333,2.9166666666666665,90.0,12.166666666666666,0.1428571428571428,0.0,90.0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,1
414,John,Ruddy,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,1
414,John,Ruddy,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,1
427,Carlos Miguel,dos Santos Pereira,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,1
427,Carlos Miguel,dos Santos Pereira,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,1
443,Matz,Sels,47,,2.6666666666666665,1.3966666666666665,3.333333333333333,90.0,8.666666666666666,2.4,1.204,3.6,90.0,10.0,3.25,1.27125,4.625,90.0,14.25,2.833333333333333,1.1766666666666667,4.25,90.0,12.833333333333334,0.1428571428571428,0.0,90.0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,1
443,Matz,Sels,47,,2.6666666666666665,1.3966666666666665,3.333333333333333,90.0,8.666666666666666,2.4,1.204,3.6,90.0,10.0,3.25,1.27125,4.625,90.0,14.25,2.833333333333333,1.1766666666666667,4.25,90.0,12.833333333333334,0.1428571428571428,0.0,90.0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,1
14,Aaron,Ramsdale,44,,0.0,0.0,0.0,0.0,0.0,1.4,0.5640000000000001,1.8,36.0,7.6,2.125,1.47625,2.0,56.25,8.125,3.0,1.6941666666666666,2.1666666666666665,67.5,8.5,0.1111111111111111,0.0,90.0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,1
14,Aaron,Ramsdale,44,,0.0,0.0,0.0,0.0,0.0,1.4,0.5640000000000001,1.8,36.0,7.6,2.125,1.47625,2.0,56.25,8.125,3.0,1.6941666666666666,2.1666666666666665,67.5,8.5,0.1111111111111111,0.0,90.0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,1
14,Aaron,Ramsdale,44,,0.0,0.0,0.0,0.0,0.0,1.4,0.5640000000000001,1.8,36.0,7.6,2.125,1.47625,2.0,56.25,8.125,3.0,1.6941666666666666,2.1666666666666665,67.5,8.5,0.1111111111111111,0.0,90.0,4,17,1060,1120,1060,1190,SOU,BRE,20,1,24,1
454,Gavin,Bazunu,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,1
