assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,19,2,0,0,0.0,0.0,2020-09-12 11:30:00+00:00,0,8,0,0,0,0,1,0,15039,3,0,0.0,0,0,0,0,50,False,0,3,Lucas Torreira di Pascua,1,FUL,1150,1040,ARS,1150,1210,0,2020
0,0,0,0,0.0,19,9,0,0,0.0,0.0,2020-09-19 19:00:00+00:00,0,19,0,0,0,0,2,0,14793,1,2,0.0,0,-3347,811,4158,49,True,0,3,Lucas Torreira di Pascua,1,WHU,1190,1290,ARS,1130,1220,0,2020
0,0,0,0,0.0,19,23,0,0,0.0,0.0,2020-09-28 19:00:00+00:00,0,11,0,0,0,0,3,0,13789,1,3,0.0,0,-2285,1248,3533,49,False,0,3,Lucas Torreira di Pascua,1,LIV,1190,1300,ARS,1150,1210,0,2020
0,0,0,0,0.0,19,29,0,0,0.0,0.0,2020-10-04 13:00:00+00:00,0,15,0,0,0,0,4,0,13254,1,2,0.0,0,-1210,751,1961,48,True,0,3,Lucas Torreira di Pascua,1,SHU,1070,1010,ARS,1130,1220,0,2020
0,0,0,0,0.0,19,44,0,0,0.0,0.0,2020-10-17 16:30:00+00:00,0,12,0,0,0,0,5,0,10324,0,1,0.0,0,-3038,318,3356,48,False,0,3,Lucas Torreira di Pascua,1,MCI,1280,1340,ARS,1150,1210,0,2020
0,0,0,0,0.0,19,49,0,0,0.0,0.0,2020-10-25 19:15:00+00:00,0,9,0,0,0,0,6,0,8988,1,0,0.0,0,-1479,93,1572,48,True,0,3,Lucas Torreira di Pascua,1,LEI,1150,1230,ARS,1130,1220,0,2020
0,0,0,0,0.0,19,64,0,0,0.0,0.0,2020-11-01 16:30:00+00:00,0,13,0,0,0,0,7,0,8217,1,0,0.0,0,-827,15,842,47,False,0,3,Lucas Torreira di Pascua,1,MUN,1250,1240,ARS,1150,1210,0,2020
0,0,0,0,0.0,19,69,0,0,0.0,0.0,2020-11-08 19:15:00+00:00,0,2,0,0,0,0,8,0,7786,3,0,0.0,0,-470,25,495,47,True,0,3,Lucas Torreira di Pascua,1,AVL,1140,1100,ARS,1130,1220,0,2020
0,0,0,0,0.0,19,82,0,0,0.0,0.0,2020-11-22 16:30:00+00:00,0,10,0,0,0,0,9,0,7396,0,0,0.0,0,-390,12,402,47,False,0,3,Lucas Torreira di Pascua,1,LEE,1060,1210,ARS,1150,1210,0,2020
0,0,0,0,0.0,19,89,0,0,0.0,0.0,2020-11-29 19:15:00+00:00,0,20,0,0,0,0,10,0,7268,2,1,0.0,0,-150,17,167,47,True,0,3,Lucas Torreira di Pascua,1,WOL,1130,1120,ARS,1130,1220,0,2020
0,0,0,0,0.0,19,106,0,0,0.0,0.0,2020-12-06 16:30:00+00:00,0,17,0,0,0,0,11,0,7204,0,2,0.0,0,-91,104,195,47,False,0,3,Lucas Torreira di Pascua,1,TOT,1130,1250,ARS,1150,1210,0,2020
0,0,0,0,0.0,19,109,0,0,0.0,0.0,2020-12-13 19:15:00+00:00,0,4,0,0,0,0,12,0,6999,1,0,0.0,0,-198,26,224,47,True,0,3,Lucas Torreira di Pascua,1,BUR,1090,1080,ARS,1130,1220,0,2020
0,0,0,0,0.0,19,119,0,0,0.0,0.0,2020-12-16 18:00:00+00:00,0,16,0,0,0,0,13,0,6959,1,1,0.0,0,-50,14,64,47,True,0,3,Lucas Torreira di Pascua,1,SOU,1110,1160,ARS,1130,1220,0,2020
