assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,3,0,0.0,600,0.0,0.0,0.0,0.12,1,0,0,0.0,0.0,2023-08-11 19:00:00+00:00,1,13,0,0,0,0,1,0,4941,0,3,0,0.0,1,0,0,0,50,True,0,3,Nathan Redmond,6,MCI,1360,1370,BUR,1050,1040,1,2023
0,0,2,0,1.4,600,0.01,0.01,0.0,0.3,25,0,0,0.5,4.0,2023-08-27 13:00:00+00:00,22,2,0,0,0,0,3,0,4102,0,3,1,0.0,1,-683,76,759,49,True,0,3,Nathan Redmond,6,AVL,1220,1350,BUR,1050,1040,1,2023
0,0,5,0,14.4,600,0.25,0.25,0.0,0.92,34,2,0,2.4,5.2,2023-09-02 14:00:00+00:00,30,18,0,0,0,0,4,0,3717,0,5,2,4.0,1,-512,66,578,49,True,0,3,Nathan Redmond,6,TOT,1150,1310,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18 18:45:00+00:00,0,16,0,0,0,0,5,0,3499,0,1,1,0.0,0,-331,90,421,48,False,0,3,Nathan Redmond,6,NFO,1050,1080,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23 19:00:00+00:00,0,14,0,0,0,0,6,0,3347,0,1,0,0.0,0,-193,53,246,48,True,0,3,Nathan Redmond,6,MUN,1210,1230,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,15,0,0,0,0,7,0,2988,0,0,2,0.0,0,-360,42,402,48,False,0,3,Nathan Redmond,6,NEW,1050,1160,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03 18:30:00+00:00,0,12,0,0,0,0,7,0,2988,0,2,1,0.0,0,-360,42,402,48,False,0,3,Nathan Redmond,6,LUT,1020,1090,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,7,0,0,0,0,8,0,2706,0,4,1,0.0,0,-290,16,306,48,True,0,3,Nathan Redmond,6,CHE,1150,1230,BUR,1050,1040,1,2023
0,0,4,0,0.8,600,0.0,0.0,0.0,0.25,83,1,0,0.5,2.4,2023-10-21 14:00:00+00:00,14,4,0,0,0,0,9,0,2546,0,0,3,2.0,1,-164,26,190,48,False,0,3,Nathan Redmond,6,BRE,1110,1090,BUR,1050,1050,1,2023
0,0,3,0,0.0,600,0.0,0.0,0.0,0.01,93,0,0,0.0,0.0,2023-10-28 14:00:00+00:00,9,3,0,0,0,0,10,0,2489,0,1,2,0.0,1,-74,32,106,48,False,0,3,Nathan Redmond,6,BOU,1055,1145,BUR,1050,1050,1,2023
0,0,4,0,12.3,600,0.03,0.03,0.0,0.35,102,1,0,1.7,2.4,2023-11-04 15:00:00+00:00,12,8,0,0,0,0,11,0,2460,0,2,0,2.0,1,-41,42,83,48,True,0,3,Nathan Redmond,6,CRY,1120,1085,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-11-11 15:00:00+00:00,0,1,0,0,0,0,12,0,2421,0,1,3,0.0,0,-57,27,84,48,False,0,3,Nathan Redmond,6,ARS,1370,1330,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,19,0,0,0,0,13,0,2438,0,2,1,0.0,0,-16,40,56,48,True,0,3,Nathan Redmond,6,WHU,1140,1150,BUR,1050,1040,1,2023
0,0,4,0,12.0,600,0.05,0.08,0.03,0.03,134,0,0,2.3,5.2,2023-12-02 15:00:00+00:00,13,17,0,0,0,0,14,0,2413,0,0,5,6.0,1,-28,25,53,48,True,0,3,Nathan Redmond,6,SHU,1020,1060,BUR,1050,1040,1,2023
0,0,3,0,0.3,600,0.0,0.0,0.0,0.0,149,0,0,0.1,0.2,2023-12-05 19:30:00+00:00,1,20,0,0,0,0,15,0,2408,0,0,1,0.0,1,-14,24,38,48,False,0,3,Nathan Redmond,6,WOL,1085,1115,BUR,1050,1050,1,2023
0,0,3,0,10.0,600,0.0,0.0,0.0,1.11,152,0,0,1.4,4.0,2023-12-09 15:00:00+00:00,12,5,0,0,0,0,16,0,2404,0,1,1,0.0,0,-20,21,41,48,False,1,3,Nathan Redmond,6,BHA,1070,1135,BUR,1050,1050,1,2023
0,0,2,0,0.3,600,0.0,0.0,0.0,0.27,164,0,0,0.0,0.0,2023-12-16 17:30:00+00:00,3,9,0,0,0,0,17,0,2394,0,2,0,0.0,1,-47,28,75,48,True,0,3,Nathan Redmond,6,EVE,1125,1080,BUR,1050,1040,1,2023
0,0,2,0,0.5,600,0.01,0.01,0.0,0.2,173,0,0,0.2,0.0,2023-12-23 15:00:00+00:00,10,10,0,0,0,0,18,0,2367,0,2,0,2.0,1,-33,12,45,48,False,0,3,Nathan Redmond,6,FUL,1050,1060,BUR,1050,1050,1,2023
0,0,3,0,0.5,600,0.02,0.02,0.0,0.36,185,1,0,0.3,0.4,2023-12-26 17:30:00+00:00,5,11,0,0,0,0,19,0,2385,0,2,0,2.0,1,4,26,22,48,True,0,3,Nathan Redmond,6,LIV,1350,1390,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-12-30 15:00:00+00:00,0,2,0,0,0,0,20,0,2377,0,2,3,0.0,0,-20,28,48,48,False,0,3,Nathan Redmond,6,AVL,1140,1180,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2024-01-12 19:45:00+00:00,0,12,0,0,0,0,21,0,2351,0,1,1,0.0,0,-44,23,67,47,True,0,3,Nathan Redmond,6,LUT,1060,1120,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,220,0,0,0.0,0.0,2024-01-31 19:30:00+00:00,0,13,0,0,0,0,22,0,2325,0,1,3,0.0,0,-51,10,61,47,False,0,3,Nathan Redmond,6,MCI,1350,1360,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2024-02-03 15:00:00+00:00,0,10,0,0,0,0,23,0,2282,0,2,2,0.0,0,-44,13,57,47,True,0,3,Nathan Redmond,6,FUL,1180,1170,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2024-02-10 15:00:00+00:00,0,11,0,0,0,0,24,0,2237,0,1,3,0.0,0,-45,29,74,47,False,0,3,Nathan Redmond,6,LIV,1210,1270,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2024-02-17 15:00:00+00:00,0,1,0,0,0,0,25,0,2189,0,5,0,0.0,0,-47,26,73,47,True,0,3,Nathan Redmond,6,ARS,1370,1360,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2024-02-24 15:00:00+00:00,0,8,0,0,0,0,26,0,2146,0,0,3,0.0,0,-45,10,55,47,False,0,3,Nathan Redmond,6,CRY,1080,1060,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2024-03-03 13:00:00+00:00,0,3,0,0,0,0,27,0,2150,0,2,0,0.0,0,2,32,30,47,True,0,3,Nathan Redmond,6,BOU,1130,1075,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,279,0,0,0.0,0.0,2024-03-10 14:00:00+00:00,0,19,0,0,0,0,28,0,2115,0,2,2,0.0,0,-36,10,46,47,False,0,3,Nathan Redmond,6,WHU,1055,1150,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2024-03-16 15:00:00+00:00,0,4,0,0,0,0,29,0,2115,0,1,2,0.0,0,1,23,22,47,True,0,3,Nathan Redmond,6,BRE,1055,1150,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2024-03-30 15:00:00+00:00,0,7,0,0,0,0,30,0,2120,0,2,2,0.0,0,0,27,27,47,False,0,3,Nathan Redmond,6,CHE,1080,1170,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2024-04-02 18:45:00+00:00,0,20,0,0,0,0,31,0,2107,0,1,1,0.0,0,-11,18,29,47,True,0,3,Nathan Redmond,6,WOL,1105,1100,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2024-04-06 14:00:00+00:00,0,9,0,0,0,0,32,0,2089,0,0,1,0.0,0,-18,12,30,47,False,0,3,Nathan Redmond,6,EVE,1125,1065,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2024-04-13 14:00:00+00:00,0,5,0,0,0,0,33,0,2077,0,1,1,0.0,0,-13,9,22,47,True,0,3,Nathan Redmond,6,BHA,1180,1240,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2024-04-20 14:00:00+00:00,0,17,0,0,0,0,34,0,2081,0,4,1,0.0,0,2,18,16,47,False,0,3,Nathan Redmond,6,SHU,1045,1020,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,345,0,0,0.0,0.0,2024-04-27 14:00:00+00:00,0,14,0,0,0,0,35,0,2079,0,1,1,0.0,0,2,21,19,47,False,0,3,Nathan Redmond,6,MUN,1130,1120,BUR,1050,1050,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2024-05-04 14:00:00+00:00,0,15,0,0,0,0,36,0,2087,0,4,1,0.0,0,5,14,9,47,True,0,3,Nathan Redmond,6,NEW,1210,1355,BUR,1050,1040,1,2023
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,368,0,0,0.0,0.0,2024-05-11 14:00:00+00:00,0,18,0,0,0,0,37,0,2080,0,1,2,0.0,0,-6,12,18,47,False,0,3,Nathan Redmond,6,TOT,1110,1230,BUR,1050,1050,1,2023
