assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,-4,1,11.7,229,0.133533701300621,1.35,1.1373118162155151,0.32,5,0,0,9.6,9.4,2023-08-12,71,9,0,0,0,0,1,0,98113,1,1,0,75.0,2,0,0,0,50,True,0,4,1,0,1.1373118162155151,4,Neal Maupay,7.0,FUL,1180,1170,CRY,1080,1060,2023
0,0,-1,0,1.6,229,0.0,0.17,0.2380910515785217,0.98,11,2,0,2.4,3.0,2023-08-20,39,2,0,0,0,0,2,0,113529,0,0,4,19.0,1,-323,14343,14666,50,False,0,1,0,0,0.2380910515785217,4,Neal Maupay,7.0,AVL,1140,1180,CRY,1120,1085,2023
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2023-08-26,0,20,0,0,0,0,3,0,103342,0,1,0,0.0,0,-12527,6843,19370,50,True,0,0,0,0,0.0,4,Neal Maupay,7.0,WOL,1105,1100,CRY,1080,1060,2023
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02,0,23,0,0,0,0,4,0,90401,0,2,2,0.0,0,-14437,3875,18312,49,False,0,0,0,0,0.0,4,Neal Maupay,7.0,SHU,1045,1020,CRY,1120,1085,2023
0,0,3,0,0.3,229,0.0,0.02,0.0118358395993709,0.0,46,0,0,0.8,2.2,2023-09-16,18,15,0,0,0,0,5,0,82483,0,0,1,5.0,1,-10198,4701,14899,49,False,0,1,0,0,0.0118358395993709,4,Neal Maupay,4.0,NEW,1050,1160,BRE,1055,1150,2023
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2023-09-23,0,8,0,0,0,0,6,0,73927,0,3,1,0.0,0,-9180,2063,11243,49,True,0,0,0,0,0.0,4,Neal Maupay,4.0,EVE,1125,1080,BRE,1110,1090,2023
0,0,2,0,2.3,229,0.0,0.27,0.2483538836240768,0.26,67,0,0,3.9,3.2,2023-10-01,15,16,0,0,0,0,7,0,70645,0,1,1,33.0,1,-3827,3704,7531,49,False,0,3,0,0,0.2483538836240768,4,Neal Maupay,4.0,NFO,1050,1080,BRE,1055,1150,2023
0,0,-2,0,0.2,229,0.0,0.04,0.0331297218799591,0.92,78,2,0,0.8,1.0,2023-10-07,20,14,0,0,0,0,8,0,67386,0,1,2,7.0,0,-3582,2184,5766,49,False,1,1,0,0,0.0331297218799591,4,Neal Maupay,4.0,MUN,1130,1120,BRE,1055,1150,2023
1,0,10,1,14.3,229,0.0557565949857234,0.97,0.609825611114502,1.14,83,0,0,6.5,16.6,2023-10-21,87,21,0,0,0,0,9,0,66800,1,0,3,34.0,5,-1328,3229,4557,49,True,0,4,1,0,0.609825611114502,4,Neal Maupay,4.0,BUR,1050,1050,BRE,1110,1090,2023
1,0,18,0,24.8,229,0.7779384255409241,0.14,0.0,0.92,95,0,0,4.6,21.2,2023-10-28,14,6,0,0,0,0,10,0,70026,0,2,0,0.0,3,2659,6404,3745,49,False,1,0,2,0,0.0,4,Neal Maupay,4.0,CHE,1080,1170,BRE,1055,1150,2023
0,2,32,0,13.4,229,0.0131368739530444,0.63,0.9140031337738036,2.09,101,2,1,10.5,38.0,2023-11-04,90,19,0,0,0,0,11,0,75889,1,2,3,54.0,8,5160,9600,4440,49,True,0,3,1,1,0.9140031337738036,4,Neal Maupay,4.0,WHU,1140,1150,BRE,1110,1090,2023
0,0,3,0,0.7,229,0.0,0.04,0.0426765158772468,0.1,117,1,0,0.3,0.4,2023-11-12,18,12,0,0,0,0,12,0,103138,0,0,3,2.0,1,24699,30019,5320,49,False,0,1,0,0,0.0426765158772468,4,Neal Maupay,4.0,LIV,1210,1270,BRE,1055,1150,2023
0,0,-2,0,1.4,229,0.0,0.39,0.5845602750778198,0.53,121,1,0,1.4,0.0,2023-11-25,18,1,0,0,0,0,13,0,109256,0,1,0,16.0,1,6512,14956,8444,49,True,0,2,0,0,0.5845602750778198,4,Neal Maupay,4.0,ARS,1370,1360,BRE,1110,1090,2023
0,2,33,0,32.3,229,0.0864997580647468,1.04,0.9018778204917908,0.2,133,1,1,15.7,43.6,2023-12-02,90,22,0,0,0,0,14,0,116663,1,1,3,81.0,8,6754,14048,7294,49,True,0,4,2,1,0.9018778204917908,4,Neal Maupay,4.0,LUT,1060,1120,BRE,1110,1090,2023
0,0,9,0,13.3,229,0.0247946809977293,0.24,0.1404138505458831,1.52,142,2,0,2.5,4.8,2023-12-06,90,5,0,0,0,0,15,0,136188,1,1,2,7.0,2,18668,23254,4586,49,False,0,1,1,0,0.1404138505458831,4,Neal Maupay,4.0,BHA,1070,1135,BRE,1055,1150,2023
0,0,7,0,13.9,229,0.0497032739222049,0.12,0.1018290072679519,0.89,158,1,0,3.2,5.0,2023-12-09,90,23,0,0,0,0,16,0,154220,1,0,1,13.0,2,16849,24180,7331,49,False,0,1,1,0,0.1018290072679519,4,Neal Maupay,4.0,SHU,1045,1020,BRE,1055,1150,2023
0,0,-1,0,0.5,229,0.0,0.0,0.0,0.58,163,2,0,0.3,0.0,2023-12-17,22,2,0,0,0,0,17,0,139333,0,2,1,2.0,0,-13288,6223,19511,49,True,1,0,0,0,0.0,4,Neal Maupay,4.0,AVL,1220,1350,BRE,1110,1090,2023
1,0,14,0,19.5,229,0.2903297543525696,0.92,0.1179084181785583,2.1,183,4,0,4.5,17.2,2023-12-27,90,20,0,0,0,0,19,0,122611,1,4,1,8.0,5,-4072,4667,8739,49,True,0,1,1,0,0.1179084181785583,4,Neal Maupay,4.0,WOL,1105,1100,BRE,1110,1090,2023
0,0,1,0,2.1,229,0.0,0.08,0.0833161696791648,0.21,192,0,0,1.9,0.0,2023-12-30,27,7,0,0,0,0,20,0,118314,0,1,3,18.0,1,-4609,4865,9474,49,False,0,2,0,0,0.0833161696791648,4,Neal Maupay,4.0,CRY,1080,1060,BRE,1055,1150,2023
0,0,30,0,3.0,229,0.0,0.28,0.2477857321500778,0.88,203,2,1,6.9,36.8,2024-01-20,73,16,0,0,0,0,21,0,103057,1,2,3,29.0,6,-15090,3241,18331,49,True,0,2,0,1,0.2477857321500778,4,Neal Maupay,4.0,NFO,1125,1080,BRE,1110,1090,2023
0,1,24,0,13.1,229,0.4242051243782043,0.37,0.160621702671051,2.86,216,3,1,7.7,34.4,2024-01-31,90,18,0,0,0,0,22,0,98469,1,2,3,29.0,6,-5563,3079,8642,49,False,1,1,1,1,0.160621702671051,4,Neal Maupay,4.0,TOT,1110,1230,BRE,1055,1150,2023
0,1,28,0,12.8,229,0.2839012742042541,0.35,0.2613802254199981,2.15,223,3,1,7.6,33.0,2024-02-05,90,13,0,0,0,0,23,0,101288,1,3,1,30.0,6,2449,7048,4599,49,True,1,2,1,1,0.2613802254199981,4,Neal Maupay,4.0,MCI,1360,1370,BRE,1110,1090,2023
