assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,746,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07 13:00:00+00:00,0,14,0,0,0,0,1,0,3959,0,2,1,0.0,0,0,0,0,50,False,0,3,Kaoru Mitoma,5,MUN,1140,1165,BHA,1150,1200,1,2022
0,0,11,0,11.0,746,0.45,0.45,0.0,0.0,14,0,0,2.3,6.4,2022-08-13 14:00:00+00:00,15,15,0,0,0,0,2,0,4098,0,0,0,6.0,1,-498,148,646,50,True,0,3,Kaoru Mitoma,5,NEW,1300,1220,BHA,1140,1200,1,2022
0,0,3,0,0.0,746,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21 13:00:00+00:00,1,19,0,0,0,0,3,0,6071,0,2,0,0.0,1,1404,2284,880,50,False,0,3,Kaoru Mitoma,5,WHU,1145,1060,BHA,1150,1200,1,2022
0,0,7,0,1.8,746,0.14,0.14,0.0,0.46,34,0,0,0.8,4.2,2022-08-27 14:00:00+00:00,11,11,0,0,0,0,4,0,5318,0,0,1,2.0,1,-902,230,1132,50,True,0,3,Kaoru Mitoma,5,LEE,1075,1120,BHA,1140,1200,1,2022
0,0,1,0,12.8,746,0.08,0.08,0.0,0.17,44,0,0,1.9,6.6,2022-08-30 18:30:00+00:00,27,9,0,0,0,0,5,0,4891,0,1,2,0.0,1,-712,140,852,50,False,0,3,Kaoru Mitoma,5,FUL,1070,1120,BHA,1150,1200,1,2022
0,0,0,0,0.0,746,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2022-09-04 13:00:00+00:00,0,10,0,0,0,0,6,0,4667,0,2,5,0.0,0,-496,164,660,50,True,0,3,Kaoru Mitoma,5,LEI,1110,1120,BHA,1140,1200,1,2022
1,0,10,0,1.1,746,0.01,0.01,0.0,0.16,87,0,0,1.5,8.2,2022-10-01 14:00:00+00:00,25,12,0,0,0,0,9,0,4231,0,3,3,6.0,4,-186,95,281,49,False,0,3,Kaoru Mitoma,5,LIV,1180,1260,BHA,1150,1200,1,2022
0,0,2,0,11.9,746,0.12,0.17,0.05,0.01,93,0,0,7.9,7.6,2022-10-08 16:30:00+00:00,23,18,0,0,0,0,10,0,4963,0,1,0,59.0,1,547,845,298,49,True,0,3,Kaoru Mitoma,5,TOT,1210,1230,BHA,1140,1200,1,2022
0,0,11,0,38.5,746,0.44,0.44,0.0,1.03,102,1,0,5.5,10.4,2022-10-14 19:00:00+00:00,45,4,0,0,0,0,11,0,5196,0,0,2,6.0,1,166,483,317,49,False,0,3,Kaoru Mitoma,5,BRE,1100,1130,BHA,1150,1200,1,2022
0,0,0,0,0.0,746,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18 18:30:00+00:00,0,16,0,0,0,0,12,0,4422,0,0,0,0.0,0,-626,71,697,49,True,0,3,Kaoru Mitoma,5,NFO,1100,1105,BHA,1140,1200,1,2022
0,0,0,0,0.0,746,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22 14:00:00+00:00,0,13,0,0,0,0,13,0,4237,0,1,3,0.0,0,-349,25,374,49,False,0,3,Kaoru Mitoma,5,MCI,1340,1360,BHA,1150,1200,1,2022
1,0,22,0,21.7,746,0.02,0.02,0.0,1.19,134,1,0,5.1,25.4,2022-10-29 14:00:00+00:00,72,6,0,0,0,0,14,0,3983,1,1,4,4.0,5,-269,37,306,49,True,0,3,Kaoru Mitoma,5,CHE,1220,1220,BHA,1140,1200,1,2022
0,1,32,0,27.2,746,0.47,0.58,0.11,1.1,150,2,1,10.2,45.8,2022-11-05 15:00:00+00:00,89,20,0,0,0,0,15,0,5853,1,3,2,29.0,8,1687,1957,270,49,False,0,3,Kaoru Mitoma,5,WOL,1100,1060,BHA,1150,1200,1,2022
0,0,0,0,0.0,746,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2022-11-13 14:00:00+00:00,0,2,0,0,0,0,16,0,23157,0,2,1,0.0,0,16738,17590,852,49,True,0,3,Kaoru Mitoma,5,AVL,1075,1130,BHA,1140,1200,1,2022
0,0,7,0,8.1,746,0.07,0.53,0.46,1.91,170,1,0,8.6,9.4,2022-12-26 15:00:00+00:00,90,17,0,0,0,0,17,0,21126,1,3,1,68.0,2,-1926,14190,16116,49,False,0,3,Kaoru Mitoma,5,SOU,1070,1060,BHA,1150,1200,1,2022
0,0,24,0,6.8,746,0.03,0.35,0.32,2.88,172,4,1,6.7,35.6,2022-12-31 17:30:00+00:00,90,1,0,0,0,0,18,0,20631,1,4,2,25.0,7,-631,1181,1812,49,True,0,3,Kaoru Mitoma,5,ARS,1250,1320,BHA,1140,1200,1,2022
0,0,22,1,14.1,746,0.04,0.66,0.62,0.49,186,0,1,8.7,38.4,2023-01-03 19:45:00+00:00,77,8,0,0,0,0,19,0,34460,1,4,1,34.0,8,13216,14919,1703,49,False,0,3,Kaoru Mitoma,5,EVE,1070,1040,BHA,1150,1200,1,2022
1,0,15,1,4.3,746,0.07,0.32,0.25,1.0,193,0,0,4.7,4.0,2023-01-14 15:00:00+00:00,89,12,0,0,0,0,20,0,114302,1,0,3,39.0,6,77722,89256,11534,49,True,0,3,Kaoru Mitoma,5,LIV,1250,1300,BHA,1140,1200,1,2022
0,3,37,0,30.3,746,0.17,0.19,0.02,1.3,206,2,1,9.3,47.6,2023-01-21 15:00:00+00:00,90,10,0,0,0,0,21,0,327958,1,2,2,15.0,10,210465,222952,12487,50,False,0,3,Kaoru Mitoma,5,LEI,1065,1200,BHA,1150,1200,1,2022
0,3,33,1,4.3,746,0.54,0.8,0.26,1.34,213,0,1,11.0,42.2,2023-02-04 15:00:00+00:00,90,3,0,0,0,0,22,0,972691,1,0,1,63.0,11,626736,650481,23745,51,True,0,3,Kaoru Mitoma,5,BOU,1110,1080,BHA,1140,1200,1,2022
0,0,14,0,4.8,746,0.04,0.2,0.16,0.89,223,1,0,4.5,16.8,2023-02-11 15:00:00+00:00,90,7,0,0,0,0,23,0,1461183,1,1,1,23.0,2,484349,502569,18220,53,False,0,3,Kaoru Mitoma,5,CRY,1110,1060,BHA,1150,1200,1,2022
0,0,4,0,14.4,746,0.08,0.08,0.0,0.31,233,1,0,3.6,7.4,2023-02-18 15:00:00+00:00,90,9,0,0,0,0,24,0,1594507,1,1,0,14.0,2,134061,177223,43162,54,True,0,3,Kaoru Mitoma,5,FUL,1065,1140,BHA,1140,1200,1,2022
1,2,41,1,26.7,746,0.08,0.91,0.83,0.38,254,0,1,11.4,46.4,2023-03-04 15:00:00+00:00,82,19,0,0,0,0,26,0,1683132,1,0,4,41.0,13,385946,463325,77379,54,True,0,3,Kaoru Mitoma,5,WHU,1150,1110,BHA,1140,1200,1,2022
1,1,29,0,40.3,746,0.52,0.57,0.05,1.54,265,2,0,8.4,25.6,2023-03-11 15:00:00+00:00,90,11,0,0,0,0,27,0,2570303,1,2,2,18.0,6,866502,882343,15841,55,False,0,3,Kaoru Mitoma,5,LEE,1070,1130,BHA,1150,1200,1,2022
1,0,19,1,27.3,746,0.16,0.27,0.11,1.13,73,0,0,6.9,20.2,2023-03-15 19:30:00+00:00,78,7,0,0,0,0,27,0,2570303,1,0,1,21.0,6,866502,882343,15841,55,True,0,3,Kaoru Mitoma,5,CRY,1110,1090,BHA,1140,1200,1,2022
0,0,29,0,17.8,746,0.07,0.22,0.15,1.5,283,3,1,7.7,37.6,2023-04-01 14:00:00+00:00,90,4,0,0,0,0,29,0,2932594,1,3,3,22.0,7,477212,494530,17318,56,True,0,3,Kaoru Mitoma,5,BRE,1160,1200,BHA,1140,1200,1,2022
1,1,27,1,24.3,746,0.47,0.57,0.1,1.92,62,0,0,8.8,29.0,2023-04-04 18:45:00+00:00,90,3,0,0,0,0,29,0,2932594,1,2,0,35.0,7,477212,494530,17318,56,False,0,3,Kaoru Mitoma,5,BOU,1020,1050,BHA,1150,1200,1,2022
0,0,-5,0,13.5,746,0.03,0.68,0.65,0.83,299,2,0,4.5,0.0,2023-04-08 14:00:00+00:00,90,18,0,0,0,0,30,0,3052064,1,1,2,34.0,2,140341,179519,39178,56,False,0,3,Kaoru Mitoma,5,TOT,1140,1170,BHA,1150,1200,1,2022
0,0,5,0,35.6,746,0.11,0.27,0.16,0.6,302,1,0,8.9,16.0,2023-04-15 14:00:00+00:00,90,6,0,0,0,0,31,0,3164383,1,2,1,37.0,2,107470,151525,44055,57,False,0,3,Kaoru Mitoma,5,CHE,1190,1140,BHA,1150,1200,1,2022
