assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,151,3,0,0,0.0,0.0,2021-08-14 14:00:00+00:00,0,6,0,0,0,0,1,0,80769,0,3,0.0,0,0,0,0,40,False,0,2,Martin Kelly,7,CHE,1300,1250,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,13,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,3,0,0,0,0,2,0,88019,0,0,0.0,0,-3392,3832,7224,40,True,0,2,Martin Kelly,7,BRE,1150,1120,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,28,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,19,0,0,0,0,3,0,83861,2,2,0.0,0,-6180,2828,9008,40,False,0,2,Martin Kelly,7,WHU,1110,1160,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,34,0,0,0.0,0.0,2021-09-11 11:30:00+00:00,0,17,0,0,0,0,4,0,81954,0,3,0.0,0,-5098,7116,12214,40,True,0,2,Martin Kelly,7,TOT,1200,1210,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,44,0,0,0.0,0.0,2021-09-18 14:00:00+00:00,0,11,0,0,0,0,5,0,77469,0,3,0.0,0,-5453,2607,8060,40,False,0,2,Martin Kelly,7,LIV,1300,1340,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,54,0,0,0.0,0.0,2021-09-27 19:00:00+00:00,0,4,0,0,0,0,6,0,74629,1,1,0.0,0,-3888,1559,5447,40,True,0,2,Martin Kelly,7,BHA,1160,1120,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,64,0,0,0.0,0.0,2021-10-03 13:00:00+00:00,0,9,0,0,0,0,7,0,78914,2,2,0.0,0,1738,5745,4007,39,True,0,2,Martin Kelly,7,LEI,1080,1160,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,71,0,0,0.0,0.0,2021-10-18 19:00:00+00:00,0,1,0,0,0,0,8,0,86843,2,2,0.0,0,5191,10182,4991,39,False,0,2,Martin Kelly,7,ARS,1150,1190,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,85,0,0,0.0,0.0,2021-10-23 14:00:00+00:00,0,14,0,0,0,0,9,0,89303,1,1,0.0,0,1821,5777,3956,39,True,0,2,Martin Kelly,7,NEW,1030,1070,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,95,0,0,0.0,0.0,2021-10-30 14:00:00+00:00,0,12,0,0,0,0,10,0,95839,2,0,0.0,0,4263,10173,5910,39,False,0,2,Martin Kelly,7,MCI,1340,1340,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,105,0,0,0.0,0.0,2021-11-06 15:00:00+00:00,0,20,0,0,0,0,11,0,92021,0,2,0.0,0,-3956,2503,6459,39,True,0,2,Martin Kelly,7,WOL,1160,1100,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,112,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,5,0,0,0,0,12,0,91666,3,3,0.0,0,-1432,2773,4205,39,False,0,2,Martin Kelly,7,BUR,1080,1060,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,126,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,2,0,0,0,0,13,0,90522,2,1,0.0,0,-1669,2364,4033,39,True,0,2,Martin Kelly,7,AVL,1110,1090,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,133,0,0,0.0,0.0,2021-11-30 20:15:00+00:00,0,10,0,0,0,0,14,0,89375,0,1,0.0,0,-1304,1102,2406,39,False,0,2,Martin Kelly,7,LEE,1080,1100,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,144,0,0,0.0,0.0,2021-12-05 14:00:00+00:00,0,13,0,0,0,0,15,0,88002,0,1,0.0,0,-1624,1059,2683,39,False,0,2,Martin Kelly,7,MUN,1170,1190,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,156,0,0,0.0,0.0,2021-12-12 16:30:00+00:00,0,8,0,0,0,0,16,0,87342,1,3,0.0,0,-1098,1338,2436,39,True,0,2,Martin Kelly,7,EVE,1090,1110,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,165,0,0,0.0,0.0,2021-12-15 19:30:00+00:00,0,16,0,0,0,0,17,0,85662,2,2,0.0,0,-1743,751,2494,39,True,0,2,Martin Kelly,7,SOU,1140,1090,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,188,0,0,0.0,0.0,2021-12-26 15:00:00+00:00,0,17,0,0,0,0,19,0,83378,0,3,0.0,0,-1380,744,2124,39,False,0,2,Martin Kelly,7,TOT,1190,1210,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,194,0,0,0.0,0.0,2021-12-28 15:00:00+00:00,0,15,0,0,0,0,20,0,83437,0,3,0.0,0,-497,611,1108,39,True,0,2,Martin Kelly,7,NOR,1040,1030,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,204,0,0,0.0,0.0,2022-01-01 17:30:00+00:00,0,19,0,0,0,0,21,0,82688,3,2,0.0,0,-401,1628,2029,39,True,0,2,Martin Kelly,7,WHU,1150,1180,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,212,0,0,0.0,0.0,2022-01-14 20:00:00+00:00,0,4,0,0,0,0,22,0,80293,1,1,0.0,0,-2284,943,3227,39,False,0,2,Martin Kelly,7,BHA,1160,1100,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,224,0,0,0.0,0.0,2022-01-23 14:00:00+00:00,0,11,0,0,0,0,23,0,79527,3,1,0.0,0,-1201,435,1636,39,True,0,2,Martin Kelly,7,LIV,1350,1350,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,234,0,0,0.0,0.0,2022-02-09 19:45:00+00:00,0,15,0,0,0,0,24,0,78811,1,1,0.0,0,-901,489,1390,39,False,0,2,Martin Kelly,7,NOR,1040,1040,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,241,0,0,0.0,0.0,2022-02-12 15:00:00+00:00,0,3,0,0,0,0,25,0,78646,0,0,0.0,0,-350,618,968,39,False,0,2,Martin Kelly,7,BRE,1120,1080,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,254,0,0,0.0,0.0,2022-02-19 15:00:00+00:00,0,6,0,0,0,0,26,0,79323,1,0,0.0,0,-657,871,1528,39,True,0,2,Martin Kelly,7,CHE,1300,1290,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,178,0,0,0.0,0.0,2022-02-23 19:30:00+00:00,0,18,0,0,0,0,26,0,79323,4,1,0.0,0,-657,871,1528,39,False,0,2,Martin Kelly,7,WAT,1090,1120,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,265,0,0,0.0,0.0,2022-02-26 15:00:00+00:00,0,5,0,0,0,0,27,0,77997,1,1,0.0,0,-759,498,1257,39,True,0,2,Martin Kelly,7,BUR,1130,1100,CRY,1110,1080,1,2021
0,0,0,0,0.0,151,280,0,0,0.0,0.0,2022-03-05 15:00:00+00:00,0,20,0,0,0,0,28,0,76407,2,0,0.0,0,-991,309,1300,39,False,0,2,Martin Kelly,7,WOL,1150,1080,CRY,1160,1160,1,2021
0,0,0,0,0.0,151,285,0,0,0.0,0.0,2022-03-14 20:00:00+00:00,0,12,0,0,0,0,29,0,129829,0,0,0.0,0,26229,29854,3625,38,True,0,2,Martin Kelly,7,MCI,1360,1360,CRY,1110,1080,1,2021
