assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2023-08-11 19:00:00+00:00,0,6,0,0,0,0,1,0,2308,0,3,0,0.0,0,0,0,0,45,False,0,3,Máximo Perrone,13,1,BUR,1050,1040,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19 19:00:00+00:00,0,15,0,0,0,0,2,0,2486,0,0,1,0.0,0,-279,210,489,45,True,0,3,Máximo Perrone,13,2,NEW,1210,1355,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27 13:00:00+00:00,0,17,0,0,0,0,3,0,2284,0,2,1,0.0,0,-343,122,465,44,False,0,3,Máximo Perrone,13,3,SHU,1045,1020,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2023-09-02 14:00:00+00:00,0,10,0,0,0,0,4,0,1767,0,1,5,0.0,0,-518,0,518,44,True,0,3,Máximo Perrone,13,4,FUL,1180,1170,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,19,0,0,0,0,5,0,1469,0,3,1,0.0,0,-310,0,310,44,False,0,3,Máximo Perrone,13,5,WHU,1055,1150,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23 14:00:00+00:00,0,16,0,0,0,0,6,0,1356,0,0,2,0.0,0,-122,0,122,44,True,0,3,Máximo Perrone,13,6,NFO,1125,1080,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,20,0,0,0,0,7,0,1254,0,1,2,0.0,0,-98,0,98,44,False,0,3,Máximo Perrone,13,7,WOL,1085,1115,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2023-10-08 15:30:00+00:00,0,1,0,0,0,0,8,0,1203,0,0,1,0.0,0,-59,0,59,44,False,0,3,Máximo Perrone,13,8,ARS,1370,1330,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,5,0,0,0,0,9,0,1166,0,1,2,0.0,0,-39,0,39,44,True,0,3,Máximo Perrone,13,9,BHA,1180,1240,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29 15:30:00+00:00,0,14,0,0,0,0,10,0,1133,0,3,0,0.0,0,-35,0,35,44,False,0,3,Máximo Perrone,13,10,MUN,1130,1120,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,3,0,0,0,0,11,0,1104,0,1,6,0.0,0,-29,0,29,44,True,0,3,Máximo Perrone,13,11,BOU,1130,1075,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12 16:30:00+00:00,0,7,0,0,0,0,12,0,1087,0,4,4,0.0,0,-17,0,17,44,False,0,3,Máximo Perrone,13,12,CHE,1080,1170,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2023-11-25 12:30:00+00:00,0,11,0,0,0,0,13,0,1066,0,1,1,0.0,0,-20,0,20,44,True,0,3,Máximo Perrone,13,13,LIV,1350,1390,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03 16:30:00+00:00,0,18,0,0,0,0,14,0,1055,0,3,3,0.0,0,-12,0,12,44,True,0,3,Máximo Perrone,13,14,TOT,1150,1310,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2023-12-06 20:15:00+00:00,0,2,0,0,0,0,15,0,1048,0,0,1,0.0,0,-7,0,7,44,False,0,3,Máximo Perrone,13,15,AVL,1140,1180,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10 14:00:00+00:00,0,12,0,0,0,0,16,0,1037,0,2,1,0.0,0,-11,0,11,44,False,0,3,Máximo Perrone,13,16,LUT,1020,1090,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16 15:00:00+00:00,0,8,0,0,0,0,17,0,1028,0,2,2,0.0,0,-9,0,9,44,True,0,3,Máximo Perrone,13,17,CRY,1120,1085,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-12-27 20:15:00+00:00,0,9,0,0,0,0,19,0,1022,0,3,1,0.0,0,-2,0,2,44,False,0,3,Máximo Perrone,13,19,EVE,1125,1065,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-12-30 15:00:00+00:00,0,17,0,0,0,0,20,0,1015,0,0,2,0.0,0,-7,0,7,44,True,0,3,Máximo Perrone,13,20,SHU,1020,1060,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2024-01-13 17:30:00+00:00,0,15,0,0,0,0,21,0,1007,0,3,2,0.0,0,-7,0,7,44,False,0,3,Máximo Perrone,13,21,NEW,1050,1160,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,220,0,0,0.0,0.0,2024-01-31 19:30:00+00:00,0,6,0,0,0,0,22,0,997,0,1,3,0.0,0,-10,0,10,44,True,0,3,Máximo Perrone,13,22,BUR,1050,1050,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2024-02-05 20:00:00+00:00,0,4,0,0,0,0,23,0,995,0,3,1,0.0,0,-3,0,3,44,False,0,3,Máximo Perrone,13,23,BRE,1110,1090,MCI,1360,1370,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2024-02-10 12:30:00+00:00,0,9,0,0,0,0,24,0,983,0,0,2,0.0,0,-12,0,12,44,True,0,3,Máximo Perrone,13,24,EVE,1125,1080,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2024-02-17 17:30:00+00:00,0,7,0,0,0,0,25,0,976,0,1,1,0.0,0,-6,0,6,44,True,0,3,Máximo Perrone,13,25,CHE,1150,1230,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2024-02-20 19:30:00+00:00,0,4,0,0,0,0,25,0,976,0,0,1,0.0,0,-6,0,6,44,True,0,3,Máximo Perrone,13,25,BRE,1055,1150,MCI,1350,1360,1,2023
0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,253,0,0,0.0,0.0,2024-02-24 17:30:00+00:00,0,3,0,0,0,0,26,0,974,0,1,0,0.0,0,-3,0,3,44,False,0,3,Máximo Perrone,13,26,BOU,1055,1145,MCI,1360,1370,1,2023
