assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,20,0,0,0,0,1,0,21902,0,1,2,0.0,0,0,0,0,70,True,0,3,Raphael Dias Belloli,24,WOL,1100,1080,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,17,0,0,0,0,2,0,15181,0,2,2,0.0,0,-6419,0,6419,70,False,0,3,Raphael Dias Belloli,24,SOU,1070,1060,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,13179,0,0,3,0.0,0,-2330,0,2330,70,True,0,3,Raphael Dias Belloli,24,CHE,1220,1220,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,12124,0,0,1,0.0,0,-1132,0,1132,70,False,0,3,Raphael Dias Belloli,24,BHA,1140,1200,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,11623,0,1,1,0.0,0,-529,0,529,70,True,0,3,Raphael Dias Belloli,24,EVE,1100,1090,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,4,0,0,0,0,6,0,11225,0,2,5,0.0,0,-407,0,407,70,False,0,3,Raphael Dias Belloli,24,BRE,1100,1130,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,2,0,0,0,0,9,0,10591,0,0,0,0.0,0,-182,0,182,70,True,0,3,Raphael Dias Belloli,24,AVL,1075,1130,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,10435,0,1,2,0.0,0,-165,0,165,70,False,0,3,Raphael Dias Belloli,24,CRY,1110,1060,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,1,0,0,0,0,11,0,10337,0,1,0,0.0,0,-102,0,102,70,True,0,3,Raphael Dias Belloli,24,ARS,1250,1320,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,11,0,0,0,0,12,0,10277,0,0,2,0.0,0,-61,0,61,70,False,0,3,Raphael Dias Belloli,24,LEI,1065,1200,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,9,0,0,0,0,13,0,10235,0,3,2,0.0,0,-44,0,44,70,True,0,3,Raphael Dias Belloli,24,FUL,1065,1140,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,12,0,0,0,0,14,0,10153,0,2,1,0.0,0,-79,0,79,70,False,0,3,Raphael Dias Belloli,24,LIV,1180,1260,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,3,0,0,0,0,15,0,10077,0,3,4,0.0,0,-81,0,81,70,True,0,3,Raphael Dias Belloli,24,BOU,1110,1080,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,18,0,0,0,0,16,0,10005,0,3,4,0.0,0,-68,0,68,70,False,0,3,Raphael Dias Belloli,24,TOT,1140,1170,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2022-12-28T20:00:00Z,0,13,0,0,0,0,17,0,9915,0,3,1,0.0,0,-86,0,86,70,True,0,3,Raphael Dias Belloli,24,MCI,1340,1380,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,15,0,0,0,0,18,0,9895,0,0,0,0.0,0,-26,0,26,70,False,0,3,Raphael Dias Belloli,24,NEW,1250,1165,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,19,0,0,0,0,19,0,9873,0,2,2,0.0,0,-26,0,26,70,True,0,3,Raphael Dias Belloli,24,WHU,1150,1110,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,2,0,0,0,0,20,0,9831,0,1,2,0.0,0,-39,0,39,70,False,0,3,Raphael Dias Belloli,24,AVL,1070,1070,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,4,0,0,0,0,21,0,9796,0,0,0,0.0,0,-38,0,38,70,True,0,3,Raphael Dias Belloli,24,BRE,1160,1200,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,16,0,0,0,0,22,0,9740,0,0,1,0.0,0,-55,0,55,70,False,0,3,Raphael Dias Belloli,24,NFO,1065,1030,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-02-08T20:00:00Z,0,14,0,0,0,0,22,0,9740,0,2,2,0.0,0,-55,0,55,70,False,0,3,Raphael Dias Belloli,24,MUN,1140,1165,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2023-02-12T14:00:00Z,0,14,0,0,0,0,23,0,9723,0,2,0,0.0,0,-17,0,17,70,True,0,3,Raphael Dias Belloli,24,MUN,1220,1220,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,8,0,0,0,0,24,0,9714,0,0,1,0.0,0,-11,0,11,70,False,0,3,Raphael Dias Belloli,24,EVE,1070,1040,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,17,0,0,0,0,25,0,9693,0,0,1,0.0,0,-21,0,21,70,True,0,3,Raphael Dias Belloli,24,SOU,1070,1080,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,6,0,0,0,0,26,0,9673,0,0,1,0.0,0,-20,0,20,70,False,0,3,Raphael Dias Belloli,24,CHE,1190,1140,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,5,0,0,0,0,27,0,9658,0,2,2,0.0,0,-14,0,14,70,True,0,3,Raphael Dias Belloli,24,BHA,1150,1200,LEE,1070,1130,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,20,0,0,0,0,28,0,9644,0,4,2,0.0,0,-16,0,16,70,False,0,3,Raphael Dias Belloli,24,WOL,1100,1060,LEE,1075,1120,2022
0,0,0,0,0.0,879,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,1,0,0,0,0,29,0,9634,0,1,4,0.0,0,-11,0,11,70,False,0,3,Raphael Dias Belloli,24,ARS,1250,1240,LEE,1075,1120,2022
