assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,3,0,1.3,189,0.0,0.05,0.0528734661638736,0.77,9,2,0,1.9,11.6,2024-08-18,90,13,0,0,0,0,1,0,22753,1,2,0,6.0,1,0,0,0,45,True,0,1,0,0,0.0528734661638736,2,Wesley Fofana,6,MCI,1350,1390,CHE,1130,1320,2024
0,0,2,0,0.3,189,0.0,0.0,0.0,1.92,20,2,0,0.5,4.2,2024-08-25,90,20,0,0,0,0,2,0,39642,1,6,2,0.0,1,6176,9961,3785,45,False,0,0,0,0,0.0,2,Wesley Fofana,6,WOL,1060,1090,CHE,1130,1330,2024
0,0,19,0,23.4,189,0.3351514041423797,0.02,0.0,0.44,23,1,0,5.0,24.2,2024-09-01,90,7,0,0,0,0,3,0,52543,1,1,1,2.0,1,7701,16161,8460,45,True,1,0,2,0,0.0,2,Wesley Fofana,6,CRY,1100,1090,CHE,1130,1320,2024
0,2,28,1,11.8,189,0.0735065564513206,0.05,0.0,1.78,32,0,0,4.1,25.6,2024-09-14,90,3,0,0,0,0,4,0,58360,1,1,0,4.0,7,2421,10339,7918,45,False,1,0,1,0,0.0,2,Wesley Fofana,6,BOU,1070,1130,CHE,1130,1330,2024
0,0,0,0,10.3,189,0.0682640820741653,0.0,0.0,0.5,50,0,0,1.8,7.2,2024-09-21,56,19,0,0,0,0,5,0,76947,1,3,0,0.0,0,15318,20287,4969,45,False,1,0,1,0,0.0,2,Wesley Fofana,6,WHU,1080,1120,CHE,1130,1330,2024
0,0,7,0,0.5,189,0.0,0.0,0.0,1.11,54,2,0,1.5,12.6,2024-09-28,90,5,0,0,0,0,6,0,71098,1,2,4,2.0,0,-6344,6309,12653,45,True,1,0,0,0,0.0,2,Wesley Fofana,6,BHA,1130,1220,CHE,1130,1320,2024
0,0,8,0,3.3,189,0.0,0.02,0.0,0.85,65,1,0,2.8,24.4,2024-10-06,90,16,0,0,0,0,7,0,68342,1,1,1,0.0,1,-4207,4234,8441,45,True,1,0,0,0,0.0,2,Wesley Fofana,6,NFO,1130,1070,CHE,1130,1320,2024
0,0,0,0,0.0,189,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2024-10-20,0,12,0,0,0,0,8,0,52554,0,1,2,0.0,0,-15735,535,16270,45,False,0,0,0,0,0.0,2,Wesley Fofana,6,LIV,1360,1340,CHE,1130,1330,2024
0,0,10,0,0.9,189,0.0,0.01,0.0,1.92,85,1,0,2.6,23.2,2024-10-27,90,15,0,0,0,0,9,0,51352,1,1,2,2.0,1,-1997,890,2887,45,True,1,0,0,0,0.0,2,Wesley Fofana,6,NEW,1130,1310,CHE,1130,1320,2024
0,0,16,0,0.8,189,0.0,0.0,0.0,1.98,95,1,0,2.5,20.4,2024-11-03,90,14,0,0,0,0,10,0,50884,1,1,1,4.0,2,-1171,1967,3138,45,False,0,0,0,0,0.0,2,Wesley Fofana,6,MUN,1130,1120,CHE,1130,1330,2024
0,0,14,0,12.1,189,0.0299175884574651,0.37,0.1250054240226745,0.99,103,1,0,4.1,20.2,2024-11-10,90,1,0,0,0,0,11,0,51058,1,1,1,9.0,2,-357,1975,2332,45,True,0,1,1,0,0.1250054240226745,2,Wesley Fofana,6,ARS,1360,1390,CHE,1130,1320,2024
0,0,13,0,4.4,189,0.0,0.02,0.0,1.11,117,1,0,1.6,11.6,2024-11-23,90,11,0,0,0,0,12,0,51707,1,2,1,0.0,2,70,3914,3844,45,False,0,0,0,0,0.0,2,Wesley Fofana,6,LEI,1060,1090,CHE,1130,1330,2024
0,0,13,0,0.9,189,0.0,0.01,0.0,0.62,123,0,0,0.3,2.0,2024-12-01,59,2,0,0,0,0,13,0,55099,1,0,3,0.0,1,2660,4457,1797,45,True,0,0,0,0,0.0,2,Wesley Fofana,6,AVL,1140,1300,CHE,1130,1320,2024
0,0,0,0,0.0,189,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2024-12-04,0,17,0,0,0,0,14,0,48115,0,5,1,0.0,0,-6902,2175,9077,45,False,0,0,0,0,0.0,2,Wesley Fofana,6,SOU,1060,1060,CHE,1130,1330,2024
