assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2024-08-18,0,False,6,0,0,0,0,1,0,195172,0,2,0,0.0,0,0,0,0,55,False,0,0,0,0,0.0,2,John Stones,13,CHE,1150,1360,MCI,1230,1350,2024,0.0,,1.18038,10.0,1.18038,1.06123,8.0,1.06123
0,0,6,0,5.4,362,0.0,0.01,0.0,0.0,17,0,0,1.3,6.0,2024-08-24,40,False,10,0,0,0,0,2,0,201862,0,1,4,2.0,1,-22747,6368,29115,55,True,0,0,0,0,0.0,2,John Stones,13,IPS,1070,1080,MCI,1140,1300,2024,0.0,,3.07818,15.0,2.31701,0.479999,1.0,0.479999
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2024-08-31,0,False,19,0,0,0,0,3,0,187453,0,3,1,0.0,0,-23850,5777,29627,54,False,0,0,0,0,0.0,2,John Stones,13,WHU,1080,1100,MCI,1230,1350,2024,0.0,,3.19297,21.0,3.19297,0.947201,5.0,0.947201
0,0,1,0,3.6,362,0.0,0.03,0.0,0.92,37,1,0,0.3,0.0,2024-09-14,83,False,4,0,0,0,0,4,0,170047,1,1,2,0.0,1,-24329,6107,30436,54,True,1,0,0,0,0.0,2,John Stones,13,BRE,1100,1350,MCI,1140,1300,2024,0.0,,1.55279,22.0,1.55279,1.05094,6.0,1.05094
0,0,17,0,0.3,362,0.0,0.35,0.5690616369247437,0.06,47,0,1,6.6,33.0,2024-09-22,12,False,1,0,0,0,0,5,0,166714,0,2,2,33.0,7,-7211,3738,10949,54,True,0,1,0,1,0.5690616369247437,2,John Stones,13,ARS,1370,1350,MCI,1140,1300,2024,0.5690616369247437,,2.75588,13.0,2.75588,1.28411,1.0,1.28411
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2024-09-28,0,False,15,0,0,0,0,6,0,177420,0,1,1,0.0,0,4656,13948,9292,54,False,0,0,0,0,0.0,2,John Stones,13,NEW,1100,1130,MCI,1230,1350,2024,0.0,,1.26516,16.0,1.26516,1.34344,7.0,0.582272
0,0,2,0,0.2,362,0.0,0.0,0.0,0.22,69,1,0,0.5,5.2,2024-10-05,12,False,9,0,0,0,0,7,0,174867,0,2,3,0.0,1,-6506,8597,15103,53,True,0,0,0,0,0.0,2,John Stones,13,FUL,1140,1160,MCI,1140,1300,2024,0.0,,1.36684,8.0,1.36684,2.75846,11.0,2.75846
0,1,25,0,10.7,362,0.0,0.32,0.0974356830120086,0.97,80,1,1,8.9,43.4,2024-10-20,90,False,20,0,0,0,0,8,0,177482,1,2,1,35.0,9,-1245,8245,9490,53,False,0,1,0,1,0.0974356830120086,2,John Stones,13,WOL,1070,1100,MCI,1230,1350,2024,0.0974356830120086,,1.36569,25.0,1.36569,0.761217,0.0,0.761217
0,0,3,0,0.0,362,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2024-10-26,1,False,17,0,0,0,0,9,0,251524,0,0,1,0.0,1,65264,69738,4474,53,True,0,0,0,0,0.0,2,John Stones,13,SOU,1060,1090,MCI,1140,1300,2024,0.0,,3.16286,12.0,3.16286,0.369989,6.0,0.369989
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2024-11-02,0,False,3,0,0,0,0,10,0,288701,0,1,2,0.0,0,33711,52480,18769,53,False,0,0,0,0,0.0,2,John Stones,13,BOU,1080,1190,MCI,1230,1350,2024,0.0,,2.3527,17.0,2.3527,2.4493,6.0,2.4493
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2024-11-09,0,False,5,0,0,0,0,11,0,209230,0,1,2,0.0,0,-75347,3256,78603,53,False,0,0,0,0,0.0,2,John Stones,13,BHA,1080,1140,MCI,1230,1350,2024,0.0,,2.60334,4.0,2.60334,2.87116,5.0,2.87116
0,0,2,0,0.8,362,0.0,0.01,0.0,0.96,118,2,0,1.1,10.0,2024-11-23,45,False,18,0,0,0,0,12,0,184920,1,4,0,0.0,0,-26937,2160,29097,53,True,0,0,0,0,0.0,2,John Stones,13,TOT,1140,1350,MCI,1140,1300,2024,0.0,,2.15899,14.0,2.15899,3.30449,8.0,3.30449
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2024-12-01,0,False,12,0,0,0,0,13,0,180301,0,0,2,0.0,0,-6471,2472,8943,53,False,0,0,0,0,0.0,2,John Stones,13,LIV,1340,1360,MCI,1230,1350,2024,0.0,,0.745015,4.0,0.745015,3.70054,8.0,2.93937
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2024-12-04,0,False,16,0,0,0,0,14,0,172958,0,0,3,0.0,0,-8072,2173,10245,53,True,0,0,0,0,0.0,2,John Stones,13,NFO,1230,1130,MCI,1140,1300,2024,0.0,,3.20169,10.0,3.20169,0.802155,7.0,0.802155
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2024-12-07,0,False,7,0,0,0,0,15,0,155576,0,2,2,0.0,0,-17263,72,17335,53,False,0,0,0,0,0.0,2,John Stones,13,CRY,1130,1110,MCI,1230,1350,2024,0.0,,1.5846,16.0,1.5846,1.21476,6.0,1.21476
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2024-12-15,0,False,14,0,0,0,0,16,0,145031,0,2,1,0.0,0,-11009,120,11129,53,True,0,0,0,0,0.0,2,John Stones,13,MUN,1140,1170,MCI,1140,1300,2024,0.0,,0.638103,4.0,0.638103,2.04662,5.0,1.28545
0,0,7,0,22.8,362,0.0837758481502533,0.03,0.0,1.23,161,1,0,3.3,10.2,2024-12-21,45,False,2,0,0,0,0,17,0,144147,1,1,2,0.0,1,-2017,2504,4521,53,False,0,0,2,0,0.0,2,John Stones,13,AVL,1080,1140,MCI,1230,1350,2024,0.0,,1.09627,4.0,1.09627,2.05988,7.0,2.05988
0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2024-12-26,0,False,8,0,0,0,0,18,0,137549,0,1,1,0.0,0,-6704,618,7322,53,True,0,0,0,0,0.0,2,John Stones,13,EVE,1150,1100,MCI,1140,1300,2024,0.0,,2.51965,18.0,1.75849,0.653289,1.0,0.653289
