assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07 15:30:00+00:00,0,19,0,0,0,0,1,0,55406,0,2,0,0.0,0,0,0,0,45,False,0,4,Liam Delap,13,WHU,1145,1060,MCI,1340,1380,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2022-08-13 14:00:00+00:00,0,3,0,0,0,0,2,0,58999,0,0,4,0.0,0,-5132,5023,10155,45,True,0,4,Liam Delap,13,BOU,1110,1080,MCI,1340,1360,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21 15:30:00+00:00,0,15,0,0,0,0,3,0,56359,0,3,3,0.0,0,-6270,4977,11247,45,False,0,4,Liam Delap,13,NEW,1250,1165,MCI,1340,1380,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2022-08-27 14:00:00+00:00,0,7,0,0,0,0,4,0,49665,0,2,4,0.0,0,-8313,3802,12115,44,True,0,4,Liam Delap,13,CRY,1110,1090,MCI,1340,1360,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31 18:30:00+00:00,0,16,0,0,0,0,5,0,41426,0,0,6,0.0,0,-8176,0,8176,44,True,0,4,Liam Delap,13,NFO,1100,1105,MCI,1340,1360,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03 16:30:00+00:00,0,2,0,0,0,0,6,0,33667,0,1,1,0.0,0,-7812,0,7812,44,False,0,4,Liam Delap,13,AVL,1070,1070,MCI,1340,1380,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2022-09-17 11:30:00+00:00,0,20,0,0,0,0,8,0,26837,0,3,0,0.0,0,-2432,0,2432,44,False,0,4,Liam Delap,13,WOL,1100,1060,MCI,1340,1380,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2022-10-02 13:00:00+00:00,0,14,0,0,0,0,9,0,25697,0,3,6,0.0,0,-2043,0,2043,44,True,0,4,Liam Delap,13,MUN,1220,1220,MCI,1340,1360,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08 14:00:00+00:00,0,17,0,0,0,0,10,0,23465,0,0,4,0.0,0,-2215,0,2215,44,True,0,4,Liam Delap,13,SOU,1070,1080,MCI,1340,1360,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2022-10-16 15:30:00+00:00,0,12,0,0,0,0,11,0,22157,0,0,1,0.0,0,-1348,0,1348,44,False,0,4,Liam Delap,13,LIV,1180,1260,MCI,1340,1380,1
